"subject_id","t_0","t_1","t_2","t_3","t_4","t_5","t_6","t_7","t_8","t_9","t_10","t_11","t_12","t_13","t_14","t_15","t_16","t_17","t_18","t_19","t_20","t_21","t_22","t_23","t_24","t_25","t_26","t_27","t_28","t_29","t_30","t_31","t_32","t_33","t_34","t_35","t_36","t_37","subject_score"
"37",-3.44442220412488,-0.64269534570625,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.56821938240303,-1.67513903785628
"38",-0.763812642973059,-0.64269534570625,-3.34890184141496,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-0.845398876404718,-5.07759695920363,-0.845398876404718,-5.07759695920363,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-6.90975728165281,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-0.848738034871846,-6.17420724520106,-1.56821938240303,-0.763812642973059,-0.763812642973059,-2.14279319897204
"39",-0.813682500277706,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-0.848738034871846,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-1.57277523383156
"40",-0.64269534570625,-0.0443312954418749,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.56821938240303,-0.763812642973059,-0.763812642973059,-1.6109197511037
"41",-0.0443312954418749,-6.9150290371592,-3.44442220412488,-6.9150290371592,-5.07759695920363,-0.845398876404718,-5.07759695920363,-0.813682500277706,-0.813682500277706,-0.813682500277706,-7.71943577658917,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-4.15330858084493,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-2.17257316996512
"42",-0.64269534570625,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.56821938240303,-0.763812642973059,-0.763812642973059,-1.51405865921416
"43",-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-3.44442220412488,-6.17420724520106,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.56821938240303,-1.56849117333305
"44",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.59606062938561
"45",-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-3.44442220412488,-6.17420724520106,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.58337065352941
"46",-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-3.44442220412488,-6.17420724520106,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.54863493959291
"47",-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-3.44442220412488,-0.763812642973059,-6.17420724520106,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-0.848738034871846,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-0.763812642973059,-0.763812642973059,-1.40371927753054
"48",-0.64269534570625,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.58507493916017
"49",-0.64269534570625,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.77268283705229
"50",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.58516281175141
"51",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-5.07759695920363,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-1.77447798948488
"52",-0.64269534570625,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-1.43220275520453
"53",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-1.62244044700628
"54",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-1.48413190707493
"55",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-5.07759695920363,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.74703692738788
"56",-0.0443312954418749,-0.0443312954418749,-6.9150290371592,-3.44442220412488,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-3.44442220412488,-6.17420724520106,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.64910076254257
"57",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-1.3614302532062
"58",-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-6.90975728165281,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-0.848738034871846,-0.0443312954418749,-0.0443312954418749,-0.0443312954418749,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-1.44491768516873
"59",-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-3.44442220412488,-6.17420724520106,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-0.848738034871846,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-0.763812642973059,-1.52415236979664
"60",-0.0443312954418749,-0.0443312954418749,-6.9150290371592,-0.0409921369747472,-5.07759695920363,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.81859896027434
"61",-0.0443312954418749,-0.0443312954418749,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.61348219312085
"62",-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.9150290371592,-5.07759695920363,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.76663826256403
"63",-0.0443312954418749,-0.0443312954418749,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.46061000916521
"64",-0.763812642973059,-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-8.00636756765025,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.74024880994055
"65",-0.0443312954418749,-0.0443312954418749,-6.9150290371592,-3.44442220412488,-6.9150290371592,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.92035085218382
"66",-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-8.00636756765025,-6.94147365777982,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-2.03996073405602
"67",-1.44710208513622,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-8.00636756765025,-6.90975728165281,-6.94147365777982,-0.0409921369747472,-5.07759695920363,-0.813682500277706,-0.845398876404718,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-0.848738034871846,-2.90479432488673
"68",-1.56821938240303,-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-8.00636756765025,-6.90975728165281,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-8.00636756765025,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-2.30875473238234
"69",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.92952999592404
"70",-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-3.44442220412488,-6.17420724520106,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-0.848738034871846,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-1.59052211571371
"71",-0.64269534570625,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-6.17420724520106,-0.813682500277706,-0.845398876404718,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-5.07759695920363,-7.71943577658917,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.85238954684781
"72",-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-3.44442220412488,-6.17420724520106,-1.91029278627514,-1.91029278627514,-1.91029278627514,-1.91029278627514,-3.28985479432678,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-0.00400400534134616,-8.00636756765025,-1.91029278627514,-1.91029278627514,-0.848738034871846,-0.0443312954418749,-0.0443312954418749,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-0.763812642973059,-0.763812642973059,-1.50259392079294
"73",-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-0.0409921369747472,-11.9833502355151,-1.56821938240303,-8.00636756765025,-1.10061429133878,-1.10061429133878,-8.00636756765025,-3.28985479432678,-8.00636756765025,-3.28985479432678,-1.10061429133878,-1.10061429133878,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-8.00636756765025,-3.28985479432678,-0.00400400534134616,-6.90975728165281,-1.10061429133878,-0.00400400534134616,-6.90975728165281,-6.90975728165281,-6.94481281624695,-13.8155105579643,-8.00636756765025,-1.91029278627514,-1.91029278627514,-0.848738034871846,-0.0443312954418749,-3.34890184141496,-0.763812642973059,-0.763812642973059,-0.763812642973059,-0.763812642973059,-3.41446836758155
