"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"224","a","a","b","a","a","b","a","a","c","a","a","b","a","c","a","a","a","c","b","a","a","a","b","b","a","c","a","b","b","b","c","a","b","b","a","c","b","b","b","a","a","a","a","b","a","a","b","a","a","a","a","a","b","c","a"
"225","b","b","c","a","a","c","c","c","c","a","a","c","b","b","c","a","c","a","b","c","b","b","b","b","a","c","a","c","b","a","b","a","c","b","a","a","a","c","b","a","c","a","c","b","a","b","a","a","b","a","c","a","c","b","a"
"226","a","c","c","c","c","b","c","c","b","c","c","a","c","b","b","c","b","c","a","b","b","b","b","c","a","b","a","b","c","a","c","b","a","a","a","a","b","c","c","a","a","a","c","c","a","c","b","a","b","a","b","c","b","b","b"
"227","b","b","a","a","b","c","a","c","c","a","b","b","a","b","a","b","a","c","b","a","c","b","b","b","a","b","a","a","a","a","b","a","b","a","a","c","b","b","c","a","b","a","b","a","a","b","b","c","c","a","c","a","b","b","a"
"228","b","c","b","b","c","b","a","b","a","b","a","a","c","b","a","a","c","c","a","a","c","c","b","c","a","a","c","b","b","a","c","a","a","b","a","c","a","c","b","a","c","a","a","b","a","a","b","c","a","a","b","c","c","c","c"
"229","a","a","b","a","b","b","a","a","a","b","a","a","c","a","b","a","a","c","b","a","a","a","b","a","a","c","c","b","c","c","a","b","b","a","c","c","a","b","c","b","b","c","b","a","a","b","c","b","c","a","b","c","c","b","a"
"230","a","b","c","c","c","a","b","c","b","c","c","b","b","b","c","a","b","b","b","c","c","c","a","b","c","b","b","c","b","c","c","c","c","b","b","b","c","b","b","c","c","a","b","b","c","b","b","b","b","b","a","a","a","b","a"
"231","b","b","c","c","b","b","c","c","a","b","c","c","c","a","b","a","c","c","a","a","a","b","c","c","a","a","b","c","c","a","c","a","a","c","a","b","c","c","b","a","c","a","c","a","a","c","a","c","c","a","b","b","c","b","a"
"232","a","c","c","b","a","c","c","b","a","a","c","c","a","c","a","a","c","c","b","c","b","c","c","a","c","c","c","a","c","b","a","c","c","b","b","a","a","b","a","b","a","b","a","b","b","a","c","b","b","b","a","c","c","b","b"
"233","a","c","c","c","c","a","b","c","b","c","a","b","c","c","c","b","b","b","a","c","c","b","b","c","c","b","c","b","b","b","c","c","b","a","b","c","a","b","c","b","b","a","b","c","a","a","b","c","b","c","a","a","c","b","a"
"234","a","b","c","a","a","c","a","c","b","a","b","b","b","b","c","c","b","b","b","c","c","b","c","b","c","b","c","c","b","b","b","a","b","b","b","b","c","b","b","a","b","c","a","b","a","c","c","c","b","a","c","c","b","b","c"
"235","b","b","b","b","c","b","c","a","b","b","c","c","c","b","c","c","c","a","b","c","c","c","c","b","c","a","c","b","b","c","a","c","a","b","c","b","c","c","b","c","b","b","c","b","c","c","b","c","b","c","c","c","a","b","b"
"236","a","b","b","b","a","b","a","b","a","a","c","b","b","c","a","b","a","b","a","a","b","a","b","c","a","c","a","c","b","a","b","a","c","a","a","b","b","c","a","a","b","b","b","c","c","c","c","b","a","b","a","b","b","c","a"
"237","a","b","c","c","c","a","c","b","b","c","b","a","a","b","c","c","c","c","b","b","b","c","c","a","a","b","c","b","c","a","c","c","b","b","a","c","c","c","b","a","a","a","b","b","a","a","a","c","a","a","c","b","b","b","a"
"238","b","b","b","b","c","c","b","b","b","a","a","a","b","b","a","a","a","c","a","a","c","a","c","c","a","b","b","c","a","a","a","a","c","c","a","c","a","c","a","a","a","a","c","c","a","a","c","c","a","a","c","c","a","b","a"
"239","b","b","b","b","c","b","b","a","b","b","c","c","c","b","b","b","c","c","b","a","c","c","b","b","a","b","a","c","b","a","a","a","c","b","a","a","c","c","b","a","a","c","c","b","a","a","c","c","b","a","a","a","c","b","a"
"240","a","c","a","c","c","b","c","c","b","b","b","c","b","b","b","c","c","b","b","a","a","c","a","b","a","a","c","b","b","a","c","b","b","b","a","a","a","a","b","a","b","b","c","b","c","c","c","c","b","c","c","c","c","a","c"
"241","b","a","b","b","c","c","b","b","b","c","b","c","b","b","c","a","c","a","b","c","a","b","a","b","a","a","a","c","a","a","c","a","c","b","a","c","c","a","a","a","a","b","c","c","a","c","a","c","a","a","a","a","c","b","a"
"242","a","c","b","a","a","a","c","a","c","a","a","a","c","a","a","a","a","c","c","a","a","a","c","b","a","a","b","c","b","a","a","a","c","b","a","a","b","c","b","a","b","a","c","b","a","c","a","c","b","a","c","b","c","b","c"
"243","a","b","c","c","a","a","a","b","b","a","a","c","c","a","c","a","b","c","c","c","a","b","c","a","c","c","b","c","a","c","a","b","b","c","c","b","c","a","b","b","c","c","c","b","b","c","a","c","b","b","a","b","a","b","a"
"244","a","c","a","a","b","a","c","c","c","a","a","c","b","b","a","c","a","a","a","a","a","a","c","b","a","a","b","c","b","a","b","a","b","b","a","c","b","b","a","a","a","a","b","c","a","b","a","c","a","a","b","b","c","c","a"
"245","a","c","b","b","c","a","c","b","b","c","c","c","b","b","c","c","c","b","a","b","b","a","b","c","b","b","b","b","b","b","c","b","a","b","a","a","c","c","b","a","a","c","a","b","a","a","c","c","b","c","c","c","c","b","c"
"246","b","a","b","c","c","c","c","c","b","b","b","c","a","b","a","c","c","c","b","a","a","c","c","b","a","a","c","c","b","a","b","b","b","b","a","c","c","b","b","a","b","b","b","b","a","c","a","b","b","a","b","a","c","a","a"
"247","a","b","c","c","a","a","c","c","b","c","a","a","c","a","b","b","a","b","c","a","c","a","b","a","a","a","c","a","c","a","a","c","c","a","a","a","c","a","b","c","a","c","c","b","c","b","c","c","b","c","c","c","c","a","c"
"248","a","c","c","c","c","a","c","a","a","c","c","c","b","a","c","c","b","a","c","c","b","c","c","b","a","c","c","c","a","a","b","c","c","c","a","c","c","c","a","a","a","c","a","c","a","a","c","b","b","a","a","c","b","b","a"
"249","b","b","a","b","c","c","c","b","b","c","b","c","b","b","c","c","a","a","b","b","a","a","a","b","a","c","b","b","b","a","b","c","b","a","c","c","b","b","c","c","b","a","a","b","a","b","a","b","a","a","b","b","b","c","a"
"250","b","c","c","a","a","c","c","c","c","a","a","c","c","b","a","a","b","b","a","a","a","a","b","c","a","c","a","c","b","a","b","b","a","c","c","c","c","c","b","b","b","c","c","b","b","b","c","c","a","a","a","c","c","c","a"
"251","a","b","c","b","c","c","b","c","a","c","c","b","c","c","c","c","b","c","b","c","b","b","c","b","c","c","c","c","b","b","a","c","c","a","b","b","c","c","c","b","c","c","a","a","b","a","b","c","c","a","a","c","c","b","a"
"252","a","c","b","c","c","a","b","b","a","c","a","c","b","c","b","a","c","b","b","b","c","a","a","b","b","a","a","c","a","a","b","b","c","c","a","c","a","c","c","a","b","c","b","b","a","c","b","b","b","a","b","a","b","c","a"
"253","b","b","b","a","a","c","b","b","c","a","c","a","b","b","a","c","a","c","b","a","b","b","c","a","c","a","b","a","c","c","a","b","c","b","c","c","b","c","b","c","a","b","c","b","c","a","b","c","b","c","c","c","b","b","b"
"254","a","b","b","a","a","a","a","a","b","a","a","a","c","b","a","a","c","b","b","a","c","c","b","b","a","c","c","b","b","a","c","c","b","b","a","b","c","c","b","a","c","a","c","b","a","b","c","b","b","a","a","c","b","b","a"
"255","a","c","a","a","b","c","c","b","c","c","c","c","b","a","c","c","c","b","c","c","b","c","b","c","c","c","c","b","b","c","a","a","b","b","b","a","c","b","b","c","c","c","b","b","c","c","c","b","b","b","c","c","b","b","b"
"256","a","c","a","a","c","c","c","c","b","c","c","a","c","a","b","b","b","c","c","b","a","c","b","c","b","b","c","b","b","b","b","c","a","b","b","b","c","b","b","a","c","c","b","b","a","c","c","b","b","a","b","c","b","b","a"
"257","b","b","c","c","a","c","a","b","c","a","a","a","c","b","a","c","a","c","b","a","a","a","c","a","a","a","c","c","c","a","a","a","c","a","a","a","a","b","c","a","c","a","c","a","a","a","c","c","c","c","a","c","c","b","c"
"258","a","c","c","c","b","c","c","c","b","b","b","c","c","a","b","a","c","c","c","b","c","b","b","b","a","a","b","a","b","a","a","b","b","a","a","a","a","b","c","a","a","a","b","a","a","a","a","b","b","c","a","a","b","b","c"
"259","b","a","b","b","c","c","c","b","a","c","b","c","c","c","c","c","a","a","a","b","b","b","b","c","b","c","a","b","b","a","b","a","c","a","a","a","c","b","c","a","b","c","b","a","a","a","a","b","c","a","c","a","a","c","a"
"260","a","b","c","c","c","c","b","c","a","c","c","c","c","c","c","c","c","c","b","c","a","c","c","a","b","b","a","c","c","a","a","a","b","b","a","a","a","b","b","a","a","a","b","a","a","a","a","b","c","a","a","a","b","a","a"
"261","a","c","a","c","a","c","c","b","b","a","a","a","b","a","a","b","a","b","c","a","b","b","b","a","a","c","a","b","c","a","b","a","c","b","a","c","a","a","b","a","b","a","b","b","a","c","b","b","b","a","b","a","b","b","a"
"262","b","c","b","b","c","c","a","b","b","b","b","b","a","a","a","c","a","c","c","a","b","b","a","a","a","b","a","b","c","a","a","c","c","b","a","c","c","c","b","a","c","c","c","b","a","c","a","b","b","a","b","c","b","a","a"
"263","a","b","b","b","a","a","a","b","b","a","a","a","a","b","a","c","a","c","b","a","b","a","b","b","a","c","a","c","b","a","a","a","b","b","a","c","b","b","b","a","c","a","a","b","a","b","a","a","b","a","a","a","c","b","a"
"264","a","b","b","b","a","a","a","a","b","a","c","a","c","a","a","a","b","c","b","c","c","c","b","a","c","c","c","a","c","c","b","c","c","b","c","b","c","c","b","c","c","c","c","b","c","b","a","a","b","a","a","b","c","b","c"
"265","a","c","b","b","c","c","c","b","b","c","b","a","a","b","b","b","a","c","b","b","c","c","a","a","a","a","c","b","c","a","a","a","b","c","a","a","c","b","a","a","b","a","b","c","a","c","b","b","b","c","c","c","b","b","b"
"266","b","b","b","b","a","c","a","a","b","a","b","a","c","b","a","c","a","b","b","a","c","a","b","b","a","b","a","c","b","a","b","b","c","a","a","c","a","b","c","a","a","a","b","a","a","b","c","a","c","c","c","b","c","a","c"
"267","b","a","a","a","b","c","a","c","a","a","b","a","c","c","a","b","a","b","a","a","c","a","b","c","a","a","c","c","c","a","a","b","c","b","a","a","b","b","b","c","c","c","b","b","b","b","c","b","b","b","c","a","b","b","b"
"268","a","c","b","b","b","a","c","a","a","b","a","a","b","c","b","a","a","b","a","a","a","a","b","b","a","b","a","c","a","b","c","b","b","c","c","b","c","c","b","c","a","b","c","a","c","b","b","c","c","c","c","c","c","b","c"
"269","b","b","a","c","a","c","a","c","a","a","c","a","a","c","a","b","a","c","a","a","c","a","c","c","a","c","b","c","b","a","c","c","b","b","a","b","c","c","a","a","a","c","c","c","a","c","c","c","b","a","b","a","c","b","a"
"270","a","c","c","a","a","b","c","c","c","a","c","c","c","c","a","b","c","c","a","a","c","c","c","c","a","c","c","b","b","c","b","c","b","b","c","c","c","a","b","a","c","b","c","b","a","c","c","c","b","a","b","c","c","b","a"
"271","b","b","c","c","a","a","a","b","b","a","c","b","a","a","a","a","c","c","c","c","a","c","c","b","c","b","c","c","a","b","c","a","a","c","b","b","b","c","a","a","c","a","c","c","a","b","b","c","b","a","c","a","b","b","a"
"272","b","b","c","b","c","a","c","c","b","b","c","c","b","b","a","a","b","b","b","a","c","b","a","b","b","b","c","c","b","b","a","a","b","b","b","b","b","a","a","b","c","c","b","c","b","c","a","a","b","b","b","a","c","b","b"
"273","a","c","c","c","b","a","c","c","a","a","c","a","c","c","a","a","b","a","a","a","c","a","c","c","a","a","a","c","a","a","a","a","c","b","a","c","a","b","b","a","c","a","b","a","a","c","c","b","c","a","c","c","b","b","a"
"274","b","b","c","b","a","b","c","c","b","a","b","a","c","b","a","a","a","a","b","a","a","c","c","b","a","b","c","b","b","a","a","a","b","b","a","c","a","b","b","a","a","a","b","a","a","c","a","b","c","a","a","a","b","c","a"
"275","a","b","b","b","c","a","c","c","b","c","a","c","c","b","b","a","c","a","b","b","a","c","c","a","b","a","c","c","c","a","a","c","a","b","a","b","c","c","b","a","c","b","c","b","a","b","a","c","a","a","a","b","a","c","a"
"276","a","b","c","c","c","a","b","c","a","c","c","a","c","c","b","a","a","c","a","a","a","b","c","c","a","a","b","a","a","a","c","a","c","c","a","b","c","c","c","a","c","a","c","a","a","a","a","c","c","a","c","a","c","a","a"
"277","a","c","b","b","c","a","c","b","a","b","a","c","a","b","a","c","a","c","b","a","b","b","c","a","c","a","a","c","c","a","c","b","b","b","a","a","a","a","b","a","a","a","c","a","a","b","b","c","c","a","b","c","c","c","b"
"278","a","b","b","a","b","a","a","b","c","a","a","b","c","c","a","b","c","c","b","a","c","c","c","a","a","b","c","c","c","a","b","c","a","b","a","c","c","c","b","c","a","c","c","a","b","b","c","c","c","a","b","a","c","b","a"
"279","a","c","c","a","a","a","a","b","b","a","b","a","a","b","a","c","c","b","a","a","c","c","c","c","a","c","c","c","c","a","c","c","a","b","a","a","c","c","a","a","a","a","b","c","a","c","a","b","b","a","c","a","b","b","a"
"280","b","a","c","a","b","b","a","c","a","a","b","a","c","c","a","c","a","c","a","a","b","a","b","c","a","c","a","c","b","a","b","a","c","b","a","c","c","c","a","c","b","b","c","c","c","c","b","b","b","c","b","c","b","a","c"
"281","a","c","b","b","c","a","c","c","a","b","c","c","c","c","c","b","c","b","a","c","b","c","b","c","c","c","c","c","a","c","a","c","a","c","b","c","a","c","a","b","a","a","b","c","a","a","a","b","b","a","a","a","b","a","a"
"282","a","c","a","a","a","a","c","c","c","a","c","c","b","b","a","a","a","b","b","a","a","c","b","c","a","a","c","b","c","a","c","c","b","b","a","c","c","b","b","c","a","c","a","b","b","c","c","c","a","b","b","c","c","c","a"
"283","a","c","a","b","c","b","c","c","a","c","b","c","b","c","c","a","c","c","b","c","a","c","a","b","c","c","c","c","a","b","c","b","c","c","c","c","b","a","c","b","b","a","c","c","a","c","c","a","b","a","a","c","c","a","a"
"284","b","c","c","a","c","c","a","c","c","b","a","c","b","c","c","b","c","b","a","b","c","b","c","c","b","a","a","b","a","a","b","b","b","c","a","c","a","b","b","a","c","b","b","a","a","a","b","c","c","c","c","b","b","c","c"
"285","b","a","b","b","a","b","c","b","b","a","c","a","a","b","a","c","c","c","b","c","a","c","a","b","c","c","a","b","b","c","a","c","a","b","c","a","c","b","b","b","b","a","b","b","a","c","a","b","b","a","c","a","c","b","a"
"286","b","b","b","b","a","c","a","a","a","a","a","a","b","c","a","a","a","c","b","a","c","b","b","b","c","b","c","b","b","b","c","c","a","b","b","c","c","c","a","b","a","a","a","c","a","c","b","b","b","a","c","a","b","b","a"
"287","a","c","b","b","c","a","c","b","b","c","a","c","b","b","c","c","c","c","b","c","a","c","c","b","c","a","c","c","b","c","a","a","c","b","b","c","a","b","b","b","a","a","b","b","b","a","b","b","b","c","c","c","c","a","c"
"288","a","c","a","b","a","a","c","c","b","c","c","c","a","b","b","a","c","c","b","a","b","c","c","b","a","b","c","c","b","c","b","c","b","b","c","a","c","a","a","c","a","c","b","c","c","a","c","c","a","c","c","c","b","c","c"
"289","a","c","b","a","a","a","c","b","c","a","a","a","b","a","a","a","c","a","c","c","b","c","c","b","b","c","a","b","b","b","a","c","b","a","b","a","a","b","c","b","a","a","b","b","a","b","c","c","a","a","a","c","c","a","c"
"290","a","c","a","c","b","a","a","c","a","a","a","b","a","c","a","b","a","c","b","a","a","c","c","b","a","c","a","b","b","a","a","c","c","b","c","a","b","c","b","b","c","c","b","b","b","a","c","a","b","b","c","c","c","b","a"
"291","a","c","c","c","c","c","b","c","b","c","a","b","c","b","c","a","b","c","b","b","a","a","c","b","a","a","a","c","b","a","c","a","a","b","a","b","a","c","a","a","c","c","c","c","a","c","a","b","a","a","c","a","a","c","a"
"292","a","c","c","c","c","a","a","a","a","c","a","a","b","c","a","a","a","b","c","a","b","c","c","a","a","a","c","c","c","a","c","c","c","a","a","b","a","c","b","a","c","a","c","b","a","a","c","c","b","c","c","c","c","b","b"
"293","a","c","c","c","c","a","c","a","a","c","a","c","c","c","b","a","b","a","a","b","a","a","c","b","a","c","b","c","b","a","c","a","c","b","a","c","b","c","a","b","c","a","c","c","a","b","c","c","b","a","c","a","c","b","a"
"294","a","c","c","a","b","c","c","b","c","b","c","c","c","b","b","b","c","c","b","b","a","b","c","b","a","b","b","a","b","a","a","a","c","b","a","b","a","a","a","b","b","a","c","c","a","b","a","a","b","a","c","b","c","b","a"
"295","a","b","b","b","a","a","a","b","a","a","b","b","b","c","a","a","a","b","a","a","a","b","c","c","a","a","a","c","b","a","a","a","c","b","a","c","a","c","b","a","b","a","c","a","a","b","b","c","c","a","b","c","c","b","a"
"296","b","b","a","c","b","a","a","c","b","a","c","c","c","b","c","c","c","b","b","c","c","c","b","b","c","a","a","b","b","a","a","a","c","b","a","a","a","c","b","a","a","a","a","b","a","a","a","c","b","a","a","a","b","b","a"
"297","a","c","a","a","a","a","a","c","c","a","a","b","b","c","a","a","a","b","b","a","c","b","b","b","a","a","c","b","a","a","c","c","b","c","a","a","c","a","b","a","a","b","c","b","a","a","c","c","a","a","a","a","c","c","a"
"298","a","b","c","c","a","a","a","c","b","a","c","a","a","a","a","b","c","c","a","c","c","c","c","c","c","a","c","c","c","c","b","c","a","a","c","c","b","c","c","b","b","c","c","b","b","c","a","c","c","a","b","a","c","b","a"
"299","a","c","c","a","b","a","a","c","c","b","b","a","a","c","b","c","b","c","a","a","b","a","b","c","a","a","a","a","a","a","a","a","c","a","a","a","a","b","c","a","a","a","b","b","a","a","a","c","b","a","c","a","c","a","a"
"300","b","b","c","c","a","c","b","a","c","a","b","a","a","b","a","a","a","c","a","a","c","b","c","a","a","c","a","c","b","a","a","b","c","b","c","c","c","c","b","b","c","c","c","b","a","b","c","c","b","c","a","c","b","b","c"
"301","a","c","c","b","c","a","c","c","b","b","a","c","c","b","a","b","b","b","b","a","b","a","b","b","a","c","a","c","a","a","a","c","a","c","a","a","c","c","b","a","a","a","c","b","a","c","b","c","b","a","a","a","b","a","a"
"302","c","b","b","b","c","c","b","a","a","c","b","c","c","c","b","a","c","c","a","a","a","c","c","a","a","a","a","b","c","a","a","a","b","b","a","a","b","b","b","a","b","c","c","a","b","a","a","b","c","b","a","a","a","c","b"
"303","a","b","c","c","c","b","c","b","a","c","c","c","b","a","b","b","b","b","b","c","c","b","c","a","c","a","c","c","c","b","a","a","a","c","b","a","b","c","a","b","a","a","c","c","a","a","b","c","a","c","a","b","c","c","c"
"304","b","b","b","b","c","b","c","b","b","c","b","c","c","b","b","c","c","c","a","a","c","c","c","b","c","a","b","c","a","b","c","c","c","c","b","b","c","a","a","a","a","c","c","c","a","c","c","c","a","a","b","c","c","c","c"
"305","c","a","b","b","c","b","c","b","b","c","c","c","b","b","c","b","c","a","b","a","b","c","c","b","a","c","c","c","a","a","a","a","c","c","a","b","b","b","b","a","c","a","b","b","a","b","a","a","a","a","c","a","c","c","a"
"306","a","c","a","b","a","a","c","b","a","a","a","c","c","b","a","a","c","c","b","a","a","c","c","b","a","a","b","c","b","a","a","a","c","b","a","c","a","c","b","a","a","b","a","b","a","c","a","c","a","a","c","a","a","b","a"
"307","b","b","c","a","a","b","a","c","b","a","c","a","a","a","a","a","b","a","a","a","b","a","c","c","a","b","b","c","c","a","c","a","b","a","a","a","a","b","b","a","c","b","b","b","a","c","a","a","b","a","c","a","c","a","a"
"308","a","c","a","b","a","a","c","c","b","a","a","c","c","b","a","c","c","b","b","a","a","c","a","b","a","a","c","c","b","a","a","a","c","b","a","a","c","c","b","c","a","a","a","b","b","c","a","c","b","a","a","a","c","b","a"
"309","a","b","c","a","c","a","c","a","c","c","a","a","c","a","a","a","b","c","c","a","a","b","c","b","c","a","a","a","b","b","b","a","c","b","b","c","b","c","b","b","c","a","c","b","b","c","c","c","b","b","b","a","a","a","b"
"310","a","c","c","b","c","a","a","b","b","b","c","c","a","b","b","c","c","c","b","b","c","c","c","b","b","a","a","c","a","b","a","c","c","c","b","a","c","c","b","b","b","a","c","b","a","b","a","c","b","a","c","a","a","b","a"
"311","b","a","b","b","a","c","b","b","b","a","c","a","b","b","a","a","a","a","b","a","a","a","a","b","a","a","b","c","b","a","b","a","c","b","a","a","b","b","b","a","c","a","b","b","a","a","b","b","b","c","c","c","b","a","c"
"312","a","c","a","b","c","b","c","c","b","c","b","b","c","a","c","c","c","b","a","b","a","b","c","c","b","a","c","c","c","b","c","a","b","b","a","b","c","b","a","a","c","a","c","a","a","b","b","c","a","a","c","b","c","c","c"
"313","b","b","c","c","c","c","c","c","b","c","b","c","c","b","b","b","c","b","b","b","c","c","b","b","a","a","c","c","b","a","c","c","c","b","a","b","a","b","b","a","a","a","b","b","a","b","c","b","a","c","c","a","a","c","b"
"314","a","a","b","b","c","a","a","a","b","c","a","c","c","b","c","a","b","c","b","c","a","c","a","b","b","b","c","a","a","b","b","c","a","b","b","a","c","a","b","a","a","c","c","b","a","c","c","c","b","a","a","a","c","b","a"
"315","b","b","b","b","c","a","c","b","b","c","a","c","b","b","c","a","a","a","b","a","c","c","b","b","a","a","c","b","b","a","b","c","a","b","a","c","c","c","b","a","b","c","c","b","a","c","c","c","b","a","b","c","c","b","a"
"316","a","c","a","b","c","b","c","c","b","c","c","c","c","b","c","b","c","c","a","b","c","c","c","c","a","b","a","c","a","b","c","c","b","c","c","c","b","b","c","c","b","b","b","b","c","b","b","c","b","c","a","c","c","a","b"
"317","b","b","b","b","a","c","a","a","b","a","a","b","c","a","a","a","a","c","c","a","a","b","c","b","a","a","a","c","b","a","b","a","c","b","a","c","b","c","b","c","a","c","b","a","b","a","a","b","a","b","a","a","b","c","b"
"318","a","c","b","b","a","a","c","b","b","a","b","b","b","a","a","c","a","c","a","a","c","c","c","b","a","a","c","c","b","a","b","c","c","b","a","b","c","a","b","a","b","a","c","b","a","c","a","b","b","a","b","a","a","a","a"
"319","b","a","b","b","a","c","c","a","a","c","b","c","b","c","c","c","a","b","a","c","b","c","b","c","c","a","c","b","a","b","a","a","b","b","b","a","b","b","a","b","c","a","a","c","a","a","a","c","c","a","c","b","c","b","c"
"320","a","b","c","a","a","c","a","a","b","a","b","a","c","b","a","b","c","b","b","a","c","c","b","b","a","a","b","b","c","a","a","b","b","a","a","c","a","c","c","a","b","b","c","b","a","c","b","c","a","c","b","b","c","c","c"
"321","b","b","c","a","b","b","a","b","c","a","c","a","a","b","a","b","a","c","b","a","b","b","a","b","a","c","b","c","b","a","a","c","b","b","a","a","c","b","b","c","a","c","b","b","c","a","c","b","b","c","a","c","c","b","c"
"322","a","b","b","b","c","b","b","b","b","c","b","a","b","b","b","c","c","b","a","b","c","c","b","c","b","b","b","c","c","b","b","b","c","b","c","c","a","b","b","c","a","a","c","a","c","a","c","c","c","c","b","c","c","b","c"
"323","a","b","b","a","a","b","a","b","c","a","c","b","b","a","a","a","a","a","c","a","c","b","c","a","a","a","a","b","c","a","c","a","c","b","a","c","a","c","b","a","b","b","c","b","c","c","c","c","b","c","a","c","c","b","c"
"324","b","b","c","c","c","c","a","c","c","c","c","c","b","a","c","b","c","b","c","a","c","b","b","b","a","a","a","b","b","a","b","a","a","b","a","c","b","c","b","a","a","b","c","a","c","c","b","c","a","c","b","b","c","a","c"
"325","a","b","c","a","a","a","a","c","c","a","b","b","c","a","a","c","a","a","c","a","c","a","c","a","a","a","a","c","a","a","a","a","c","c","a","a","b","a","b","a","a","a","c","b","a","a","b","c","b","a","c","a","c","b","a"
"326","b","b","b","a","b","b","c","a","c","b","c","c","c","b","b","a","c","c","b","b","a","c","a","a","b","a","a","c","a","b","a","a","a","c","a","a","a","c","b","a","b","a","c","b","a","c","b","c","b","c","a","c","c","b","c"
"327","a","b","b","b","a","a","a","c","b","a","a","a","c","b","a","a","c","c","b","a","b","b","c","b","a","a","a","c","b","a","a","c","b","b","a","b","a","a","b","a","b","c","b","b","a","c","c","c","b","a","b","a","c","b","a"
"328","a","c","b","b","c","a","b","b","b","b","a","c","b","a","b","c","c","a","c","b","a","b","c","a","a","c","a","a","c","a","b","b","c","c","a","c","a","b","a","a","a","a","b","c","a","a","a","a","b","a","a","a","b","a","a"
"329","a","c","c","b","c","a","c","c","b","b","a","c","c","a","c","a","c","c","c","c","a","c","c","b","c","a","a","b","b","b","c","a","a","b","b","a","a","c","b","b","a","c","a","b","b","a","c","b","b","b","b","c","a","b","b"
"330","a","c","b","b","a","c","b","a","b","a","c","b","c","b","c","a","c","c","a","c","b","c","c","c","c","a","a","b","a","b","a","a","c","c","a","a","a","b","a","a","a","b","b","c","a","a","a","c","b","a","a","c","c","b","a"
"331","a","c","a","c","b","b","c","c","a","a","c","c","c","a","a","b","a","c","c","a","b","a","c","a","a","b","a","c","c","a","a","c","a","c","a","a","a","b","b","a","a","b","b","b","a","a","b","b","b","a","c","a","b","a","a"
"332","b","a","b","a","c","a","b","c","c","c","a","c","b","a","c","a","c","b","c","b","a","c","b","c","b","a","c","a","b","a","a","c","c","b","a","c","c","c","b","a","b","c","b","b","a","b","a","c","b","a","c","c","b","a","a"
"333","a","c","b","b","c","a","c","c","b","c","a","c","c","b","b","c","a","b","b","b","b","b","b","b","a","a","a","b","b","a","a","a","b","b","a","c","a","b","b","a","b","c","b","a","c","a","c","b","c","c","a","c","b","b","a"
"334","a","c","b","b","c","b","c","c","a","c","b","a","a","a","b","c","b","c","c","a","a","a","c","b","a","a","b","c","a","c","c","c","c","c","c","c","c","c","b","b","a","c","c","b","b","a","c","b","a","b","c","c","b","c","b"
"335","a","c","c","c","c","b","c","c","c","c","c","c","c","b","c","c","c","b","b","c","b","c","b","b","b","c","b","b","a","b","c","a","a","c","a","b","a","c","b","a","c","b","c","b","c","a","c","b","c","c","a","c","b","c","c"
"336","a","c","a","a","b","a","a","b","b","a","a","a","c","b","a","a","a","b","b","a","a","c","b","b","a","a","c","b","b","a","a","c","b","b","a","c","c","b","b","a","c","c","c","b","a","c","a","c","b","a","c","a","c","b","a"
"337","a","b","a","b","c","c","b","c","a","c","c","a","c","c","a","c","a","c","a","a","c","a","c","c","a","a","a","b","b","a","a","a","c","a","a","c","a","c","c","a","a","a","b","a","a","a","b","b","c","c","b","b","c","b","c"
"338","b","b","c","c","c","c","c","c","c","b","a","a","c","a","b","a","a","b","c","a","c","a","c","b","a","c","a","c","b","a","a","c","b","b","c","a","a","b","b","b","a","b","c","b","b","a","c","b","b","b","a","b","c","b","c"
"339","a","a","b","b","c","c","b","a","a","c","a","b","c","c","c","a","c","b","b","c","c","c","b","a","c","a","c","c","c","b","b","c","c","b","a","b","c","b","b","a","b","c","b","b","c","c","a","b","b","b","a","b","a","b","a"
"340","a","c","a","a","a","a","c","c","c","a","a","c","b","b","a","c","c","b","b","a","a","c","a","b","a","b","c","b","b","a","c","b","a","b","a","a","a","c","b","a","a","a","c","b","b","a","b","c","b","b","a","a","c","b","a"
"341","b","b","c","a","b","c","c","b","b","b","c","c","b","b","c","c","c","a","b","c","a","c","c","b","c","a","c","c","a","c","a","a","c","a","b","a","b","c","c","c","a","c","c","a","c","c","c","b","c","c","a","a","b","b","b"
"342","b","b","c","c","a","c","a","c","a","a","b","a","c","c","a","c","b","a","c","a","c","a","b","a","a","a","b","c","c","a","a","c","b","b","a","a","c","a","b","a","c","c","b","b","a","b","c","c","a","a","a","c","b","c","a"
"343","a","c","c","c","a","a","c","c","b","a","b","b","a","b","a","a","c","c","b","b","c","a","b","a","b","a","a","b","c","b","a","a","b","c","b","a","a","a","c","a","a","c","c","a","c","c","b","b","c","b","a","a","b","b","a"
