"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"593","b","a","c","a","c","b","c","a","c","a","b","a","c","b","b","b","b","b","c","a","a","c","c","b","a","a","a","b","b","b","a","c","c","a","c","b","c","c","a","a","c","a","a","c","b","c","c","c","b","c","a","c","b","a","a"
"594","b","b","a","c","c","b","c","a","c","a","a","a","c","b","b","b","c","b","b","a","a","b","a","a","a","a","a","a","b","b","a","b","a","a","a","b","c","a","c","a","a","a","b","a","b","b","c","c","b","c","b","c","c","c","a"
"595","b","a","a","c","b","b","c","b","a","c","b","b","c","b","a","b","a","b","b","b","b","a","c","b","b","b","c","c","b","a","b","a","c","b","c","b","b","c","a","a","b","b","c","c","b","c","a","b","c","b","c","b","a","c","b"
"596","c","c","b","a","b","a","a","c","b","c","b","c","a","a","a","b","a","c","b","b","b","b","b","c","a","b","c","a","b","c","b","c","a","a","a","b","a","b","b","b","b","c","c","a","a","b","a","c","b","b","b","c","b","a","c"
"597","c","a","c","a","c","c","c","b","c","c","c","a","c","b","b","a","c","c","b","c","b","c","c","c","b","a","b","b","c","c","b","c","c","a","a","b","b","b","b","c","a","a","c","a","a","a","c","b","c","a","c","b","c","a","a"
"598","b","c","b","b","b","b","b","c","b","c","b","c","b","a","a","b","a","c","b","b","a","c","c","a","b","a","c","b","b","a","c","a","a","a","b","c","c","c","b","a","b","a","a","a","b","b","c","b","b","c","a","c","b","a","a"
"599","b","b","c","a","a","b","a","c","b","b","b","c","a","a","c","a","b","a","a","a","a","a","c","b","b","a","b","b","b","a","a","b","a","b","a","a","c","c","b","a","c","a","b","a","b","b","b","b","c","a","b","b","c","b","b"
"600","c","c","a","b","b","a","b","c","a","c","a","a","a","b","b","b","b","c","a","a","a","a","b","b","a","b","a","c","c","b","a","b","b","b","a","c","c","a","b","a","a","c","c","a","c","b","a","c","a","b","a","c","a","b","c"
"601","b","a","c","b","b","b","c","c","c","c","b","b","c","b","a","b","c","c","a","c","a","c","a","c","a","a","a","a","a","b","a","c","a","c","c","b","a","c","a","b","b","c","c","b","c","b","c","b","b","a","b","a","b","c","b"
"602","c","c","b","a","c","a","b","c","b","c","b","c","b","a","c","b","b","b","a","c","b","b","c","b","a","b","c","a","c","b","b","a","c","c","b","b","c","b","a","b","c","b","c","b","c","c","b","b","c","a","c","b","c","b","b"
"603","b","a","c","a","c","b","c","c","b","a","b","c","b","c","a","b","c","a","a","a","b","a","a","b","b","b","b","c","a","a","b","a","a","a","b","b","a","c","c","c","b","c","b","a","c","b","b","a","a","c","b","c","a","a","a"
"604","c","c","a","c","b","c","c","a","c","a","a","a","b","b","b","a","a","c","a","b","b","c","b","c","c","a","c","c","c","a","a","a","b","b","b","b","b","b","c","b","a","a","a","b","a","b","c","a","a","a","b","b","c","b","a"
"605","b","a","a","a","c","b","a","a","b","b","b","c","a","a","c","a","a","a","a","a","a","b","a","b","a","a","a","a","b","b","a","a","a","a","c","b","b","c","a","c","b","c","a","a","a","b","c","c","b","b","b","a","a","c","b"
"606","c","c","b","a","c","c","a","a","b","b","c","c","c","b","c","a","c","c","a","a","a","c","a","c","a","a","a","c","b","b","b","b","b","a","b","b","c","c","b","c","b","a","b","b","b","a","c","c","c","a","b","a","c","b","b"
"607","c","c","a","a","c","c","a","c","b","b","c","b","c","b","a","a","c","c","c","a","a","c","a","a","b","a","a","c","b","b","b","c","c","a","a","a","c","c","b","a","a","a","c","a","b","a","c","c","c","c","b","b","b","a","c"
"608","c","c","b","b","b","a","c","c","a","a","b","c","b","a","a","b","a","a","b","b","a","c","a","a","b","a","b","b","a","c","b","c","a","c","a","b","b","b","b","b","b","c","c","a","a","b","a","b","b","b","b","c","c","c","b"
"609","b","b","a","c","c","c","a","c","a","b","c","a","b","b","b","c","c","c","a","c","c","c","a","b","a","a","a","c","c","b","c","c","b","a","a","b","c","a","b","b","b","c","a","c","a","b","a","a","b","b","a","b","c","b","a"
"610","a","a","a","a","c","b","b","c","b","a","b","a","c","c","b","b","c","b","b","a","c","a","c","c","b","c","c","b","c","a","b","c","a","b","b","a","c","c","a","a","c","a","a","b","b","c","c","a","c","c","c","c","a","a","a"
"611","c","c","a","c","c","c","c","a","c","a","c","a","a","a","b","b","b","c","b","b","b","c","c","b","a","a","a","b","a","b","c","a","c","b","a","a","c","b","a","a","a","c","c","b","b","c","c","a","a","a","c","c","c","b","b"
"612","b","b","b","a","c","c","c","a","a","a","c","a","c","b","b","a","b","a","b","b","b","c","b","c","c","b","c","a","b","a","c","a","b","c","b","a","c","a","b","c","c","b","a","a","c","c","b","c","c","b","a","b","b","b","c"
"613","b","c","a","b","b","b","c","c","b","a","a","a","b","a","b","b","c","c","c","c","a","b","b","b","c","a","b","c","a","c","a","b","b","b","a","b","a","c","c","a","a","c","b","a","c","b","c","c","b","a","b","a","a","c","b"
"614","c","c","a","a","c","a","c","c","c","a","a","a","b","b","b","c","c","a","b","c","c","b","b","a","a","c","a","b","a","b","a","c","c","c","c","b","c","b","c","a","b","a","a","b","b","b","c","c","c","c","b","c","c","b","a"
"615","c","c","b","a","c","a","c","c","b","a","b","a","b","c","b","c","b","a","c","a","c","b","b","a","a","b","a","b","b","b","a","c","c","c","c","b","c","c","c","a","b","a","a","b","b","a","c","a","b","c","b","c","a","a","a"
"616","b","c","c","c","b","b","b","c","c","c","c","c","a","b","b","c","c","a","b","a","a","c","a","a","a","b","b","c","b","c","a","c","b","c","a","b","b","c","b","a","b","c","a","b","c","c","a","a","b","b","c","b","a","b","a"
"617","c","c","b","b","b","c","c","c","c","a","c","a","a","b","b","c","c","c","b","c","c","b","b","b","c","c","b","c","a","b","a","b","c","b","b","b","b","b","b","a","b","a","b","a","b","b","c","b","b","b","c","c","c","a","a"
"618","b","c","b","c","b","b","b","c","a","a","c","c","b","a","c","c","a","c","b","b","c","c","b","b","c","c","c","c","a","a","c","a","c","c","b","a","b","b","b","b","a","c","c","a","c","b","c","b","b","c","a","a","a","b","b"
"619","c","c","a","a","a","a","b","c","a","c","b","c","b","b","a","c","a","c","c","b","c","c","a","a","c","c","c","c","b","a","c","c","b","c","b","b","b","c","c","c","b","c","c","b","a","b","a","b","b","b","b","c","a","c","a"
"620","c","c","b","b","b","a","b","c","a","c","b","a","a","b","a","b","b","c","c","a","b","b","c","b","b","b","c","b","b","a","b","b","b","b","c","a","c","a","b","a","b","a","a","b","b","a","b","c","b","a","b","a","a","b","b"
"621","b","c","a","a","c","b","c","c","a","a","a","a","a","b","b","b","b","b","c","a","b","b","a","c","b","b","c","b","c","c","b","c","a","b","a","a","b","a","a","c","a","a","a","a","a","b","b","c","a","a","b","c","a","b","b"
"622","c","c","b","b","b","c","a","a","c","b","c","c","a","b","a","c","a","a","a","b","a","b","a","a","a","b","b","b","b","b","b","c","b","c","a","b","c","c","a","b","a","b","b","b","c","b","c","a","b","a","a","a","a","a","b"
"623","b","c","a","b","b","b","b","c","c","c","b","b","b","a","a","b","c","b","b","a","c","a","c","a","b","c","c","a","b","c","c","b","c","b","a","c","a","b","c","a","c","c","c","b","c","a","c","b","c","b","a","b","c","b","c"
"624","c","c","b","b","b","c","b","c","c","c","b","c","c","c","a","b","b","a","a","c","b","a","a","a","b","b","c","c","a","c","b","c","c","b","a","b","c","a","c","a","b","a","a","b","b","b","b","b","b","b","a","c","c","a","a"
"625","c","c","b","b","b","a","c","a","b","a","a","c","b","a","a","b","c","a","a","a","b","b","b","b","c","b","c","c","c","a","b","c","a","a","a","a","c","a","b","a","b","c","a","a","a","b","a","c","c","b","a","a","b","b","b"
"626","c","c","a","c","c","c","c","a","c","c","c","c","c","a","a","a","a","b","b","b","a","c","c","c","a","a","c","a","b","b","a","a","c","c","b","b","b","c","b","a","b","c","b","a","a","b","c","b","a","b","b","c","c","b","a"
"627","b","a","c","b","b","c","c","c","c","a","c","c","b","a","a","a","c","c","b","a","a","a","c","a","b","b","c","b","b","a","b","c","c","a","a","b","c","b","b","a","b","a","c","a","c","a","a","c","c","a","b","a","b","c","b"
"628","b","c","a","b","b","b","b","a","c","c","b","c","c","b","a","b","c","c","c","b","b","b","a","b","c","a","c","c","a","a","b","c","c","a","a","b","a","a","b","b","b","b","b","c","a","c","a","c","b","b","a","c","a","a","c"
"629","b","a","a","c","b","b","c","c","b","c","b","a","c","a","b","b","a","c","b","b","b","a","a","a","b","a","b","c","c","a","b","a","b","c","b","b","b","c","a","a","b","c","c","a","c","b","c","b","c","a","b","b","c","b","a"
"630","c","c","a","a","c","a","c","a","c","a","a","c","c","b","a","b","c","a","c","a","b","c","a","a","a","b","a","c","b","b","a","c","a","a","c","a","c","a","b","a","a","b","a","c","a","b","b","a","b","b","a","c","c","b","b"
"631","c","b","a","a","c","c","c","c","a","a","c","a","b","c","b","c","c","b","a","c","b","c","c","b","a","b","c","a","a","a","a","b","a","a","c","b","a","b","c","b","b","c","c","a","a","a","a","b","b","b","c","c","c","c","a"
"632","c","c","a","a","c","b","c","c","a","b","b","b","c","b","c","a","c","b","a","c","b","b","c","b","c","a","a","c","b","b","a","c","b","c","b","b","b","a","b","c","b","b","c","a","b","b","b","a","a","b","a","b","a","b","c"
"633","c","c","a","c","c","c","b","a","b","a","c","b","b","c","b","b","b","c","b","a","a","b","a","a","b","b","c","c","c","a","b","b","a","b","b","b","a","b","b","b","a","c","c","b","a","a","c","a","c","a","b","a","c","a","b"
"634","c","c","a","a","c","a","b","c","b","c","b","a","a","b","a","b","b","b","a","a","b","a","b","c","a","b","a","c","a","c","a","a","c","a","a","a","b","b","b","a","a","b","c","b","b","a","b","b","a","c","b","c","a","c","a"
"635","b","c","b","c","c","b","b","c","b","a","a","a","b","b","b","c","b","c","a","a","a","c","c","c","a","b","a","a","a","b","b","b","a","a","c","b","b","c","a","b","b","a","c","b","a","b","b","b","a","b","c","c","c","b","c"
"636","b","c","a","a","b","b","b","c","a","c","b","c","c","b","a","b","c","b","c","b","a","b","b","b","c","a","c","c","c","a","a","a","a","a","b","a","c","c","b","a","b","c","b","c","a","c","a","c","c","b","c","a","b","a","a"
"637","b","b","a","c","c","b","a","a","b","a","a","c","a","a","a","b","c","a","b","a","b","a","c","c","b","a","c","a","a","a","b","a","a","b","b","a","b","c","b","b","b","b","c","c","c","b","c","b","a","a","b","c","c","c","b"
"638","c","c","a","c","c","a","c","c","b","a","a","c","a","b","b","b","c","a","c","a","a","c","c","b","b","b","a","b","b","b","a","a","c","a","c","b","b","b","c","a","a","c","a","c","c","a","c","c","b","a","b","b","b","a","a"
"639","a","c","b","b","a","c","a","a","b","b","a","c","a","b","c","b","c","b","b","a","a","a","a","b","b","b","c","c","a","a","a","a","b","b","b","c","b","c","a","a","c","a","a","b","a","c","b","b","b","b","a","c","c","a","c"
"640","b","c","a","a","c","b","c","c","b","a","b","c","b","b","a","a","c","a","b","a","b","b","a","a","c","a","a","a","b","a","a","c","c","c","c","a","c","b","b","a","b","b","a","b","a","a","c","a","c","c","b","c","c","a","a"
"641","c","c","c","a","b","c","b","b","b","c","a","b","a","b","b","b","c","c","c","c","c","b","b","a","a","c","c","b","c","a","c","a","c","b","b","a","b","b","a","a","a","b","a","c","c","a","a","b","b","a","a","c","c","b","b"
"642","c","c","a","a","c","a","b","c","b","c","b","c","b","b","a","a","c","c","c","a","b","a","b","b","b","b","c","a","a","c","b","c","b","a","a","b","a","a","b","b","b","b","c","a","a","b","b","c","b","a","b","a","a","b","b"
"643","b","b","a","a","c","a","c","c","b","b","a","b","b","b","c","b","a","a","a","a","b","a","b","b","b","b","b","a","c","a","b","b","c","b","b","a","c","a","a","c","b","a","c","a","b","b","b","b","b","a","c","a","b","c","a"
"644","b","c","c","a","c","b","c","b","b","a","b","a","c","a","b","b","c","c","c","a","a","a","c","a","b","b","c","a","c","a","a","a","a","b","b","a","b","a","a","c","a","a","a","b","b","a","a","c","a","c","b","b","c","b","a"
"645","b","c","b","c","b","b","b","a","c","c","b","c","c","b","a","b","a","b","a","b","a","c","c","b","b","a","c","b","a","a","b","a","c","b","b","b","c","b","c","c","b","a","b","b","b","a","c","c","c","a","c","a","b","b","b"
"646","b","c","b","a","c","a","b","c","b","c","a","c","c","a","b","a","c","b","b","a","b","a","c","a","b","b","c","a","b","a","a","a","c","a","b","b","c","b","a","c","a","b","b","b","c","a","a","a","c","a","a","b","c","a","a"
"647","c","c","b","c","b","c","c","c","a","a","b","c","a","a","a","b","c","a","b","a","b","c","a","a","b","a","b","c","c","c","b","b","c","c","b","b","c","a","b","a","b","b","c","a","a","b","a","b","b","b","b","b","c","b","a"
"648","c","c","c","a","c","c","b","b","c","c","c","c","b","b","a","c","c","c","a","a","a","c","b","a","a","a","b","c","b","a","a","c","c","c","a","b","c","c","b","a","b","a","c","a","b","a","c","c","b","c","b","c","b","c","a"
"649","c","c","b","b","b","c","b","c","a","a","c","b","a","b","b","c","a","c","c","b","b","c","a","b","c","a","c","a","c","a","a","a","b","c","b","b","a","c","b","c","b","b","b","c","a","b","c","c","b","a","a","a","a","a","b"
"650","c","c","a","b","b","c","b","a","c","a","c","b","a","b","a","a","c","a","b","b","b","c","a","c","a","a","b","c","c","a","a","a","a","a","b","c","b","c","c","a","a","a","a","b","b","a","c","a","c","c","b","a","a","b","b"
"651","c","c","a","a","b","c","c","a","b","a","a","a","c","a","b","a","b","b","c","a","b","b","c","b","a","a","a","b","b","b","a","b","b","a","a","b","b","c","b","a","c","a","a","c","b","c","c","c","a","c","a","c","a","b","a"
"652","b","a","a","a","c","b","c","c","b","a","b","c","b","a","a","b","a","a","c","b","b","c","a","a","c","b","c","a","b","a","b","c","b","a","a","c","b","c","c","a","c","a","c","c","b","c","c","a","a","c","c","c","c","a","a"
"653","c","c","c","b","b","a","b","c","b","c","c","c","a","c","a","b","a","c","b","b","a","c","c","c","c","a","a","c","b","a","b","c","a","b","a","b","a","c","b","b","b","b","b","b","a","b","c","a","a","c","b","c","b","a","a"
"654","c","a","c","b","b","c","b","c","a","a","c","a","a","c","a","c","c","c","b","a","c","b","b","b","b","c","c","c","c","a","a","a","b","a","b","a","b","b","b","a","c","c","c","c","c","a","b","b","c","c","a","b","b","b","b"
"655","c","c","c","a","c","c","b","a","b","a","a","c","a","c","c","b","c","c","b","a","b","a","b","b","b","a","c","c","c","a","b","a","a","b","b","a","c","a","b","c","a","c","a","a","a","a","a","c","c","b","c","b","a","a","a"
"656","c","c","a","c","b","c","b","a","b","c","c","b","a","b","a","c","b","a","c","b","c","c","c","b","c","a","b","b","a","a","b","c","c","a","a","a","c","b","a","a","b","a","c","b","b","b","c","a","a","a","b","c","c","b","a"
"657","b","a","c","a","c","b","c","b","b","a","b","b","c","b","c","b","c","c","a","a","b","c","c","a","a","b","a","c","a","b","a","c","b","b","c","b","c","a","a","a","a","b","a","c","c","b","b","b","a","b","b","c","c","b","c"
"658","a","c","c","a","c","c","c","c","c","a","a","c","b","a","b","c","b","c","a","a","a","c","c","a","c","a","b","c","c","a","a","c","b","b","a","b","c","c","c","b","a","b","c","b","c","a","a","c","b","a","b","c","c","c","c"
"659","b","c","c","a","c","b","a","a","b","b","b","a","a","a","b","b","b","a","b","a","a","b","c","a","b","a","a","c","b","a","a","a","b","b","b","a","c","c","b","b","b","b","c","c","c","a","a","a","a","a","a","c","b","b","c"
"660","c","c","c","c","c","b","c","b","b","a","b","c","c","b","b","b","b","b","b","c","b","c","c","b","c","a","b","b","a","a","a","a","c","b","b","b","a","c","a","c","b","b","b","b","a","b","a","a","b","b","b","c","c","b","c"
"661","b","a","a","c","c","a","c","c","b","a","a","c","a","a","a","c","c","a","c","a","c","c","c","b","b","b","a","c","b","b","a","c","b","a","c","a","c","c","c","a","b","c","a","b","a","b","a","c","a","b","b","a","b","c","b"
"662","b","c","a","b","b","b","a","b","a","c","b","c","a","b","a","a","c","c","b","a","c","b","b","a","a","c","b","a","b","b","c","a","b","a","a","a","c","c","b","b","b","c","b","a","c","b","c","a","b","a","b","a","c","a","b"
"663","b","a","a","c","b","a","c","c","b","c","a","c","a","b","a","b","c","c","a","a","b","a","c","c","b","a","c","b","c","c","a","a","a","c","b","a","b","c","c","a","a","a","b","c","b","b","c","c","a","b","b","c","b","b","a"
"664","b","a","a","c","b","c","b","a","b","c","c","c","c","a","a","c","a","b","a","b","a","c","c","a","c","a","b","a","b","c","b","b","c","c","a","a","b","c","c","b","b","c","b","b","c","a","b","c","b","a","a","b","a","b","b"
"665","b","a","a","c","c","b","c","c","b","b","b","c","b","b","c","b","c","a","c","b","b","a","c","a","b","c","b","c","b","a","b","c","c","a","a","b","b","a","c","a","b","c","a","b","a","a","c","c","a","b","a","b","c","c","c"
"666","c","a","a","a","c","b","c","c","a","a","a","c","a","c","a","a","a","a","c","b","a","b","c","a","a","a","c","b","b","a","b","a","c","b","b","b","c","b","b","c","a","c","a","b","a","a","a","a","a","b","b","c","c","c","a"
"667","c","c","c","a","a","c","a","b","c","b","c","c","c","b","c","c","c","b","c","a","c","a","c","b","b","c","b","b","a","a","c","a","a","b","a","b","c","c","b","a","b","a","b","b","b","b","c","c","c","c","b","b","b","a","c"
"668","c","c","b","a","b","c","b","b","b","c","c","c","c","a","a","a","a","b","c","b","a","c","c","b","a","b","c","b","b","a","a","b","c","a","c","c","c","b","a","a","a","a","c","b","b","a","a","c","a","c","a","c","b","c","a"
"669","b","b","c","c","c","b","c","a","b","a","a","c","a","a","b","c","b","c","b","c","c","a","b","a","a","a","a","c","b","c","a","b","c","a","a","a","c","c","c","b","c","b","b","c","c","c","a","c","b","b","a","c","b","a","c"
"670","c","c","b","b","b","c","b","c","a","c","a","c","a","b","a","a","c","c","b","a","a","a","b","a","b","b","a","c","c","a","a","b","a","b","b","a","c","c","b","c","a","c","c","a","a","b","a","a","a","b","b","b","a","b","a"
"671","c","a","c","a","c","a","c","c","a","a","c","a","a","c","b","a","c","c","b","c","b","a","b","a","b","b","c","a","c","c","b","b","c","a","c","a","c","a","b","a","b","a","b","a","b","b","c","c","c","c","a","b","b","c","a"
"672","c","c","b","c","b","c","a","c","b","b","c","b","a","b","a","c","a","b","a","b","c","c","a","a","c","c","a","c","c","b","c","a","a","a","b","c","a","c","b","c","c","b","a","b","a","a","b","a","a","c","b","a","a","a","a"
"673","c","c","a","c","c","a","b","a","a","a","a","a","c","c","b","b","c","b","b","b","b","c","a","c","a","b","c","c","a","a","b","a","a","c","b","a","b","c","b","a","b","a","a","a","b","a","b","c","c","a","b","c","b","b","a"
"674","a","a","c","a","c","b","b","c","b","a","b","a","a","c","b","b","c","c","b","a","b","a","a","b","b","a","c","a","c","c","a","c","a","b","a","a","a","a","a","b","a","c","a","b","a","b","c","a","b","a","b","b","c","c","c"
"675","c","c","a","a","c","b","c","c","a","a","b","b","c","a","a","b","c","b","b","a","b","c","c","a","a","b","a","c","b","b","b","b","a","a","a","b","b","a","a","b","a","a","a","b","b","a","c","c","a","c","c","c","b","b","a"
"676","b","c","a","c","b","c","c","a","b","a","a","a","c","a","b","c","b","b","b","b","c","c","c","a","a","c","c","b","a","a","c","b","c","a","a","c","c","b","b","c","c","c","a","b","a","a","c","b","a","a","a","b","c","c","b"
"677","c","c","a","c","c","c","c","c","c","a","c","c","c","a","a","c","a","b","c","b","c","c","c","b","c","c","c","c","b","a","c","a","b","c","b","a","c","c","a","c","a","c","a","c","a","b","c","a","b","a","b","c","a","a","a"
"678","b","b","c","a","c","b","b","b","b","b","b","c","c","b","c","a","c","b","a","a","b","a","c","a","b","b","b","b","c","a","a","b","c","b","b","b","a","b","b","b","a","b","c","a","c","b","a","b","c","a","a","a","c","a","c"
"679","c","c","a","b","b","c","b","c","a","c","c","c","a","a","a","c","b","c","a","c","a","a","b","a","b","c","a","c","a","c","c","c","a","c","a","b","a","a","b","b","a","c","c","a","c","b","b","a","b","c","b","b","a","b","a"
"680","c","c","a","a","a","c","a","c","b","b","b","c","c","a","c","b","a","a","c","b","b","c","c","a","c","a","a","b","a","b","b","b","c","b","b","a","c","b","b","c","a","b","c","c","c","b","a","b","a","a","a","b","c","b","b"
"681","c","c","c","a","c","c","c","b","c","a","c","b","c","c","a","c","a","b","b","b","a","c","c","a","c","b","c","c","b","a","c","a","b","a","b","b","a","c","c","a","b","b","b","a","a","a","a","a","a","b","a","c","c","b","b"
"682","c","c","b","a","c","c","c","b","a","a","a","a","a","b","b","a","b","c","b","a","b","c","a","a","a","a","a","a","a","b","b","b","a","b","a","b","a","a","c","a","b","c","a","c","b","a","a","a","b","b","b","b","c","b","a"
"683","b","b","a","c","b","a","c","c","b","c","b","c","a","a","a","a","b","c","b","c","a","c","c","b","a","c","a","b","c","b","c","c","a","b","c","a","b","a","b","c","c","a","c","b","b","c","a","c","a","c","c","b","a","a","a"
"684","c","c","b","c","c","a","a","b","b","b","a","c","c","c","c","a","a","a","a","b","b","b","a","c","a","b","c","c","b","b","a","b","b","a","c","b","a","c","b","a","b","c","a","a","b","b","b","c","b","c","b","a","c","c","a"
"685","b","b","c","a","c","a","c","b","b","a","b","a","c","c","b","b","c","c","b","a","c","c","b","c","a","c","a","c","b","b","c","c","c","b","b","a","b","c","c","c","c","c","c","a","c","b","b","b","a","c","a","a","c","a","b"
"686","b","b","a","c","b","a","c","c","b","c","a","b","b","b","c","a","c","c","a","b","a","b","c","b","c","b","a","a","b","b","c","b","b","a","a","c","a","c","c","b","c","c","a","b","c","c","c","c","b","a","c","a","b","c","b"
"687","c","c","b","c","c","c","a","b","a","b","a","c","c","b","c","c","c","b","c","a","c","a","c","c","b","b","c","a","a","c","a","c","a","c","a","a","a","c","a","b","a","c","c","c","c","b","c","b","b","a","b","a","a","a","b"
"688","c","c","a","a","b","c","b","c","a","c","c","b","b","a","b","c","c","c","a","c","a","b","a","b","c","a","a","c","a","a","b","a","b","b","b","b","c","c","c","c","c","a","a","a","b","a","c","a","b","b","b","b","a","c","c"
"689","b","a","c","b","b","a","c","c","c","c","b","c","a","b","a","a","c","c","a","a","c","a","a","b","b","c","c","c","c","c","a","c","a","c","a","a","a","c","b","b","b","b","b","b","a","b","a","a","a","b","b","c","c","b","a"
"690","c","b","c","a","b","b","c","b","b","c","b","c","c","b","a","b","a","a","c","b","c","c","c","a","c","c","c","b","b","a","c","a","c","b","b","c","c","c","a","c","c","b","c","b","a","c","c","b","b","a","b","c","b","a","a"
"691","b","c","b","b","b","c","b","b","b","c","c","c","c","a","c","c","c","b","b","a","a","a","c","a","b","b","c","b","c","b","a","a","c","b","b","b","c","c","c","a","a","a","b","a","b","b","c","c","b","c","b","a","c","a","a"
"692","c","c","a","c","b","b","c","c","b","a","b","c","a","b","b","b","c","c","c","a","a","a","a","a","b","b","a","c","b","b","b","c","b","b","a","b","a","c","a","b","b","c","b","b","a","b","b","c","a","c","b","c","b","b","a"
"693","c","c","a","b","a","c","b","c","a","c","a","a","c","a","a","b","b","c","a","a","a","c","b","c","a","b","a","c","a","b","b","c","b","a","c","a","c","c","b","a","a","a","b","a","b","b","b","a","b","c","b","c","b","a","a"
"694","b","c","a","a","c","a","c","b","a","a","a","b","c","c","a","b","c","c","a","a","a","b","b","b","c","a","a","a","c","b","b","c","a","b","c","a","c","c","a","a","a","a","c","b","b","c","b","a","c","a","a","a","c","a","b"
"695","c","c","c","a","b","c","b","b","a","c","a","c","c","b","a","a","a","b","a","b","b","c","a","a","b","a","c","a","b","a","a","a","a","c","b","b","a","c","b","b","a","c","b","b","c","a","a","c","a","a","b","c","a","b","a"
"696","b","b","c","a","c","b","c","c","b","c","b","c","b","a","a","a","a","a","b","b","a","a","a","c","c","a","c","c","c","a","a","c","a","b","a","b","a","a","c","b","b","c","a","a","c","c","b","c","a","a","c","c","c","a","a"
"697","b","c","a","b","b","a","c","b","a","a","c","a","c","a","b","a","c","a","b","b","b","b","a","c","c","b","c","c","a","a","b","a","b","c","b","a","b","c","c","b","a","c","b","a","c","a","b","c","b","c","c","a","b","c","b"
"698","c","c","a","a","c","b","a","c","b","b","a","c","c","c","a","b","a","a","b","b","b","b","b","a","a","c","a","c","b","b","c","c","c","b","c","c","b","b","c","c","a","c","a","a","a","a","a","c","c","b","a","c","c","b","c"
"699","b","b","c","a","c","b","c","a","b","a","a","c","c","a","a","a","a","a","b","b","b","b","c","c","c","b","c","b","b","c","b","a","a","a","b","b","c","a","b","a","a","a","c","a","b","b","b","a","c","b","b","c","a","b","a"
"700","b","c","b","c","c","b","a","c","c","b","c","b","c","b","c","a","a","c","a","a","a","c","b","b","b","b","b","a","a","c","a","a","c","b","a","c","c","b","a","a","a","b","b","c","a","b","c","c","a","a","a","a","b","b","b"
"701","b","c","c","a","c","a","a","c","b","b","a","c","c","a","c","b","a","b","b","b","a","c","a","b","c","b","c","a","a","a","b","c","c","c","a","a","c","c","b","a","a","c","c","c","a","a","c","b","a","a","b","b","c","c","c"
"702","c","c","c","a","c","c","c","a","a","b","a","b","c","b","c","b","c","c","c","c","b","c","b","a","a","a","c","a","a","b","c","b","a","b","a","c","c","a","b","c","c","c","c","a","a","a","b","c","c","c","a","a","b","a","a"
"703","b","c","c","a","c","a","c","c","c","c","c","c","b","b","a","c","a","a","a","b","a","b","c","b","a","a","b","b","c","c","a","c","c","b","a","b","c","c","c","b","b","a","b","b","c","a","c","c","c","a","b","c","c","c","a"
"704","a","b","c","a","c","a","a","b","b","b","c","a","c","b","b","c","b","b","a","c","a","a","c","c","b","c","a","b","a","c","c","b","c","b","a","a","a","a","b","b","b","c","c","a","c","b","c","a","a","a","b","a","a","c","b"
"705","c","c","b","c","c","a","b","c","c","a","b","b","c","b","b","b","c","b","a","c","b","c","c","b","a","b","a","a","a","b","a","a","a","b","b","b","c","b","b","c","a","c","a","a","a","a","a","c","b","b","b","b","a","b","a"
"706","c","c","a","c","b","a","c","c","b","a","b","b","b","b","c","c","a","c","a","a","a","b","b","b","a","b","c","c","c","a","b","b","c","b","c","a","b","b","b","a","b","c","a","b","c","b","b","b","b","c","b","c","c","a","a"
"707","c","c","a","a","b","c","b","c","b","c","c","b","a","c","c","c","a","a","b","a","c","c","a","c","c","a","a","c","a","b","b","c","b","b","c","a","b","c","a","a","a","c","b","c","a","a","c","c","b","b","c","b","a","b","c"
"708","b","c","b","b","b","b","b","c","a","c","b","a","a","b","a","b","c","c","a","b","a","b","a","b","c","b","a","a","a","b","a","c","c","b","c","a","b","a","b","c","b","b","c","b","a","b","a","a","a","b","b","a","c","b","b"
"709","c","c","a","b","b","c","c","b","c","a","c","a","c","b","b","c","b","b","a","a","a","a","a","a","b","b","a","b","b","c","a","a","c","c","b","b","c","b","b","c","b","b","c","b","a","b","b","b","a","b","b","a","c","c","a"
"710","c","c","b","b","b","a","b","a","c","c","c","b","c","b","b","c","b","a","a","c","c","a","c","b","a","b","b","b","c","a","c","a","a","b","b","a","b","a","c","a","b","a","a","b","b","b","b","a","a","c","b","b","c","b","b"
"711","b","c","c","a","c","b","c","b","a","c","a","b","c","c","a","a","b","b","b","b","a","a","c","a","a","a","c","a","b","a","b","a","c","a","b","b","c","c","b","c","b","a","a","c","b","b","b","a","c","a","b","c","c","b","a"
"712","c","c","a","b","b","c","c","c","a","c","b","c","b","c","a","a","a","c","b","b","a","c","c","a","c","b","c","b","c","a","b","c","c","a","a","a","a","b","c","b","a","b","c","b","a","a","a","c","b","b","a","a","c","a","b"
