"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"1439","c","c","a","b","a","b","b","b","c","c","c","b","c","c","a","b","a","b","c","a","c","a","a","b","a","a","a","a","a","a","c","a","a","c","a","c","b","a","c","a","b","b","a","b","a","c","b","b","c","a","a","b","a","c","a"
"1440","b","b","b","a","a","c","b","c","c","a","a","a","c","b","a","c","a","a","c","a","c","b","a","c","c","c","b","b","b","a","a","a","c","a","a","b","b","a","c","c","c","b","b","c","a","c","b","a","b","a","c","c","b","c","a"
"1441","c","c","a","b","b","b","a","b","c","a","c","c","a","c","a","b","b","b","b","a","a","b","a","c","a","c","a","b","c","a","b","c","a","b","c","c","c","a","c","a","b","b","b","c","c","c","b","a","c","a","a","c","b","c","c"
"1442","b","a","c","a","a","c","c","c","c","a","c","b","a","c","a","a","b","b","c","a","b","b","a","c","a","a","b","a","c","a","b","b","b","b","a","c","c","c","c","c","a","b","c","c","a","b","b","b","c","a","c","b","c","c","a"
"1443","a","b","b","a","b","c","b","a","c","a","c","a","b","b","a","a","a","a","c","a","c","c","b","c","a","a","b","a","c","a","b","c","b","b","a","c","b","a","a","a","a","b","b","b","a","c","b","a","a","a","a","c","b","c","a"
"1444","c","c","a","a","b","b","c","b","c","a","b","c","a","b","a","a","b","c","c","a","c","b","c","b","a","a","b","c","b","c","c","b","c","c","a","b","c","a","c","c","c","c","b","c","a","c","c","c","a","a","a","b","c","c","b"
"1445","b","c","a","c","b","a","c","b","c","a","c","b","a","c","a","a","a","a","c","a","c","a","b","c","a","a","b","a","c","a","c","b","a","b","a","a","c","a","c","b","c","c","b","c","c","c","b","a","c","a","c","c","a","b","b"
"1446","c","c","a","c","c","c","c","b","c","a","a","b","c","c","a","b","b","c","c","a","b","b","a","c","c","a","b","b","b","a","c","c","a","c","c","a","b","b","b","a","b","c","c","c","a","c","b","c","c","b","c","b","c","b","a"
"1447","c","c","b","c","a","b","c","a","c","a","c","b","b","b","a","c","b","a","c","a","b","b","b","b","a","c","b","c","a","a","b","b","c","c","a","a","b","c","a","a","a","c","c","c","b","c","b","c","b","a","b","c","a","c","a"
"1448","c","c","a","b","a","c","b","a","c","a","b","b","a","b","a","c","b","a","c","a","b","a","b","c","a","c","b","a","c","a","c","b","a","c","a","b","b","b","c","a","b","b","c","b","a","a","c","c","c","b","c","a","a","b","a"
"1449","b","b","c","c","b","b","c","c","c","a","a","a","c","c","a","c","b","a","c","a","a","a","b","b","a","a","b","a","c","c","c","b","b","b","a","c","b","a","a","a","c","c","b","b","a","a","b","a","a","a","c","c","b","c","a"
"1450","c","c","a","b","b","b","b","b","a","c","c","b","c","c","a","c","a","c","a","a","c","b","c","c","a","a","b","b","c","a","c","b","a","b","a","b","b","b","c","a","c","c","a","b","a","b","b","a","c","c","a","b","a","b","a"
"1451","c","c","a","c","a","a","b","a","b","a","b","a","b","a","c","c","b","a","a","a","a","b","b","c","a","c","b","a","c","a","a","a","b","c","a","a","c","c","c","a","b","c","c","b","a","b","b","c","c","c","a","c","c","c","b"
"1452","b","b","a","c","a","a","b","b","b","a","a","b","a","a","a","b","b","a","c","a","c","a","a","c","c","b","a","b","b","b","a","c","a","c","c","b","b","b","c","a","c","c","a","c","a","b","b","b","b","a","c","c","c","a","a"
"1453","b","c","b","a","b","c","c","a","c","a","b","c","c","b","a","c","b","b","b","a","b","a","a","c","c","b","b","a","c","a","c","c","a","b","c","c","c","b","c","b","b","b","c","b","a","c","a","a","c","a","a","b","b","c","c"
"1454","b","b","c","a","b","b","c","c","c","a","c","b","a","c","a","c","c","b","b","b","a","a","c","c","a","c","b","c","c","a","a","c","c","b","c","c","b","c","c","c","b","b","c","c","a","c","c","a","b","a","a","a","b","c","b"
"1455","b","b","c","a","b","c","b","c","c","a","b","a","a","b","a","c","b","b","a","c","b","b","a","c","a","c","b","b","c","a","a","a","a","c","a","c","b","a","b","a","b","b","a","a","a","c","c","a","b","a","c","b","b","c","a"
"1456","c","c","a","c","a","c","b","b","b","a","a","b","a","a","a","c","b","b","c","a","b","c","a","c","b","a","b","a","b","c","b","b","b","c","a","b","b","c","c","a","c","c","c","c","b","b","a","c","c","a","c","b","c","b","c"
"1457","b","c","a","a","b","c","b","a","c","c","a","b","b","b","a","b","b","c","c","a","c","c","c","c","b","a","c","a","c","a","b","b","b","c","b","b","c","a","c","c","c","c","a","b","a","b","b","b","a","c","c","a","c","c","a"
"1458","b","c","a","a","b","a","a","c","c","a","c","c","c","c","c","b","b","c","c","a","a","b","a","c","a","c","b","a","c","a","b","c","b","c","a","c","b","a","b","a","c","c","b","c","c","b","a","a","c","b","a","a","a","c","c"
"1459","b","b","c","b","b","a","c","a","b","c","c","c","b","c","c","a","c","a","b","a","b","c","b","a","a","c","a","a","c","a","b","a","a","b","a","c","b","a","c","a","a","b","a","b","a","c","c","b","b","a","c","b","a","c","a"
"1460","c","c","a","b","b","c","a","b","a","a","c","b","a","c","a","c","b","b","c","a","a","b","c","b","a","c","c","c","a","a","a","c","c","a","a","c","b","a","c","a","a","c","a","b","c","c","c","b","c","a","b","b","c","c","a"
"1461","c","c","b","b","b","a","b","c","a","c","c","b","c","c","a","a","c","c","c","c","a","a","c","c","b","c","b","c","c","a","a","b","c","b","a","c","c","c","a","a","a","b","c","c","c","c","c","c","c","b","b","c","c","b","c"
"1462","c","c","c","c","a","a","c","b","b","a","c","b","c","a","c","b","b","a","c","a","c","a","b","c","a","a","a","a","c","a","c","b","b","c","a","a","c","a","c","b","c","b","b","b","a","c","c","a","c","a","b","c","a","a","b"
"1463","b","b","c","a","b","c","a","c","c","c","a","a","c","b","a","b","b","a","c","a","c","c","a","c","c","a","b","a","c","a","a","b","c","b","a","c","a","c","c","a","b","c","c","b","c","b","c","a","a","a","b","b","b","c","a"
"1464","b","b","b","a","a","c","b","c","c","a","b","c","a","c","a","c","a","a","b","a","b","a","b","c","a","c","a","c","b","a","b","a","c","c","a","c","a","c","b","a","c","b","c","a","a","b","c","c","c","a","a","c","b","c","a"
"1465","b","c","a","b","b","a","b","b","c","a","c","c","a","b","b","b","a","b","c","a","c","a","a","c","a","a","a","a","c","a","c","a","b","b","a","a","a","a","c","a","c","a","b","c","a","a","b","a","c","a","c","c","a","c","a"
"1466","c","c","a","b","b","b","b","b","c","c","c","a","a","c","a","b","a","b","b","a","b","b","a","a","a","a","b","b","c","a","c","b","a","a","a","b","c","b","c","a","c","b","a","c","a","b","b","a","b","a","a","b","b","a","a"
"1467","b","b","c","b","b","b","b","c","c","a","c","c","a","b","a","b","b","b","c","a","c","c","c","c","b","c","a","c","b","c","c","b","c","a","a","a","c","c","c","a","c","c","c","b","a","a","b","c","b","a","b","a","b","c","c"
"1468","b","b","c","b","a","c","b","a","c","a","a","b","a","c","a","a","c","b","a","c","a","c","c","c","a","c","c","a","b","a","b","c","b","c","a","c","b","c","c","a","c","b","a","c","a","b","b","c","b","a","c","b","a","c","a"
"1469","c","c","a","c","c","b","b","b","c","a","c","c","a","b","c","c","c","b","c","b","c","b","a","b","c","b","c","b","a","b","c","b","a","c","c","a","c","a","b","b","b","b","b","c","c","c","c","a","b","b","a","a","b","c","a"
"1470","b","b","c","b","b","a","c","c","c","c","c","b","c","b","a","c","a","c","c","c","a","a","c","c","b","b","c","c","b","c","b","c","c","c","b","a","b","a","c","a","b","c","b","b","b","a","b","a","c","c","c","a","b","b","b"
"1471","c","c","a","c","c","c","c","b","c","b","a","b","a","b","c","c","a","b","c","a","b","b","a","c","a","a","b","b","c","a","c","b","a","c","a","b","c","b","c","a","a","b","a","b","a","a","b","a","c","a","c","c","b","b","a"
"1472","b","b","b","b","b","c","b","a","a","a","b","b","a","c","a","a","b","a","b","a","a","c","b","c","a","c","b","a","b","c","c","b","a","c","a","b","a","b","b","a","b","b","a","c","c","c","b","a","c","a","a","b","a","c","a"
"1473","c","c","a","b","a","c","a","a","c","a","b","b","a","b","a","c","a","b","a","a","c","b","a","c","c","c","b","b","c","a","b","b","c","b","a","c","b","b","c","a","c","a","a","c","c","a","b","a","b","a","c","b","a","c","a"
"1474","c","c","a","b","b","b","b","b","c","c","c","c","c","c","a","c","b","c","b","a","b","a","c","b","a","c","b","a","b","a","b","b","b","c","a","a","b","a","c","a","c","b","a","b","a","c","b","b","a","a","c","b","a","b","a"
"1475","c","c","a","a","b","a","b","b","a","c","c","b","c","b","a","a","b","a","b","a","b","b","b","c","a","c","a","a","b","a","a","b","b","a","a","a","b","c","b","a","c","b","c","c","a","a","c","c","b","a","a","b","a","c","a"
"1476","b","b","b","a","b","c","b","a","b","a","b","c","a","c","a","c","a","b","b","a","b","b","c","c","c","c","c","c","c","a","a","a","c","c","c","b","b","a","c","a","c","b","a","b","a","a","a","a","a","a","c","b","a","c","a"
"1477","c","c","b","c","a","a","b","a","b","a","c","b","b","a","c","a","b","c","a","a","c","b","b","c","a","b","b","a","c","a","c","c","b","c","a","a","c","a","c","c","c","a","b","b","a","b","b","a","b","a","c","b","c","c","a"
"1478","b","b","b","b","b","a","c","c","a","c","c","b","c","a","c","a","b","a","b","a","b","b","b","b","a","c","a","a","a","a","a","c","a","c","c","c","a","b","b","a","b","a","a","c","b","a","b","b","c","a","c","b","c","c","a"
"1479","b","c","a","b","b","c","b","b","a","c","a","c","a","c","a","c","b","b","c","a","a","c","a","b","c","c","c","b","b","c","b","b","a","c","a","c","b","b","b","a","b","a","c","c","a","b","b","c","b","c","b","b","c","a","a"
"1480","b","b","c","b","a","c","b","b","c","a","b","c","a","b","b","c","c","a","a","a","a","c","b","b","a","c","b","c","c","a","b","b","c","b","a","c","a","a","a","a","b","a","b","c","a","c","b","c","b","a","b","b","c","c","a"
"1481","b","b","c","b","a","c","c","c","c","b","a","c","a","c","a","c","a","b","b","a","a","a","c","c","b","a","c","c","c","c","c","c","c","b","b","a","b","c","c","a","a","a","c","b","a","a","b","b","a","a","b","b","a","c","a"
"1482","b","b","c","b","a","c","b","c","c","a","c","a","b","c","a","b","a","a","b","a","c","b","b","c","a","b","b","c","b","a","a","b","c","b","a","c","c","c","c","a","c","a","c","b","a","b","c","a","a","c","a","b","b","c","a"
"1483","c","b","b","a","b","b","c","c","c","a","c","c","c","b","b","a","b","c","c","a","c","b","c","b","a","c","c","a","b","b","a","b","a","b","c","c","b","b","a","a","b","b","c","c","a","c","b","b","c","a","b","c","a","b","b"
"1484","c","c","a","b","b","b","b","a","c","a","c","b","c","b","a","b","c","c","a","b","c","c","c","c","a","a","a","a","b","c","b","a","b","a","b","c","b","a","c","a","a","c","b","b","c","b","c","a","c","b","c","a","b","b","a"
"1485","b","b","c","c","a","c","b","a","a","c","b","a","b","c","a","c","b","a","b","a","a","b","b","c","a","c","b","a","c","a","b","c","b","b","a","c","a","a","c","a","a","b","b","c","a","c","c","a","b","a","a","b","b","c","a"
"1486","b","c","c","c","a","c","a","a","c","a","b","c","b","c","a","c","b","a","c","a","b","c","a","b","b","a","b","b","b","a","b","a","a","a","a","c","c","b","c","c","c","b","c","b","a","b","a","c","c","a","c","a","c","b","a"
"1487","b","b","c","c","b","c","b","c","c","c","b","c","c","c","b","c","b","c","b","c","a","b","c","c","a","b","b","a","b","a","a","b","b","c","a","b","b","a","c","a","a","c","b","b","c","c","b","a","c","c","c","b","a","b","a"
"1488","b","b","c","c","a","a","b","c","b","a","c","a","a","c","a","a","c","a","c","a","c","c","b","b","a","c","a","c","c","c","a","c","a","b","a","b","b","c","a","c","c","b","a","c","a","b","b","b","b","c","c","b","a","c","a"
"1489","c","c","b","a","a","c","b","a","c","a","b","c","b","c","c","a","b","c","b","a","b","c","c","a","a","a","c","b","b","b","c","b","c","c","a","a","c","b","b","b","c","a","c","c","c","a","a","c","b","a","c","a","c","a","b"
"1490","b","b","b","b","a","c","c","a","a","c","a","a","b","b","b","c","b","c","c","a","c","b","c","b","a","b","b","c","a","a","c","b","a","c","a","a","b","b","c","a","c","c","a","b","b","a","b","b","c","c","b","b","c","c","a"
"1491","b","b","b","c","b","c","b","c","c","c","c","c","c","c","b","a","a","a","b","a","c","b","b","b","c","c","c","c","c","a","a","b","c","b","c","a","c","a","a","c","c","a","a","c","b","b","b","a","b","c","a","b","a","a","a"
"1492","a","a","b","b","b","c","b","a","a","c","b","a","b","c","b","c","c","a","b","c","b","c","b","c","a","a","b","a","c","c","b","c","a","a","a","c","c","c","b","a","c","c","a","c","a","b","b","b","a","a","c","b","a","b","a"
"1493","b","b","c","b","a","a","a","a","c","a","b","b","a","b","a","b","c","a","c","c","c","a","b","b","a","c","b","a","c","c","c","b","b","c","a","a","c","a","c","c","c","b","b","b","a","b","b","c","a","a","c","b","c","a","c"
"1494","b","c","a","b","b","a","a","b","a","c","b","a","a","c","a","c","b","b","b","a","b","c","a","c","a","c","b","b","c","a","a","b","a","b","a","a","c","b","a","c","c","b","a","c","a","b","c","c","c","a","c","b","b","c","a"
"1495","b","b","c","a","b","c","c","c","c","c","b","c","c","c","b","c","c","a","b","b","c","a","a","c","c","c","a","c","c","a","b","a","c","c","b","c","b","b","c","a","c","b","c","b","a","a","c","b","c","a","c","b","c","b","a"
"1496","c","c","a","b","b","b","b","b","c","c","b","c","a","b","b","c","b","b","a","c","a","b","a","c","a","b","b","b","c","a","c","a","c","b","a","b","b","c","a","a","b","a","c","c","a","c","b","c","c","a","a","b","c","b","a"
"1497","b","b","c","b","b","a","c","c","c","c","c","c","c","c","a","c","b","c","c","a","c","b","b","c","a","a","a","a","a","a","c","c","c","c","a","a","b","c","b","c","b","c","c","a","b","b","b","c","c","c","c","c","c","c","b"
"1498","c","c","c","a","a","a","a","c","c","a","c","a","c","c","a","a","a","c","c","a","b","a","a","c","c","c","a","a","c","a","c","a","a","b","a","a","b","b","c","a","a","b","a","b","a","c","b","a","c","a","b","c","b","c","a"
"1499","b","c","a","c","b","a","b","b","b","a","c","c","a","c","b","b","a","b","b","c","c","a","a","c","a","c","a","a","c","a","b","a","a","c","a","b","b","b","b","a","c","c","c","c","c","c","c","b","b","a","b","b","a","c","b"
"1500","b","c","a","b","b","c","a","b","a","c","a","a","a","c","b","c","a","a","b","a","b","a","b","c","a","b","c","a","b","a","b","b","b","b","a","b","c","a","c","c","c","c","b","c","a","b","c","c","b","b","b","b","a","a","a"
"1501","c","c","a","a","b","a","b","b","c","a","a","b","c","b","a","c","c","c","a","b","a","b","c","c","a","b","c","c","b","a","a","b","c","c","a","c","c","c","b","a","a","a","a","c","a","c","b","b","c","a","b","b","a","b","a"
"1502","c","c","a","b","b","a","c","a","c","a","c","c","a","c","a","a","b","b","c","a","b","c","a","c","a","b","b","a","b","a","c","b","b","a","a","b","c","a","c","b","a","b","b","c","c","b","c","a","b","a","c","c","b","c","a"
"1503","c","c","a","b","a","b","c","b","a","a","b","c","a","b","a","c","b","a","c","a","b","a","b","b","a","b","b","a","c","c","c","b","b","c","a","a","b","a","c","a","b","c","b","c","a","c","c","c","c","b","b","a","c","b","a"
"1504","b","b","c","b","a","c","b","c","c","a","c","b","b","c","a","b","b","a","c","a","a","c","a","b","c","c","a","b","c","b","b","b","c","a","c","a","c","a","c","b","b","b","b","b","a","a","c","a","a","c","b","a","b","c","a"
"1505","b","b","c","b","b","c","c","c","c","c","a","b","b","c","a","c","c","a","b","c","a","c","b","c","a","c","a","a","b","a","c","b","a","c","a","a","b","a","c","a","a","b","b","b","a","c","c","a","c","c","c","a","b","c","b"
"1506","b","c","c","c","a","c","b","c","c","a","c","a","c","c","a","a","a","c","b","a","a","b","c","a","a","c","b","a","c","a","c","c","a","b","c","c","b","b","c","a","b","b","a","b","a","a","c","b","c","a","b","b","a","b","a"
"1507","c","b","c","b","a","a","b","b","c","a","c","b","a","c","a","a","b","b","b","c","c","b","a","c","a","c","a","b","b","a","a","a","c","c","a","b","b","c","c","a","c","b","c","b","a","c","c","c","a","b","a","b","c","c","c"
"1508","b","b","b","a","a","b","c","a","a","a","c","c","b","b","b","c","b","c","c","a","a","c","c","b","a","b","c","c","c","a","b","b","c","c","a","c","c","c","b","a","a","b","c","c","a","b","c","c","c","c","c","b","c","b","c"
"1509","c","c","c","b","b","a","b","c","a","c","b","c","a","c","b","c","b","b","b","c","a","c","c","c","c","c","a","c","b","b","a","b","b","c","a","c","a","a","b","a","b","a","b","a","a","c","b","c","c","a","b","c","a","b","a"
"1510","c","a","c","a","a","c","b","c","c","a","c","c","a","c","b","b","c","b","b","c","c","c","a","a","b","a","b","a","b","a","c","b","b","b","a","a","a","a","c","a","c","a","b","c","a","c","b","a","c","a","c","b","b","c","a"
"1511","c","c","a","b","a","a","c","b","b","a","c","c","a","a","c","b","c","a","c","a","c","b","b","b","a","b","c","a","a","c","c","a","b","b","a","b","b","a","a","a","a","b","b","a","a","c","c","a","c","b","b","b","b","c","a"
"1512","c","c","a","b","b","a","c","c","a","a","c","a","c","c","a","b","b","a","c","b","c","c","b","b","c","c","c","c","c","a","b","b","c","b","a","c","b","c","a","a","a","b","a","c","a","a","c","b","b","a","b","c","a","a","a"
"1513","c","c","b","a","a","a","b","c","c","a","a","b","a","b","a","a","c","b","c","a","c","a","c","c","a","b","b","c","c","a","c","b","a","c","a","b","b","b","c","a","b","a","a","a","a","a","a","b","c","c","b","a","c","b","b"
"1514","c","b","c","b","a","b","c","c","a","b","c","b","b","c","a","b","c","a","c","c","a","b","b","b","b","a","c","a","c","c","c","b","b","b","a","c","b","a","a","a","b","c","a","c","a","a","b","b","c","b","c","c","c","c","a"
"1515","b","c","a","b","a","c","c","b","a","a","c","b","c","c","a","c","c","c","c","b","c","b","a","b","a","a","c","b","a","a","a","c","c","c","b","c","b","a","b","a","a","b","a","b","a","c","b","a","c","a","a","c","b","b","c"
"1516","c","a","a","c","a","b","c","a","b","c","c","b","a","c","a","a","c","b","b","b","a","a","c","c","c","b","b","c","b","a","b","b","c","a","a","c","a","c","c","a","a","a","c","a","a","c","b","c","b","a","b","c","b","c","b"
"1517","b","b","b","b","a","c","b","a","b","a","c","b","b","c","a","a","a","a","c","a","a","c","b","c","c","c","b","a","c","a","c","b","b","c","a","c","b","a","c","a","b","c","b","c","a","c","a","c","b","a","c","c","c","a","c"
"1518","b","a","b","c","b","a","b","a","b","c","c","b","b","a","a","a","c","a","c","a","c","c","a","c","b","b","c","b","b","c","c","b","a","a","a","a","b","a","c","a","a","b","b","c","a","c","b","a","b","a","c","b","b","a","a"
"1519","b","b","c","b","b","c","b","c","c","a","c","b","c","c","a","b","b","c","c","a","c","b","c","b","a","b","a","c","c","a","c","b","b","c","a","a","a","b","c","a","c","b","c","b","a","b","c","b","c","a","c","b","a","b","a"
"1520","b","b","c","b","b","c","a","c","c","a","a","b","c","c","a","c","a","c","c","c","a","b","b","b","b","b","b","a","c","a","c","b","a","b","a","c","b","b","a","a","b","a","c","c","a","c","b","b","c","a","c","c","a","b","c"
"1521","c","c","b","a","b","c","a","a","c","c","a","b","b","c","a","c","c","a","c","a","a","b","b","c","b","c","a","a","c","c","a","c","b","c","b","b","b","c","c","c","c","c","c","c","b","a","b","c","c","a","c","a","a","b","a"
"1522","a","b","c","a","b","c","b","c","c","a","a","c","c","c","a","c","c","c","b","b","a","c","a","c","a","a","b","a","c","a","c","c","b","b","c","a","b","c","c","c","b","c","c","c","a","c","c","c","c","a","a","c","a","c","a"
"1523","b","b","b","c","b","c","c","c","b","c","c","a","a","c","b","b","b","b","b","c","c","b","a","c","a","b","a","b","b","a","a","b","a","a","a","c","c","b","b","c","a","b","a","b","a","c","b","a","b","a","a","c","b","a","b"
"1524","b","b","c","a","c","a","b","c","c","a","a","a","c","c","c","c","b","b","c","a","a","c","a","c","b","c","b","a","c","c","b","c","a","c","b","a","b","b","c","a","c","b","a","b","a","b","c","a","b","b","b","b","b","b","c"
"1525","b","b","c","a","b","c","b","c","c","c","c","c","c","b","b","b","b","a","c","c","c","b","b","b","a","a","c","a","c","a","c","b","a","b","a","c","b","b","a","a","a","b","a","c","a","c","b","b","b","a","b","b","a","c","a"
"1526","b","b","b","a","b","a","c","a","c","c","c","c","b","b","a","c","b","a","c","a","c","a","a","b","a","b","b","b","c","a","c","c","c","b","b","b","b","c","a","a","a","b","c","c","a","c","b","c","a","a","a","b","a","c","a"
"1527","a","b","b","a","a","b","b","a","c","a","c","c","a","b","b","a","c","a","c","c","b","b","b","c","c","c","b","a","b","a","b","b","b","b","a","b","b","a","c","a","c","c","b","c","b","a","b","a","b","c","c","c","b","c","b"
"1528","c","b","c","b","a","b","b","c","c","a","c","c","c","c","a","b","a","a","c","a","b","c","b","c","c","a","b","c","b","a","c","c","a","c","a","a","b","b","b","a","c","b","a","a","a","a","b","a","c","a","c","b","b","b","a"
"1529","c","c","b","b","a","b","b","a","c","a","c","b","b","c","a","b","b","a","b","a","c","c","a","a","a","c","a","a","c","a","a","b","a","c","a","c","b","a","c","a","b","c","a","c","b","c","b","b","b","a","b","c","a","c","b"
"1530","b","b","c","c","a","c","c","c","c","c","b","b","a","b","a","a","c","b","c","b","c","c","a","b","c","a","c","b","a","b","c","b","c","c","a","b","a","c","c","a","c","a","c","c","a","a","b","a","b","a","c","c","a","c","c"
"1531","b","b","c","a","c","a","b","c","c","a","c","c","c","c","a","a","b","c","b","a","c","c","b","c","b","a","b","a","b","c","c","c","a","a","b","a","b","b","c","c","b","b","a","b","a","b","b","b","a","a","c","b","a","c","a"
"1532","b","b","c","b","b","b","c","c","c","c","c","c","c","b","b","c","b","a","c","a","c","a","a","c","a","a","b","a","c","a","a","b","a","c","a","b","c","b","c","a","c","c","a","c","a","b","c","b","c","a","a","b","a","c","c"
"1533","c","c","a","a","b","a","b","b","c","a","a","c","c","c","a","a","c","c","c","c","a","c","c","b","b","c","b","c","a","c","b","b","c","c","a","c","c","c","c","a","a","c","a","b","b","b","a","a","b","a","b","b","b","b","a"
"1534","c","c","a","c","b","b","b","b","c","a","c","b","a","c","a","b","c","b","c","c","b","a","a","b","a","c","b","b","c","a","a","b","a","b","a","c","b","b","a","a","a","c","a","c","a","c","c","b","b","c","b","b","b","c","a"
"1535","c","a","a","b","b","b","b","b","c","a","a","b","a","b","a","c","b","b","b","a","b","a","a","c","c","c","c","b","c","a","b","c","a","c","a","c","b","b","c","a","b","c","a","b","a","c","b","b","c","a","a","b","c","b","a"
"1536","b","b","c","a","b","c","c","c","c","c","a","b","c","c","a","a","c","c","c","a","c","c","c","b","a","b","b","c","c","a","c","c","c","b","c","c","a","b","a","b","b","c","c","b","a","a","a","c","b","a","c","a","a","c","c"
"1537","b","a","b","a","b","c","c","a","a","c","b","c","b","c","b","c","b","a","b","a","b","c","b","c","c","b","a","c","c","b","a","b","c","b","a","b","b","c","c","a","c","b","c","b","a","a","c","a","c","b","b","b","b","a","c"
"1538","b","c","a","c","a","c","c","b","b","a","c","b","a","c","a","a","b","a","b","a","c","c","b","c","b","b","b","a","b","c","c","b","a","c","a","c","b","b","c","a","c","b","a","b","a","b","b","b","c","a","a","c","a","b","a"
"1539","c","c","a","b","a","b","b","c","c","a","c","a","c","b","a","a","b","c","a","c","b","b","c","a","a","c","a","c","c","a","a","b","c","a","c","a","c","c","c","b","c","c","c","c","a","c","b","b","c","c","c","b","a","c","a"
"1540","b","c","a","c","a","c","b","c","c","a","b","b","c","c","a","c","b","b","b","a","c","b","a","c","a","b","b","b","a","a","c","c","a","c","a","c","b","b","c","a","b","c","c","c","a","a","b","c","c","c","c","c","c","c","b"
"1541","c","c","a","c","a","b","b","a","b","a","a","c","a","c","b","a","c","b","c","c","c","c","a","c","b","b","a","b","c","c","b","b","a","b","b","c","b","b","c","a","a","a","c","c","c","a","b","c","c","b","c","c","c","b","c"
"1542","b","b","b","a","b","a","c","a","c","c","c","b","a","c","a","b","a","a","b","a","c","c","a","b","a","c","c","b","c","c","c","b","c","c","a","b","c","b","b","c","a","c","a","c","b","b","b","b","b","a","c","b","c","b","a"
"1543","b","c","a","c","b","c","a","a","c","c","b","b","b","c","a","c","b","a","b","a","a","b","b","a","a","c","b","a","c","a","b","c","b","b","a","c","b","a","c","a","a","a","b","b","c","a","a","a","a","b","c","b","a","c","c"
"1544","c","a","a","c","a","a","b","a","b","a","a","b","c","c","a","a","c","c","b","a","b","a","c","b","b","c","c","a","a","c","b","b","b","c","a","c","a","a","c","a","b","c","a","b","a","b","b","b","a","a","b","c","a","a","c"
"1545","c","c","a","a","a","a","c","b","c","a","c","b","c","c","b","a","a","a","c","a","a","b","b","c","a","a","b","a","b","a","c","c","b","b","b","c","b","c","c","a","b","a","c","c","a","a","a","a","b","a","c","a","b","c","c"
"1546","c","c","b","b","a","b","c","a","c","a","c","b","b","c","c","a","c","a","c","b","c","c","a","c","a","a","c","b","c","c","c","b","c","c","b","b","c","c","c","c","c","a","a","b","b","b","c","b","c","c","b","c","a","b","a"
"1547","b","b","c","a","b","a","b","c","c","a","b","b","c","c","a","c","a","c","c","a","b","a","c","b","a","a","b","c","c","a","a","a","c","c","a","b","b","c","c","a","c","b","c","b","a","a","b","c","c","a","b","b","c","b","a"
"1548","b","b","a","b","a","c","c","b","c","a","a","b","a","c","a","a","c","b","b","a","c","c","c","c","b","b","b","b","b","c","c","b","a","c","a","b","b","a","c","c","c","b","a","c","a","a","c","b","c","c","c","c","a","b","a"
"1549","b","b","c","b","b","c","b","b","c","a","a","c","c","c","c","c","c","c","a","a","a","b","c","c","a","b","a","c","a","a","b","b","c","a","a","a","a","c","a","a","c","b","b","c","b","b","b","a","b","a","c","b","b","c","a"
"1550","b","b","c","a","a","c","b","c","c","a","c","a","b","c","a","b","b","a","c","a","c","b","b","c","a","a","b","a","b","a","c","c","a","a","c","b","c","b","c","b","c","a","c","c","c","b","a","c","c","b","c","c","c","b","c"
"1551","b","b","c","b","b","a","a","c","a","a","a","a","c","c","a","a","a","a","c","a","b","b","b","c","a","b","b","a","c","a","c","b","b","c","a","b","a","a","b","b","c","b","a","c","a","a","c","b","b","a","c","b","a","c","a"
"1552","b","b","b","a","a","a","b","c","c","a","b","b","c","c","a","b","c","c","b","a","c","b","a","a","c","c","b","b","c","a","a","c","c","c","c","c","a","c","c","b","a","a","c","a","a","c","b","c","c","b","b","c","a","c","a"
"1553","c","a","b","b","b","c","c","c","a","c","c","c","c","c","b","a","b","c","b","a","c","b","a","a","a","b","c","a","c","b","a","c","b","c","a","c","c","a","b","b","a","b","a","b","c","c","a","a","c","a","b","b","a","c","a"
"1554","b","b","b","a","c","a","a","a","c","a","a","c","b","b","a","a","b","a","b","a","a","a","a","c","a","b","b","a","b","a","c","b","b","c","a","b","a","c","c","a","c","a","c","b","a","b","a","c","a","a","a","b","c","c","a"
"1555","b","c","a","a","b","c","b","b","c","a","b","b","a","c","a","c","c","b","b","b","b","b","a","c","c","b","c","b","c","c","a","b","a","b","a","a","b","a","c","a","c","b","b","c","a","b","b","a","b","a","a","b","b","a","a"
"1556","b","a","b","b","b","b","b","a","a","a","a","b","a","c","a","c","c","a","c","c","a","c","a","b","a","c","b","b","a","a","b","c","a","c","a","c","c","a","c","b","a","b","a","b","a","c","c","a","c","b","a","b","a","b","a"
"1557","c","a","b","c","a","b","a","a","b","a","c","a","a","a","b","a","b","a","c","a","a","c","b","b","b","c","c","c","c","c","b","b","c","c","a","b","c","c","b","a","a","c","c","b","a","c","c","c","c","a","c","a","b","b","a"
