"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"2328","c","b","a","c","c","a","a","c","c","c","b","b","c","a","c","b","a","c","a","a","a","b","b","c","b","c","c","a","c","b","b","b","a","b","c","c","b","c","a","c","c","c","b","c","c","a","a","b","b","c","b","a","c","b","c"
"2329","a","a","a","c","c","c","c","a","b","c","c","b","c","a","a","a","a","c","a","b","c","b","c","c","b","b","a","b","b","b","b","b","a","b","b","c","b","c","b","c","a","a","c","b","a","b","b","b","a","b","a","b","a","a","c"
"2330","b","b","b","c","a","a","a","b","c","b","c","b","a","c","b","a","b","c","c","c","c","b","c","b","c","a","b","b","b","c","b","a","b","a","a","a","c","c","a","b","b","b","c","a","a","a","a","c","a","a","b","a","b","b","c"
"2331","c","b","b","c","c","b","a","c","b","a","b","a","b","a","c","a","a","a","a","a","c","c","c","b","c","a","b","b","a","b","a","b","a","a","c","c","b","a","a","c","c","b","c","b","a","c","a","b","b","b","c","b","a","a","c"
"2332","a","a","b","a","b","c","b","a","b","b","c","b","a","a","c","a","b","c","b","b","c","a","b","a","a","c","a","c","b","a","c","b","c","a","b","a","c","b","b","c","c","c","a","b","a","a","a","a","a","b","c","b","c","a","b"
"2333","b","b","b","b","b","b","c","c","b","b","a","b","c","a","a","c","c","b","a","b","c","a","c","a","c","a","a","c","a","c","b","a","c","c","c","a","b","b","b","a","b","b","b","a","b","c","b","c","a","c","c","b","c","a","b"
"2334","c","b","b","a","b","c","b","c","c","b","a","c","b","b","b","c","b","c","b","b","a","b","b","a","b","b","b","a","c","b","b","b","c","a","c","c","b","b","b","b","b","b","a","b","c","a","b","c","a","b","c","b","c","b","c"
"2335","b","a","b","c","c","a","a","c","c","c","c","a","c","c","c","a","c","c","c","a","c","b","b","c","b","c","b","a","c","b","a","b","c","c","b","c","a","c","b","c","a","b","b","a","b","b","b","c","b","c","b","b","c","b","b"
"2336","b","b","b","c","c","b","a","b","b","b","c","a","b","b","c","c","a","b","a","c","c","a","a","b","a","c","b","c","a","b","b","c","c","c","a","c","c","b","b","b","c","a","c","a","b","b","b","b","c","b","a","c","b","c","c"
"2337","b","b","a","a","a","c","a","c","a","b","a","b","c","a","a","c","c","b","c","b","a","b","c","b","a","c","c","b","a","b","a","b","b","a","c","c","c","a","b","b","c","b","c","a","b","a","b","c","b","b","b","b","c","a","c"
"2338","c","a","b","b","c","b","b","a","a","b","c","c","c","a","a","c","b","a","b","b","a","c","c","a","b","c","b","b","c","b","a","b","c","c","a","c","b","b","b","b","b","b","c","a","c","b","b","c","a","c","a","c","c","a","c"
"2339","c","b","b","a","a","a","c","b","a","b","c","a","a","a","c","a","b","a","c","b","b","b","c","c","c","c","b","a","b","a","c","b","c","b","b","a","a","c","a","b","b","b","b","c","a","a","c","b","b","b","c","b","a","a","a"
"2340","c","b","a","a","b","c","b","c","a","c","a","a","b","b","b","c","b","a","b","b","b","a","c","a","a","a","b","b","a","b","c","b","b","b","c","a","b","b","b","c","b","b","a","b","a","c","c","a","a","b","a","a","c","a","c"
"2341","c","b","b","a","a","c","c","b","a","b","c","a","a","c","c","a","b","b","b","a","c","c","a","a","c","a","b","c","a","c","c","b","c","c","c","a","c","b","b","c","b","c","a","a","a","a","a","a","b","b","a","c","c","a","a"
"2342","c","a","a","a","b","c","b","a","b","b","c","b","c","b","b","a","b","c","a","c","b","b","b","c","b","b","a","a","c","a","a","a","c","b","b","a","b","b","a","c","b","b","c","b","b","c","c","a","a","b","c","a","c","c","b"
"2343","a","c","c","a","a","b","c","c","c","b","a","b","b","a","b","c","c","b","c","c","c","b","c","c","a","a","a","b","c","b","b","b","c","c","a","c","c","c","b","b","a","a","c","a","c","c","c","c","c","c","c","b","c","c","b"
"2344","c","b","b","c","c","c","b","b","c","b","a","c","b","b","c","c","c","c","a","a","c","b","c","b","b","a","c","c","a","c","b","a","c","b","c","b","b","a","a","a","a","a","c","c","b","c","c","b","c","a","c","a","b","c","b"
"2345","c","b","a","c","c","a","c","c","b","c","c","a","c","a","c","a","b","b","b","c","c","b","b","c","c","a","b","b","c","b","b","a","c","c","b","c","c","c","b","c","c","b","b","a","c","c","b","a","c","c","a","a","c","b","b"
"2346","c","b","b","c","b","a","a","c","b","a","c","b","b","a","b","c","a","b","a","a","a","c","a","a","c","b","a","c","a","c","a","c","b","a","a","c","a","b","c","c","a","a","c","c","c","b","a","b","b","c","a","a","b","a","c"
"2347","b","a","b","a","b","a","a","a","a","a","c","b","a","a","b","c","b","c","c","a","c","c","b","b","b","c","b","b","a","c","c","b","c","a","c","c","c","b","c","a","c","b","b","c","b","b","b","b","c","a","a","b","a","b","c"
"2348","a","a","b","a","c","b","a","c","b","c","c","b","c","a","b","b","c","c","b","c","a","b","c","a","a","b","b","b","b","c","c","a","c","b","a","a","a","b","a","c","b","b","a","a","c","c","c","c","c","c","a","b","c","c","c"
"2349","a","b","a","a","a","b","c","c","b","b","a","c","c","c","b","c","b","b","c","b","a","c","b","b","b","c","b","b","a","a","a","b","c","c","b","b","b","b","c","c","b","b","c","b","b","a","b","b","a","b","c","c","b","a","b"
"2350","c","b","b","c","c","a","b","c","c","a","c","b","a","c","b","a","c","c","b","c","b","b","b","a","c","a","a","a","a","c","b","a","a","c","c","b","b","c","b","b","b","a","c","b","a","c","b","b","b","b","c","c","c","a","b"
"2351","c","b","b","c","c","b","b","b","c","a","b","c","c","b","b","a","b","b","b","c","b","c","c","a","c","a","b","a","a","c","c","c","c","c","b","a","b","c","c","b","a","a","b","c","a","b","b","a","b","b","c","c","c","a","b"
"2352","c","b","c","b","b","b","c","b","a","c","c","b","a","a","b","b","b","b","c","a","b","a","b","b","b","c","b","b","a","c","c","a","b","c","a","a","c","b","b","c","b","a","b","a","c","b","b","b","a","c","a","b","a","c","c"
"2353","c","b","a","a","b","c","b","a","a","c","c","a","c","c","a","c","a","a","c","b","c","b","c","b","b","a","c","c","a","b","c","a","b","a","c","c","a","b","c","c","c","b","a","b","a","c","c","c","a","b","a","a","b","c","c"
"2354","c","b","a","a","b","c","c","a","a","c","b","a","c","b","c","c","b","b","a","c","c","a","a","b","b","c","b","c","b","b","c","a","c","b","c","b","b","b","a","b","c","c","b","c","c","b","a","b","b","a","c","b","b","b","b"
"2355","b","b","a","c","c","a","c","c","c","b","c","a","b","c","c","c","b","a","b","b","c","b","c","a","b","c","b","b","c","c","a","a","b","b","a","c","a","a","b","c","c","a","a","b","c","c","b","c","b","a","c","c","c","a","b"
"2356","b","b","b","a","b","b","a","b","c","a","c","c","a","b","c","c","b","c","a","b","b","b","b","c","b","c","c","c","c","a","a","b","c","c","b","b","c","c","b","c","b","b","c","a","c","c","c","c","a","c","a","b","c","b","c"
"2357","c","b","a","a","b","c","a","a","c","a","b","b","b","b","a","a","a","a","a","a","c","b","a","a","b","a","c","c","a","c","c","c","b","b","c","c","b","b","b","a","c","c","c","a","b","c","b","c","a","a","a","c","c","b","b"
"2358","c","b","a","a","a","a","c","c","c","b","c","a","b","b","c","c","b","b","b","a","c","b","c","a","c","c","b","b","a","c","a","b","b","a","c","b","b","c","c","a","b","c","c","c","b","a","b","c","c","b","c","a","c","c","b"
"2359","b","a","c","a","b","b","b","a","c","b","b","c","c","c","b","a","a","b","c","c","c","b","b","c","c","b","c","b","c","c","b","b","c","c","c","b","b","c","b","c","b","c","c","a","b","a","b","b","a","a","b","b","b","b","b"
"2360","b","b","b","c","c","a","a","b","b","c","c","b","c","a","b","b","a","c","b","c","b","b","b","a","b","b","b","c","b","c","a","a","b","a","a","b","a","b","c","b","c","b","b","c","b","c","c","c","c","c","a","b","c","c","c"
"2361","a","a","c","b","b","c","a","c","a","c","c","b","b","a","c","b","b","c","c","c","b","c","b","c","b","a","b","b","b","b","b","c","a","b","b","c","a","c","b","b","c","b","c","b","a","a","c","c","a","b","b","b","c","b","c"
"2362","c","b","a","a","a","c","c","c","c","b","a","a","c","b","c","c","b","b","a","c","c","b","c","c","c","b","c","c","b","b","a","c","b","b","a","b","c","b","a","b","c","a","b","c","c","a","b","b","c","b","c","a","a","c","c"
"2363","a","c","a","a","b","a","a","c","c","c","a","b","b","c","b","c","c","b","c","b","c","a","c","c","c","a","b","c","c","b","c","b","c","b","b","b","a","c","b","c","a","a","c","a","b","c","b","c","a","b","a","c","b","b","a"
"2364","c","b","b","c","c","a","a","c","b","a","b","b","c","a","b","a","b","b","b","b","c","a","c","a","c","a","b","b","a","b","b","b","c","c","c","b","a","c","b","a","a","a","c","a","b","b","a","c","c","c","a","c","b","c","a"
"2365","c","b","b","c","c","b","b","c","c","c","a","c","b","b","a","b","b","b","b","b","a","a","b","b","c","b","b","b","b","b","b","b","c","a","b","a","c","c","c","c","c","c","c","b","a","a","b","b","a","b","b","c","b","a","b"
"2366","b","b","c","a","b","a","a","a","c","a","c","b","b","b","b","a","a","a","a","c","b","b","c","c","a","c","a","b","c","b","a","a","a","c","b","b","b","b","c","b","a","a","b","b","a","c","b","b","a","b","b","c","b","a","b"
"2367","c","b","b","b","c","a","b","c","a","b","c","b","c","b","c","c","b","c","a","c","c","c","b","a","b","a","a","b","a","a","b","b","b","b","c","c","b","b","a","c","a","c","a","b","c","c","a","a","b","c","c","a","c","a","c"
"2368","b","b","a","a","a","c","b","a","c","b","a","c","c","c","b","b","b","b","c","b","b","b","b","b","c","a","c","c","c","c","b","b","c","c","c","b","b","c","b","c","b","a","b","a","c","a","a","b","a","a","a","a","a","b","c"
"2369","b","a","b","c","c","b","a","b","c","c","a","b","c","b","c","c","c","c","a","b","c","a","b","a","c","c","a","c","c","c","a","a","b","c","c","b","a","c","a","c","b","a","b","c","b","a","b","a","b","b","b","b","b","a","c"
"2370","b","b","b","a","a","b","b","c","b","b","b","a","c","a","c","c","b","c","b","b","c","a","b","a","c","c","a","a","a","b","c","a","a","c","c","a","b","c","c","a","c","b","a","b","b","a","b","c","b","a","c","a","b","a","b"
"2371","c","b","c","b","b","b","c","b","a","c","c","a","b","b","c","b","c","c","b","c","b","b","c","b","b","c","b","c","a","a","b","b","a","a","c","b","a","c","b","a","b","b","c","a","b","b","a","c","c","a","c","b","c","c","b"
"2372","c","a","b","c","a","a","b","b","b","a","c","c","b","a","b","c","a","b","a","c","c","c","c","c","c","c","b","a","b","c","a","b","c","b","c","c","a","b","b","c","a","a","c","c","a","b","c","b","c","a","a","a","b","c","b"
"2373","b","c","c","a","b","b","a","b","a","c","a","b","b","b","a","b","b","b","a","b","c","b","c","b","c","a","b","b","a","c","b","c","a","b","c","a","a","c","a","c","c","a","b","b","a","a","a","b","a","a","c","b","c","c","b"
"2374","a","b","a","c","c","b","b","c","b","c","a","c","c","a","a","c","b","c","b","b","b","a","c","b","b","b","b","c","a","b","a","b","c","b","c","b","a","b","a","a","a","b","b","c","b","c","b","c","c","c","b","a","b","b","a"
"2375","a","a","b","a","a","b","b","a","b","b","b","b","c","a","c","c","c","b","a","c","a","b","a","c","a","b","a","c","a","a","a","b","b","b","b","b","c","b","a","c","a","a","c","c","c","b","a","c","b","b","b","a","b","a","c"
"2376","c","b","b","c","c","a","b","b","b","b","c","b","b","c","a","a","c","b","b","a","b","a","c","a","b","a","c","b","c","a","c","b","b","c","b","c","a","b","b","c","c","b","c","a","b","a","b","c","a","c","c","a","a","a","c"
"2377","a","b","a","a","b","c","b","c","c","c","a","b","b","b","c","c","a","a","a","c","a","c","c","b","a","b","b","b","a","b","c","a","c","a","a","c","c","c","c","a","b","a","b","b","b","a","b","b","b","c","b","a","c","b","a"
"2378","c","b","a","a","b","a","b","c","c","c","a","b","c","c","c","c","c","c","b","c","c","a","c","b","c","c","a","b","a","c","a","c","b","a","a","b","c","a","c","b","b","b","c","b","b","c","b","c","a","b","b","c","c","c","c"
"2379","c","b","b","c","c","a","c","b","a","c","a","b","c","b","a","c","c","b","a","b","c","b","b","a","c","c","c","b","a","c","c","b","c","c","b","a","a","c","b","a","a","b","c","b","b","b","b","b","b","b","b","a","c","a","b"
"2380","b","b","a","c","c","a","b","c","b","c","c","a","c","a","a","c","a","c","a","c","c","a","b","c","b","a","b","a","c","b","c","a","c","b","b","a","a","c","a","c","c","b","b","c","a","c","a","c","b","b","a","b","a","b","c"
"2381","b","c","a","a","a","a","b","a","c","c","b","b","c","b","a","b","c","b","b","b","c","a","c","b","a","b","b","b","a","b","c","b","b","a","c","a","c","b","a","a","b","b","b","c","b","c","c","c","c","b","c","b","b","b","b"
"2382","c","a","b","a","c","a","a","c","b","c","c","c","b","b","a","b","b","b","b","b","b","b","b","a","c","a","c","b","c","c","b","b","b","c","b","b","b","b","c","c","b","c","b","c","c","a","a","b","c","c","b","a","a","c","c"
"2383","c","b","b","c","c","b","a","b","b","b","b","a","b","b","a","a","b","c","b","b","b","c","a","a","b","b","a","c","c","c","a","a","c","c","a","a","b","b","c","b","b","b","a","b","b","a","c","c","a","c","a","a","b","a","c"
"2384","b","b","a","a","a","a","b","a","a","b","c","b","c","b","c","b","b","c","a","c","c","a","b","b","a","a","b","a","a","b","b","b","c","c","a","a","a","a","c","a","c","b","c","c","b","a","c","b","c","b","b","b","c","c","a"
"2385","a","a","b","b","b","b","b","b","a","b","a","a","b","b","a","b","b","b","a","b","b","b","a","a","c","a","c","c","b","c","c","b","c","b","c","c","c","b","b","c","a","a","b","a","c","b","b","b","a","b","b","a","b","b","c"
"2386","c","a","b","c","a","b","b","b","b","b","a","a","b","b","b","c","b","c","b","b","a","c","c","b","b","b","b","b","a","c","b","b","c","c","a","c","b","c","b","b","c","b","c","a","b","a","a","c","a","b","c","b","b","b","a"
"2387","c","b","b","c","c","c","b","b","b","b","c","b","b","a","b","c","b","b","c","c","c","b","a","b","c","c","a","c","a","a","a","a","b","c","b","b","a","c","c","c","c","b","c","c","a","a","a","c","b","b","b","c","c","b","c"
"2388","c","b","b","a","b","a","b","b","c","b","b","b","a","b","c","c","a","c","b","c","a","c","b","b","a","c","b","b","a","b","a","a","c","c","b","c","c","c","b","c","c","a","c","b","c","c","a","b","c","b","b","a","a","c","c"
"2389","b","b","a","a","b","a","a","c","b","b","c","a","c","a","c","a","a","b","c","c","b","a","a","b","c","b","b","c","a","b","b","a","c","c","a","b","b","b","c","b","a","c","b","a","c","c","a","a","a","c","a","b","c","c","c"
"2390","c","b","a","a","b","c","a","c","b","b","a","b","c","a","c","b","c","b","a","c","a","c","c","c","a","b","b","b","b","b","a","a","b","a","a","c","b","b","b","b","c","c","b","b","b","b","b","a","a","a","b","c","c","c","b"
"2391","b","b","b","a","b","c","b","a","c","b","a","c","c","c","c","b","a","b","c","c","b","b","b","b","b","a","c","c","b","b","b","a","b","b","c","c","c","b","b","a","c","b","b","a","b","c","c","b","a","b","c","b","b","a","c"
"2392","b","b","a","c","c","a","b","c","c","c","c","b","c","c","b","c","c","b","c","b","a","b","c","c","c","b","c","c","b","b","c","b","c","a","c","a","a","a","a","a","b","b","c","b","b","a","c","a","b","b","b","b","c","a","b"
"2393","c","b","b","c","c","c","b","b","b","a","a","b","b","a","b","c","a","b","b","c","a","c","b","b","c","c","a","c","a","c","a","b","a","c","a","b","b","b","c","b","a","a","b","a","a","c","a","b","c","b","a","b","b","a","b"
"2394","a","b","a","a","a","c","a","b","a","b","c","b","c","b","b","b","c","a","a","b","a","a","c","c","c","c","b","b","b","c","c","b","c","a","a","a","c","c","c","b","c","b","c","b","b","a","a","c","b","c","b","b","b","b","c"
"2395","b","b","b","c","a","c","b","a","b","c","a","c","a","b","c","c","b","c","a","a","a","b","c","a","b","c","b","c","a","b","c","b","b","a","c","c","b","b","c","b","b","b","a","b","c","a","c","a","a","c","b","c","a","b","a"
"2396","c","b","a","a","b","c","a","c","c","a","c","b","a","c","b","a","a","a","c","a","b","b","c","c","b","a","b","b","c","c","c","b","b","b","a","c","c","a","a","a","c","b","a","c","b","a","a","b","c","a","b","b","b","a","b"
"2397","c","b","c","a","b","a","a","b","a","c","b","a","c","b","a","b","c","b","a","a","b","b","b","a","a","c","c","c","a","b","a","b","c","b","c","b","a","c","a","b","a","c","c","a","b","c","a","c","c","c","b","b","b","c","c"
"2398","b","a","b","c","c","c","a","c","b","c","c","b","b","c","c","c","b","b","c","a","b","b","a","b","b","b","a","c","a","c","c","b","b","c","a","a","c","c","c","b","c","a","a","c","b","c","b","c","c","c","c","b","c","c","c"
"2399","c","b","a","a","c","a","b","c","a","c","b","c","b","c","b","a","a","a","c","c","b","a","c","c","c","a","b","b","c","c","c","c","a","b","c","c","b","c","a","a","c","b","b","c","b","a","c","c","c","b","c","a","c","c","b"
"2400","c","b","b","b","b","c","b","a","a","c","a","b","c","b","c","c","b","b","b","c","b","a","c","b","a","a","b","b","a","c","c","b","a","a","c","c","c","c","a","a","a","a","c","b","c","c","a","c","a","c","c","b","a","b","c"
"2401","b","b","a","c","c","a","c","c","c","a","c","a","c","c","b","a","c","c","b","a","b","b","b","b","a","c","a","b","b","b","a","a","b","a","c","c","b","b","c","c","b","c","c","c","c","c","b","c","b","b","a","b","b","b","a"
"2402","c","a","b","c","c","a","c","c","b","a","c","b","c","b","a","c","b","b","a","b","c","c","c","a","b","a","a","b","c","a","b","b","b","b","b","c","b","b","b","c","b","c","b","a","b","a","b","b","a","c","c","c","b","a","b"
"2403","a","a","b","a","b","c","a","b","c","b","a","b","c","b","c","b","c","b","b","a","a","b","b","a","b","b","b","b","b","b","c","b","c","a","c","b","a","b","b","b","b","b","b","a","b","b","c","b","a","c","c","a","a","b","c"
"2404","a","a","a","a","b","c","b","c","a","c","c","a","c","a","b","c","a","c","a","c","c","b","b","a","c","a","a","c","c","c","c","c","c","c","c","a","b","c","c","a","b","b","b","b","b","a","a","c","a","c","b","b","c","a","c"
"2405","c","b","c","a","a","a","c","c","a","b","b","b","c","c","a","b","c","b","b","b","a","b","b","a","b","b","b","b","a","c","b","b","b","c","b","c","b","b","c","c","c","b","c","b","b","b","b","c","a","c","a","a","c","b","c"
"2406","c","b","a","a","b","b","b","c","a","b","a","b","c","a","a","b","b","c","c","b","a","b","c","b","a","c","c","b","b","b","c","a","c","a","c","a","b","c","a","a","c","b","c","c","c","a","a","a","c","a","c","b","a","c","a"
"2407","a","a","a","c","b","c","b","c","b","b","c","c","c","a","b","a","a","c","c","c","a","b","c","c","b","a","b","c","c","c","c","a","b","c","a","a","a","c","b","a","b","b","b","a","b","a","b","b","a","a","c","c","b","c","a"
"2408","c","a","a","a","a","c","c","c","c","c","a","c","b","c","c","c","c","a","b","c","c","a","c","a","c","c","b","b","a","c","a","b","b","b","b","c","b","b","a","c","b","b","b","b","c","c","c","b","b","a","b","b","b","a","b"
"2409","b","b","c","a","b","b","b","c","a","c","a","c","b","b","a","b","b","b","b","b","b","c","c","a","b","b","b","b","a","c","a","b","a","c","c","c","b","c","c","c","a","b","b","b","c","b","b","b","a","c","b","b","b","a","a"
"2410","c","a","a","c","c","c","a","b","c","a","a","a","b","b","a","b","a","c","a","b","c","a","b","b","c","c","a","c","a","c","c","b","b","b","b","a","b","b","b","a","c","c","c","b","b","b","a","b","a","c","c","a","b","c","a"
"2411","c","a","b","c","a","c","b","b","b","b","c","b","c","a","b","c","a","b","c","c","b","a","b","c","c","a","b","b","c","b","b","b","a","b","c","a","b","c","b","a","b","a","b","b","a","c","a","b","a","a","b","c","b","b","b"
"2412","b","b","b","c","c","b","a","c","b","c","b","a","c","a","c","c","b","c","c","c","c","a","c","b","b","b","a","a","b","c","a","a","a","b","a","b","b","c","b","b","b","a","b","b","c","a","b","c","b","b","c","a","b","a","c"
"2413","c","a","b","c","c","c","b","c","c","a","c","a","b","b","b","c","c","b","a","b","a","b","b","c","b","c","c","a","b","b","a","b","a","a","b","c","c","c","a","a","a","b","c","b","b","c","a","c","b","a","b","b","b","b","b"
"2414","c","b","a","a","a","c","b","b","c","b","b","b","a","c","c","a","c","c","c","b","b","b","b","b","b","a","a","c","a","b","b","b","b","c","c","a","a","b","c","a","c","b","b","b","b","a","c","b","a","b","b","a","a","b","c"
"2415","c","b","b","c","c","b","a","c","c","c","a","b","c","b","a","c","b","b","b","c","b","b","b","a","c","c","a","b","a","b","b","c","c","b","c","b","a","b","a","c","a","c","a","b","c","b","b","c","a","a","a","c","c","c","b"
"2416","c","b","b","a","c","c","a","c","b","c","a","b","b","a","c","c","b","c","b","c","a","a","b","a","c","b","a","b","a","c","c","c","b","a","a","c","b","a","c","b","c","c","a","c","b","a","c","c","c","c","c","a","c","c","c"
"2417","c","b","a","c","c","c","c","c","b","a","c","b","b","b","b","a","a","b","a","a","b","c","b","a","b","a","b","a","a","c","b","c","c","b","b","b","b","b","a","c","c","c","b","a","a","c","b","c","b","b","c","c","c","a","c"
"2418","c","c","c","a","b","b","a","c","c","c","b","a","b","b","a","b","b","a","a","b","a","b","c","b","b","c","b","b","b","c","a","c","b","a","c","b","a","c","c","c","c","a","c","b","c","a","b","c","b","c","c","c","c","b","c"
"2419","a","b","a","c","c","c","b","c","b","a","c","c","b","a","c","a","b","c","c","b","c","b","b","b","c","a","c","c","a","c","c","b","c","c","b","a","c","c","c","c","c","a","c","c","c","a","a","b","b","c","c","c","c","a","a"
"2420","c","c","c","a","b","b","a","b","c","c","b","a","c","b","b","a","c","c","a","c","a","b","b","c","b","b","b","a","b","c","b","b","c","a","c","c","b","b","a","a","a","c","b","c","b","b","a","b","b","b","b","b","c","a","b"
"2421","b","c","c","a","a","a","a","b","b","c","a","a","c","b","b","b","a","c","b","c","c","b","c","a","b","c","a","b","a","b","c","b","c","b","b","c","b","c","a","c","c","a","b","a","a","a","b","b","a","a","b","a","a","a","b"
"2422","b","b","b","a","b","a","a","c","c","b","b","c","c","c","c","c","b","c","c","b","c","a","c","b","c","b","b","c","a","b","a","b","c","c","c","b","b","c","b","c","a","b","b","b","c","c","a","a","a","b","a","c","c","c","c"
"2423","c","b","a","a","a","c","b","c","a","b","a","a","b","a","a","c","b","b","a","b","b","b","b","c","b","b","b","b","b","b","b","c","b","b","b","b","b","c","a","c","a","b","c","b","c","c","b","c","a","c","c","a","b","c","a"
"2424","c","b","c","a","b","a","b","c","a","c","b","b","b","b","b","a","b","b","b","b","c","b","a","a","a","a","a","c","b","b","b","b","c","b","c","b","a","a","b","a","b","b","c","a","b","b","c","c","c","a","c","a","c","c","c"
"2425","a","b","b","a","c","b","b","a","a","b","a","b","c","b","a","b","b","c","b","b","a","a","c","b","c","c","b","b","a","b","b","a","c","c","a","a","b","c","c","b","a","c","b","b","c","c","c","b","b","a","a","b","c","a","b"
"2426","c","b","b","a","c","a","b","c","b","a","c","b","b","a","c","a","c","c","b","a","b","b","c","b","b","c","a","c","a","a","c","a","a","b","c","c","b","c","b","b","c","a","c","a","c","a","b","c","a","b","b","c","c","b","c"
"2427","c","b","b","c","c","c","b","b","b","c","a","a","b","a","b","c","a","b","c","c","a","b","c","c","a","b","b","b","b","c","b","b","a","a","b","a","b","c","c","b","b","c","b","c","b","c","a","b","c","c","a","a","c","b","b"
"2428","c","b","c","a","b","a","b","a","c","c","b","a","a","c","b","a","b","c","b","a","b","a","c","b","b","b","a","b","b","c","c","b","a","a","a","b","c","a","c","b","b","a","c","c","c","b","b","c","c","c","b","a","b","b","a"
"2429","c","b","b","c","c","a","b","b","b","a","b","c","b","a","b","a","a","c","c","b","c","b","b","b","c","a","a","a","b","a","c","a","c","b","a","a","b","c","a","b","b","b","c","c","b","b","b","c","c","b","c","a","b","b","a"
"2430","c","b","a","a","b","c","b","c","a","c","a","a","c","b","c","c","b","c","b","b","c","c","b","a","a","c","b","b","c","b","c","b","a","b","c","b","a","c","a","a","b","b","a","a","a","c","c","c","c","b","c","b","b","c","b"
"2431","c","b","a","c","c","b","b","c","c","c","a","b","b","b","c","b","c","b","c","c","a","b","b","b","c","b","a","a","a","a","a","a","b","a","c","c","b","c","a","c","a","c","c","a","c","b","a","c","b","c","a","a","b","b","c"
"2432","c","b","b","c","c","a","a","a","b","c","c","a","c","b","c","a","c","b","a","a","b","b","a","c","b","a","a","c","c","b","c","a","c","c","c","c","a","b","b","a","b","c","b","a","b","a","b","a","c","b","b","a","a","b","a"
"2433","c","b","b","a","b","c","b","b","c","c","b","b","c","c","a","b","b","b","a","b","a","b","a","b","c","b","a","b","a","a","b","b","a","b","b","b","b","c","a","b","a","b","b","a","c","b","c","b","b","b","a","b","c","a","c"
"2434","c","b","b","c","a","c","b","b","c","c","a","b","a","b","c","b","b","c","a","b","b","a","b","b","a","b","b","b","a","b","c","b","a","b","b","c","a","c","a","b","b","c","b","a","c","b","b","c","b","a","c","c","a","a","b"
"2435","c","b","b","b","b","c","c","b","b","a","a","b","c","a","b","c","a","c","a","a","b","a","c","c","c","a","b","b","b","c","a","b","c","b","c","c","b","c","b","c","b","c","a","a","a","a","b","c","a","b","c","c","c","c","b"
"2436","c","b","a","b","b","c","a","c","a","a","c","a","b","b","b","c","b","a","a","b","a","b","c","c","c","c","b","a","b","b","c","c","a","b","a","a","c","c","b","c","b","a","b","a","c","c","a","a","c","c","c","c","a","c","c"
"2437","c","b","b","c","c","c","a","b","b","a","a","b","c","a","b","c","c","b","c","c","a","a","b","c","c","b","a","c","b","c","c","a","b","a","b","c","a","a","c","c","c","c","c","c","c","a","b","c","b","b","c","c","a","a","b"
"2438","c","b","a","a","b","c","b","c","a","c","c","c","b","b","b","a","a","b","a","b","c","a","b","c","b","a","a","b","c","b","b","b","b","c","b","a","c","c","b","b","b","b","a","a","c","a","b","c","a","c","c","c","a","c","b"
"2439","c","a","b","c","c","a","b","b","c","a","c","a","c","b","b","a","a","b","a","a","b","b","b","c","c","a","b","b","c","b","b","b","b","c","c","a","b","c","b","b","c","a","c","a","c","b","b","c","c","b","b","b","c","b","c"
"2440","c","b","b","c","c","c","c","c","a","a","a","b","c","a","b","c","c","b","c","b","a","b","a","c","b","c","a","a","b","b","a","b","c","b","a","c","a","c","c","b","a","b","a","c","c","c","b","a","b","c","a","a","c","b","a"
"2441","c","b","b","c","c","c","c","a","b","a","a","a","a","a","b","c","b","c","b","c","c","c","b","a","c","a","a","b","c","c","c","b","a","b","b","b","b","c","b","c","b","a","a","a","a","a","c","c","c","b","b","c","b","c","c"
"2442","c","b","c","a","a","c","b","b","a","b","c","c","b","a","b","a","a","c","c","c","c","b","b","c","a","a","a","b","a","b","b","c","a","a","c","c","b","c","c","b","b","c","b","b","b","a","b","c","a","b","c","c","b","c","c"
"2443","c","b","a","c","c","a","a","a","c","a","b","b","a","b","b","b","b","c","a","c","a","c","c","b","a","c","b","b","b","b","b","a","b","b","a","b","b","c","a","b","b","a","b","a","b","b","b","c","b","c","a","c","b","b","c"
"2444","b","b","b","c","c","b","c","b","a","c","a","b","b","b","a","c","a","b","b","b","c","a","b","a","c","a","c","a","a","c","b","b","b","a","a","c","a","b","c","a","c","b","c","b","b","a","c","a","a","a","b","a","c","a","b"
"2445","a","b","b","a","c","c","c","a","c","c","c","c","c","b","b","c","a","c","a","c","b","c","c","c","b","b","b","c","b","a","b","c","c","b","b","c","b","a","b","a","a","c","c","a","b","b","b","b","b","b","b","c","b","a","c"
"2446","c","c","c","a","a","c","a","c","a","b","c","b","b","b","b","a","a","c","a","c","b","b","c","c","b","b","b","c","c","b","b","c","b","b","b","c","c","b","a","c","a","b","c","b","a","b","b","c","a","b","b","c","c","b","b"
