"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"2969","a","b","b","b","b","c","c","a","a","a","a","a","c","c","b","b","c","b","b","c","b","c","a","c","c","b","a","c","b","c","b","a","b","a","c","b","b","b","c","c","b","b","b","c","c","b","b","a","a","c","c","b","c","c","c"
"2970","a","b","a","b","a","c","b","a","c","a","a","c","a","b","a","c","a","c","a","a","a","c","a","a","a","b","b","c","b","b","b","c","b","a","b","b","a","b","b","a","b","c","a","a","c","b","b","c","c","c","b","b","a","c","c"
"2971","a","b","b","c","a","c","b","b","b","a","c","b","b","a","a","a","c","b","b","a","c","b","b","a","b","c","b","b","c","c","a","b","b","c","c","c","b","b","a","c","c","c","b","b","c","a","a","a","a","c","b","b","c","b","c"
"2972","b","c","c","b","b","b","a","c","a","a","b","a","a","b","a","b","a","a","a","a","b","a","c","c","a","b","b","b","b","a","b","b","b","a","a","b","a","b","a","b","b","b","b","a","b","c","c","a","c","c","c","a","c","b","c"
"2973","b","c","a","b","b","b","a","c","c","a","b","b","c","c","a","b","b","b","c","a","b","b","a","c","a","b","b","b","b","a","a","c","a","a","a","a","a","c","c","a","a","b","c","a","b","c","c","b","a","c","a","a","a","a","b"
"2974","b","c","c","b","c","b","a","b","a","c","b","b","b","a","c","b","b","b","c","a","c","b","b","c","a","a","b","b","b","a","c","b","b","b","a","a","b","a","a","c","c","c","a","c","c","a","a","c","a","c","c","c","b","c","c"
"2975","a","b","b","c","b","c","b","b","c","a","a","b","a","b","a","c","b","a","a","a","a","b","a","c","a","a","b","c","c","a","a","b","b","c","a","c","b","b","c","a","a","b","a","b","c","c","b","b","a","c","a","a","b","c","b"
"2976","a","b","b","c","b","c","b","b","c","a","a","b","b","c","a","c","b","b","b","a","c","b","b","a","a","b","b","b","b","a","b","a","b","a","b","c","a","a","c","a","c","b","a","b","b","a","c","c","a","c","c","a","b","c","b"
"2977","b","c","c","b","b","b","a","b","a","a","b","b","b","b","b","b","b","b","a","c","b","a","b","c","c","b","c","b","b","c","b","c","b","a","c","b","a","a","b","c","b","b","c","c","c","b","a","b","b","b","b","a","b","a","a"
"2978","a","b","a","b","a","c","a","c","a","b","b","c","c","c","c","a","a","b","a","c","c","b","b","b","a","a","b","a","a","a","c","b","c","c","a","c","a","a","c","a","a","b","c","a","b","a","b","c","c","a","c","b","c","c","a"
"2979","a","a","c","b","b","c","a","b","a","c","c","a","b","b","c","a","a","b","c","c","a","b","a","b","b","b","b","c","a","a","b","b","b","a","a","b","c","b","c","a","b","a","a","b","a","b","a","c","a","c","b","b","b","b","b"
"2980","a","b","b","c","b","c","c","a","b","a","a","a","a","a","b","b","b","a","b","c","b","a","a","c","b","c","c","c","a","c","a","a","b","b","c","b","c","b","a","c","b","a","b","b","c","b","c","b","a","c","b","a","a","c","b"
"2981","c","b","b","c","b","a","c","c","c","b","a","a","b","c","a","a","a","a","a","a","c","c","c","a","c","c","b","b","c","c","a","c","a","a","c","c","a","c","c","c","a","a","b","a","c","c","b","b","c","b","a","b","b","a","a"
"2982","b","c","b","c","b","a","a","a","b","a","b","a","c","a","a","b","a","b","a","a","b","a","b","c","a","b","b","a","c","a","a","c","c","c","b","c","a","c","b","a","a","b","c","a","b","c","b","b","c","a","b","c","b","c","b"
"2983","a","b","a","c","b","c","b","c","a","a","a","b","b","b","a","c","c","a","a","b","a","b","c","c","b","a","b","c","a","c","c","a","c","b","b","b","b","b","a","c","b","a","a","b","c","c","b","a","a","b","a","b","a","c","a"
"2984","a","b","a","a","a","a","a","c","c","a","c","b","c","c","a","a","c","b","c","b","a","b","a","b","a","a","a","c","b","b","c","b","b","a","a","c","b","b","b","c","a","b","b","a","c","b","c","a","c","c","b","b","a","c","c"
"2985","a","b","b","b","c","c","b","b","a","c","a","c","b","c","c","c","a","b","c","c","a","c","a","b","c","a","c","c","a","c","a","a","b","c","c","c","a","b","b","c","b","b","a","c","b","b","b","c","b","a","b","a","b","a","b"
"2986","b","c","c","b","c","b","a","b","a","c","b","c","b","b","b","a","a","a","c","a","c","a","c","b","a","a","b","b","a","b","c","b","b","b","a","c","c","a","a","b","a","a","a","c","a","c","b","a","b","a","a","c","a","a","a"
"2987","b","c","b","c","b","b","a","a","c","b","b","a","a","a","c","b","a","a","b","c","a","b","a","c","b","c","b","a","a","a","b","b","c","c","a","b","b","c","a","a","b","c","b","c","a","a","b","a","b","b","c","b","c","a","a"
"2988","b","c","b","b","b","b","a","a","a","b","a","b","a","c","a","c","b","c","b","a","a","b","b","a","c","c","b","b","c","c","a","c","a","b","c","c","c","c","a","c","c","a","c","b","c","a","c","b","a","c","a","a","a","c","c"
"2989","b","b","a","a","c","b","b","c","c","c","b","c","b","b","c","b","c","a","c","c","a","c","a","b","c","c","b","c","c","b","a","b","b","a","c","a","c","a","c","c","b","c","a","b","c","b","a","c","a","c","b","c","b","b","c"
"2990","a","b","a","b","c","c","b","a","a","a","a","a","c","b","b","a","a","b","a","c","c","a","b","c","c","a","a","b","b","c","c","a","a","a","c","a","b","c","b","c","a","c","c","a","c","b","a","b","b","c","b","c","a","a","c"
"2991","a","b","b","c","b","c","c","b","b","c","a","a","a","a","c","b","c","c","b","c","b","a","b","a","c","c","b","a","b","b","c","a","b","c","b","a","b","b","c","a","a","c","a","c","c","a","a","c","b","b","c","a","b","c","a"
"2992","a","b","a","b","b","c","c","c","a","c","a","c","c","c","c","a","a","b","b","c","b","a","a","a","c","b","a","b","c","c","c","a","b","b","c","a","a","a","a","c","c","b","a","c","b","a","b","c","c","a","c","a","b","b","b"
"2993","a","b","b","c","b","c","b","a","c","a","a","b","c","a","a","a","c","b","b","a","a","a","b","a","a","c","a","b","a","a","a","b","b","b","a","c","b","b","b","a","a","c","a","c","b","c","a","c","c","a","a","a","b","c","a"
"2994","b","c","c","b","c","b","a","b","a","c","b","b","b","c","b","b","b","a","c","a","b","b","a","c","b","a","b","c","c","a","a","b","b","b","b","a","b","a","a","a","c","b","a","c","a","a","c","c","c","a","b","a","b","a","b"
"2995","b","c","c","b","b","b","b","b","a","c","b","b","c","a","c","b","b","b","b","b","b","c","a","a","c","b","a","a","c","c","b","a","c","b","c","b","b","c","a","b","c","c","b","b","a","a","c","b","a","a","b","b","a","c","b"
"2996","b","c","b","c","b","b","a","a","b","c","b","c","a","c","c","a","c","c","a","c","c","a","c","b","c","a","a","b","c","c","c","c","b","c","c","a","a","b","a","c","c","b","b","c","b","b","b","a","a","c","b","b","a","b","c"
"2997","a","b","b","c","b","b","b","b","a","c","b","b","a","c","c","b","c","c","a","c","b","a","a","b","c","b","b","c","a","c","b","b","b","c","c","b","b","b","c","c","b","b","a","c","c","b","c","c","a","c","b","a","c","b","c"
"2998","c","c","b","a","c","a","a","a","b","c","a","b","a","c","b","a","c","c","c","a","a","a","c","b","a","a","a","c","c","a","c","b","b","b","a","a","a","a","a","a","c","a","c","c","a","c","a","b","b","a","b","a","a","c","a"
"2999","b","c","b","a","b","b","a","b","c","a","b","a","a","a","a","c","b","c","b","a","a","c","c","a","a","c","c","c","c","a","a","a","c","b","a","c","a","c","c","a","c","a","b","b","a","b","b","b","c","c","b","b","b","c","c"
"3000","a","b","b","c","a","c","b","b","b","a","c","b","b","a","a","a","b","a","a","a","c","c","c","b","a","a","a","b","a","b","c","a","b","c","c","a","c","b","b","c","a","a","b","a","c","b","a","c","a","c","b","c","c","b","c"
"3001","a","b","b","c","b","a","b","b","a","a","a","b","b","b","a","c","c","b","a","a","a","a","b","c","a","c","b","a","b","b","a","b","c","a","a","a","c","b","c","a","c","a","a","c","a","a","a","c","b","c","c","a","c","a","c"
"3002","b","c","b","b","a","b","a","b","c","a","b","a","b","c","a","b","c","a","c","a","a","a","a","c","a","c","a","c","c","a","a","b","c","b","b","c","c","b","a","a","a","a","b","b","b","b","c","b","a","a","b","c","a","c","b"
"3003","b","b","b","c","b","b","b","b","a","a","b","b","a","b","a","b","c","c","a","a","b","a","b","b","a","b","b","a","a","b","b","b","c","c","a","b","b","b","a","a","b","c","b","a","a","c","a","b","c","a","a","a","b","b","a"
"3004","a","b","b","c","b","c","b","a","b","a","a","c","b","b","b","a","a","b","a","a","a","c","b","b","a","b","a","b","c","a","a","b","b","b","a","c","b","b","a","a","a","b","b","c","a","c","b","a","b","a","a","c","c","a","a"
"3005","b","c","b","c","a","b","a","b","c","a","c","b","a","c","b","c","b","c","b","c","c","c","b","a","c","a","a","b","b","c","a","c","b","a","c","c","a","b","a","c","c","b","b","c","c","a","c","b","c","b","c","a","b","b","a"
"3006","b","c","b","c","b","b","a","c","b","c","b","c","b","a","c","b","a","b","b","b","b","b","b","b","c","c","a","b","a","b","a","c","a","b","b","c","c","a","c","b","a","a","c","c","a","b","b","b","a","b","c","b","b","c","c"
"3007","b","c","c","b","b","b","a","c","b","a","b","c","c","a","c","b","a","c","b","c","b","b","b","c","c","a","b","a","b","c","c","b","a","a","c","a","b","c","c","c","a","a","b","c","c","a","a","a","c","c","c","b","c","b","a"
"3008","b","c","b","b","b","b","c","a","a","a","b","a","a","c","a","b","c","a","c","c","b","c","c","b","c","b","a","b","a","c","b","b","b","c","c","c","b","b","b","a","c","a","a","c","a","a","a","c","b","a","c","b","b","a","c"
"3009","a","b","a","b","c","c","a","c","c","c","b","a","b","b","c","b","a","a","a","c","b","b","c","c","c","b","b","b","c","c","b","b","a","b","c","b","c","b","a","c","b","a","b","c","c","a","c","a","b","c","a","c","a","a","c"
"3010","b","b","a","b","b","b","b","c","a","a","b","b","b","c","b","b","c","a","b","a","a","c","c","c","b","c","c","c","a","c","a","a","b","c","c","a","a","b","a","c","c","b","b","c","c","a","c","b","c","c","c","c","b","a","c"
"3011","a","b","b","c","b","a","c","a","c","b","c","c","c","c","a","a","a","c","b","c","c","b","c","a","b","a","b","b","b","a","b","b","a","a","a","b","b","c","c","a","b","c","b","a","b","b","a","b","c","a","c","b","a","c","b"
"3012","a","a","c","b","b","c","b","b","a","a","a","c","b","c","b","c","a","b","a","a","a","a","a","a","a","c","c","a","c","c","a","a","b","b","c","a","a","b","a","c","c","a","b","c","c","a","b","a","b","c","a","b","a","a","c"
"3013","b","c","c","b","b","a","b","c","a","a","c","c","b","c","a","a","a","b","b","a","a","b","b","a","b","b","b","b","a","a","b","b","b","b","a","c","b","b","a","a","a","b","b","a","c","c","a","a","a","b","c","a","c","b","a"
"3014","a","a","c","c","b","c","a","b","a","a","a","b","a","c","a","b","c","c","c","a","a","a","c","a","a","c","b","c","c","b","a","b","b","b","a","a","b","b","a","a","c","a","b","a","a","a","a","a","c","a","c","b","c","a","b"
"3015","b","b","a","b","b","c","b","c","b","a","a","c","c","a","b","a","a","a","a","a","c","b","c","c","a","c","b","b","a","c","c","a","b","b","c","a","b","b","a","c","c","b","a","b","c","a","b","c","a","c","b","b","c","c","c"
"3016","b","c","b","c","a","b","c","a","b","a","b","a","c","b","a","a","c","b","a","c","c","a","c","b","c","a","a","b","a","c","c","c","b","c","c","a","a","b","a","c","a","b","a","a","b","a","b","c","b","a","a","c","b","b","a"
"3017","b","b","b","c","a","c","b","a","b","a","a","b","b","c","a","a","a","a","a","a","c","b","c","b","a","c","b","b","a","a","a","a","b","c","a","c","b","b","c","a","a","b","a","c","a","a","b","a","b","a","a","b","c","a","a"
"3018","a","a","c","b","b","a","a","b","a","a","c","b","b","b","a","a","b","b","c","a","a","b","a","c","a","c","b","a","b","a","b","b","a","b","a","b","c","c","c","a","b","a","c","c","a","b","a","c","c","a","a","b","c","b","a"
"3019","a","b","a","a","c","a","c","c","b","b","a","a","c","a","b","c","a","b","b","a","a","b","a","a","b","c","b","b","b","a","a","a","b","a","b","c","a","b","c","a","a","b","b","b","a","c","c","b","a","a","c","a","a","a","a"
"3020","a","b","b","c","b","c","b","a","a","a","c","b","c","c","a","a","c","b","a","c","c","c","b","b","b","a","a","c","a","a","a","c","a","c","b","a","a","a","b","a","a","a","a","a","a","c","b","c","b","a","c","b","c","a","c"
"3021","b","c","a","b","b","c","a","c","a","a","a","b","c","b","a","b","b","c","a","a","a","b","c","c","a","a","a","b","c","b","c","b","a","a","b","a","c","c","c","a","c","c","b","b","b","a","a","a","a","a","c","c","a","b","c"
"3022","b","c","a","b","b","a","a","b","b","a","c","a","b","c","a","a","b","b","a","c","c","c","a","c","c","a","a","a","a","c","c","a","c","c","c","a","a","b","c","c","c","a","a","c","c","a","a","a","a","c","c","a","a","c","c"
"3023","a","b","b","c","a","a","b","a","a","a","c","c","c","c","b","a","a","b","c","a","a","b","b","c","b","c","c","b","c","a","a","a","a","a","c","a","b","c","c","c","b","b","b","c","c","b","b","b","a","c","b","a","a","c","c"
"3024","a","b","a","b","c","c","b","c","c","c","a","c","c","b","b","c","a","c","c","a","c","b","b","c","b","b","c","a","a","a","b","a","c","c","a","b","b","b","c","a","b","a","b","a","b","b","b","b","c","a","b","c","b","b","a"
"3025","b","c","b","b","a","a","b","b","c","b","c","b","b","b","c","a","c","a","c","c","b","a","c","c","c","c","b","b","b","b","a","b","b","a","c","a","b","b","c","c","a","b","b","c","c","b","c","b","a","c","c","c","a","c","c"
"3026","b","b","b","a","c","a","a","b","b","b","a","a","b","a","a","c","b","b","c","a","a","b","a","b","a","a","b","c","b","a","b","a","b","b","a","b","a","a","a","a","c","a","a","b","a","a","a","c","a","c","a","c","b","c","b"
"3027","a","b","b","c","c","c","b","a","b","c","a","c","c","a","c","a","a","b","b","c","a","c","b","a","c","b","a","a","c","c","b","c","a","b","c","c","c","c","a","c","a","a","b","b","c","a","c","b","a","c","c","a","b","c","c"
"3028","a","a","c","a","a","c","a","c","b","a","a","a","b","a","c","a","b","a","b","c","c","c","c","a","c","a","a","b","b","c","c","a","b","a","c","a","b","b","b","a","a","b","b","c","a","c","c","b","c","b","c","a","b","a","a"
"3029","b","c","b","c","b","b","b","b","a","c","a","c","b","b","c","c","a","b","b","c","a","c","b","a","a","b","a","b","c","a","b","b","b","b","b","b","c","b","c","c","b","a","b","c","c","b","c","a","a","c","b","c","a","c","c"
"3030","b","c","b","b","a","b","a","b","a","a","a","a","a","b","a","c","a","c","a","a","a","b","b","b","c","c","c","b","a","c","a","c","b","b","c","c","c","c","a","c","c","c","c","c","c","a","a","c","b","b","c","a","b","a","a"
"3031","b","b","b","c","b","c","b","b","a","c","a","b","a","a","c","a","c","c","c","c","b","c","b","b","c","b","c","b","a","c","a","a","b","b","c","c","c","b","a","c","a","a","b","b","b","c","b","a","a","c","c","b","c","c","c"
"3032","a","a","b","c","b","b","b","b","c","b","c","b","a","b","a","a","c","c","a","a","c","a","b","b","a","a","a","a","a","a","a","b","c","c","a","b","b","c","c","a","a","c","b","b","a","c","a","c","a","a","a","c","b","b","a"
"3033","a","b","a","b","b","c","b","b","a","c","a","b","a","b","c","c","c","c","a","c","a","a","b","b","c","c","c","b","b","c","a","a","b","a","c","c","b","a","c","c","a","b","c","a","c","c","c","b","b","c","b","c","b","c","c"
"3034","b","c","a","a","b","b","a","a","c","a","c","b","c","b","a","a","a","b","a","a","c","a","a","b","a","a","b","c","a","a","c","b","b","c","a","a","b","a","a","a","b","c","a","a","a","b","a","a","b","a","b","a","a","c","c"
"3035","a","b","a","b","b","b","c","a","b","a","b","a","a","a","a","b","b","a","c","b","b","c","c","c","a","b","a","b","b","a","c","b","b","a","a","a","b","a","b","a","b","a","c","a","b","a","a","b","b","c","c","b","b","a","c"
"3036","b","c","b","b","c","b","a","a","a","c","b","a","a","c","a","a","b","c","b","b","c","a","b","a","c","c","c","b","c","c","a","a","a","c","c","a","a","a","b","c","b","b","c","c","c","b","b","c","b","c","b","b","b","a","c"
"3037","a","b","a","a","c","c","b","a","c","c","a","b","c","c","c","c","b","b","b","c","c","c","a","a","c","a","c","a","a","c","c","a","c","b","a","a","a","c","b","a","b","b","c","a","a","c","c","b","b","b","c","a","a","c","c"
"3038","a","b","a","b","c","c","b","c","a","c","a","b","b","b","c","c","b","b","a","c","c","b","a","c","c","c","c","c","a","a","a","a","c","b","a","c","b","b","a","c","a","c","a","b","c","c","a","a","a","c","b","b","b","c","b"
"3039","a","b","b","b","b","c","b","a","b","a","a","b","a","a","a","a","b","c","b","a","a","c","c","c","a","c","a","b","c","b","a","a","b","a","a","c","b","a","b","a","a","c","c","a","a","c","a","b","b","a","b","b","b","a","b"
"3040","a","a","c","a","c","c","b","b","b","c","a","c","a","c","c","a","a","c","c","c","c","b","a","b","b","a","b","a","c","a","b","b","c","a","b","a","c","b","c","a","c","a","b","a","a","c","b","b","b","a","a","b","b","a","a"
"3041","a","b","a","a","c","b","c","a","c","c","b","a","c","b","c","b","c","b","a","c","b","a","a","c","c","b","c","c","b","c","a","c","b","a","c","c","a","c","c","c","b","b","c","c","b","b","c","b","b","a","c","a","a","c","a"
"3042","a","a","c","b","b","b","b","b","b","a","b","c","b","c","a","b","a","a","c","b","b","c","b","a","a","b","a","b","c","a","b","b","b","b","c","b","c","b","c","b","b","a","a","c","a","b","a","c","b","c","b","b","b","a","c"
"3043","a","b","a","b","b","b","a","a","a","a","b","b","c","c","b","b","c","b","c","a","b","a","b","b","b","b","b","b","a","a","b","c","b","b","a","c","a","b","a","a","a","a","c","c","a","a","a","b","a","a","c","b","b","c","a"
"3044","b","b","a","b","b","b","b","a","a","a","b","c","c","c","b","b","b","c","c","a","b","c","c","c","a","b","a","a","b","a","b","b","c","a","b","b","b","c","c","a","b","a","b","b","b","b","a","b","c","a","b","b","a","c","a"
"3045","b","c","b","c","b","b","a","b","b","a","c","a","a","a","a","a","b","c","c","b","a","b","c","b","a","c","c","b","a","a","a","a","b","b","a","a","a","a","a","a","c","a","b","b","a","a","a","b","c","a","c","a","a","b","a"
"3046","b","c","b","c","b","a","a","b","a","c","a","c","a","a","c","c","b","c","b","c","a","b","b","a","c","c","b","b","c","a","a","c","a","a","a","c","a","c","b","a","a","a","b","a","a","c","b","a","b","b","a","a","c","a","a"
"3047","a","a","c","b","b","b","a","b","a","a","b","b","a","b","b","b","b","a","a","a","b","b","c","b","a","b","c","b","a","a","c","a","b","c","b","a","a","b","c","c","b","a","a","c","c","b","a","c","b","c","b","c","b","a","c"
"3048","b","b","a","c","b","b","b","c","a","a","b","c","c","c","b","a","b","b","a","a","a","b","a","a","a","a","b","c","a","a","b","b","a","b","b","b","b","c","a","c","b","b","c","c","c","b","a","a","b","b","a","a","a","a","a"
"3049","b","c","a","b","b","b","b","c","c","c","b","b","c","b","c","b","c","c","a","c","b","a","b","b","c","a","b","a","c","b","a","a","a","c","b","c","a","c","b","a","a","b","b","a","a","b","b","a","b","a","b","b","c","c","a"
"3050","a","b","b","b","a","c","b","b","c","a","c","c","b","b","a","a","a","a","a","b","c","a","a","b","a","a","b","c","a","a","c","b","c","c","a","a","b","b","a","b","b","b","a","c","a","c","c","a","c","a","a","a","c","b","b"
"3051","a","b","b","a","a","c","b","b","c","c","a","b","b","b","c","c","a","b","a","b","a","a","b","b","a","b","b","a","a","b","b","c","c","c","a","b","c","b","b","a","b","a","b","c","a","b","a","b","a","a","c","a","a","b","a"
"3052","a","b","b","c","b","a","b","c","b","c","a","c","b","c","b","c","a","b","b","a","a","b","b","c","a","c","b","b","c","c","a","b","a","b","c","a","c","a","a","a","b","c","c","c","c","a","b","c","b","c","c","c","b","a","b"
"3053","b","b","a","c","b","b","a","a","b","a","b","b","c","a","a","b","c","b","c","c","b","a","b","c","c","c","a","a","b","c","c","a","c","b","c","a","c","b","a","c","c","a","b","b","c","a","c","b","a","c","a","a","b","c","c"
"3054","a","b","b","c","b","a","b","b","b","a","c","c","b","c","a","a","b","b","c","a","a","c","b","b","a","a","a","a","a","a","c","a","c","c","a","a","b","b","b","a","a","b","a","a","a","b","a","c","b","b","b","b","b","c","a"
"3055","a","b","b","b","a","c","b","b","a","b","c","b","b","c","a","c","b","a","a","a","a","b","c","b","a","c","b","c","a","a","b","a","b","b","b","b","b","b","a","b","a","c","b","c","b","b","a","b","b","a","b","b","b","c","b"
"3056","a","a","b","c","b","c","b","b","b","b","a","b","a","a","a","c","b","b","c","a","a","b","c","b","a","a","c","b","a","a","b","a","b","c","a","b","b","b","b","b","b","c","b","a","b","b","a","b","c","c","c","a","b","c","c"
"3057","a","c","b","c","b","c","b","a","b","a","a","c","c","c","a","a","b","b","c","a","c","b","b","a","a","a","b","b","c","a","c","b","b","a","b","c","c","c","c","a","a","a","c","c","a","b","b","b","a","a","c","b","a","b","a"
"3058","b","c","b","c","b","b","a","a","c","a","a","b","a","c","b","c","b","c","c","a","a","c","b","b","c","a","a","a","c","b","a","b","c","a","a","c","c","c","c","b","a","a","c","a","b","c","a","b","c","a","a","b","b","c","b"
"3059","b","c","b","c","b","b","a","b","b","a","b","c","b","c","a","a","a","b","b","a","c","b","b","a","a","a","b","a","b","a","c","b","a","a","a","b","b","c","c","a","b","c","b","b","a","b","a","b","a","b","b","a","b","c","a"
"3060","a","b","b","c","b","c","b","b","c","a","c","b","b","b","a","b","b","a","a","b","b","b","c","c","a","b","b","b","b","a","b","b","b","a","a","b","b","b","b","a","b","a","a","a","b","b","c","c","b","c","c","a","b","a","a"
"3061","a","b","b","a","c","c","c","b","b","c","a","a","b","b","c","b","b","b","a","c","c","a","a","b","b","a","b","c","c","b","c","b","b","b","a","c","a","b","b","b","a","c","b","a","c","c","a","a","c","a","a","b","a","a","a"
"3062","a","c","b","c","b","c","b","b","b","b","c","a","a","a","c","a","c","c","c","c","c","c","c","c","c","a","a","b","b","c","c","a","b","a","c","a","a","a","a","c","c","c","c","c","c","a","c","b","a","c","b","a","c","b","c"
"3063","a","b","a","b","a","b","c","c","a","b","c","b","b","c","b","a","c","b","c","a","c","a","b","b","a","a","a","b","a","a","a","a","b","c","a","a","b","b","b","b","a","a","a","a","b","c","a","a","b","a","c","a","a","c","a"
"3064","b","c","b","c","b","b","a","b","c","c","b","c","b","b","c","b","a","b","c","c","b","b","b","a","a","b","c","a","c","a","c","c","c","b","b","a","a","c","a","a","c","b","b","c","b","a","c","b","b","a","a","a","a","c","a"
"3065","a","b","a","a","c","c","c","c","c","c","a","c","b","b","c","c","a","a","a","b","c","a","c","c","a","c","b","b","b","b","a","b","b","a","a","b","b","a","c","a","b","c","c","a","b","b","a","b","c","c","b","c","b","a","c"
"3066","b","c","a","b","c","b","a","c","a","b","b","b","b","c","a","b","b","b","b","a","b","b","a","a","a","b","b","c","b","a","b","b","c","a","a","b","c","b","b","a","b","a","a","a","a","b","a","a","b","c","c","a","c","c","c"
"3067","b","b","b","c","b","b","c","b","b","a","b","a","a","a","a","b","a","c","c","a","b","a","b","b","a","b","b","a","c","b","b","a","c","b","b","b","a","b","a","a","b","b","a","b","c","b","b","c","a","c","b","a","c","c","c"
"3068","b","b","a","b","c","b","c","a","a","c","b","a","a","c","c","b","a","a","c","c","a","c","c","c","c","a","a","b","c","c","c","c","a","b","c","a","a","a","a","c","c","b","a","b","c","a","b","a","a","c","a","b","c","b","c"
"3069","a","b","b","c","b","b","c","a","a","c","b","a","c","c","b","b","c","c","a","a","b","a","b","b","a","b","b","b","a","b","c","c","b","b","a","a","a","a","a","a","c","c","c","b","a","c","a","b","a","c","a","c","b","b","c"
"3070","b","c","b","b","a","b","a","b","a","a","b","b","b","b","b","b","c","b","c","a","b","a","a","b","a","b","a","c","a","a","a","a","b","c","a","c","a","a","c","a","a","a","a","a","a","c","a","a","c","a","b","b","c","a","b"
"3071","b","b","b","c","b","b","c","b","a","c","b","a","a","b","c","b","a","a","a","c","b","c","c","c","c","b","a","b","b","c","b","b","b","a","b","c","c","b","b","a","a","a","a","c","a","c","a","c","b","a","a","c","b","a","a"
"3072","b","b","a","a","c","c","b","a","b","a","a","b","c","a","a","c","c","b","c","a","a","a","a","c","a","c","b","c","b","a","a","c","b","c","a","c","a","b","c","a","b","b","b","b","a","b","b","a","a","a","b","a","c","a","a"
"3073","b","c","b","b","c","b","a","b","a","c","b","a","a","c","c","b","b","a","a","c","b","a","c","b","c","b","a","c","c","c","a","b","b","a","c","a","b","b","b","c","c","b","a","a","c","a","a","c","b","c","c","a","b","a","a"
"3074","a","b","b","c","b","a","b","b","c","c","a","b","b","c","c","b","c","b","c","a","b","a","b","c","a","b","a","b","b","a","b","b","b","a","c","b","a","b","b","b","b","a","b","b","a","c","a","b","a","a","c","c","b","c","b"
"3075","a","a","c","b","b","a","b","c","b","b","a","b","b","b","b","b","c","b","a","a","a","a","a","b","a","c","a","a","a","a","c","b","a","b","a","a","b","c","a","a","c","b","b","c","a","a","b","a","b","a","b","b","c","a","a"
"3076","a","a","c","b","b","c","c","c","a","c","a","a","b","b","c","c","a","b","a","c","a","c","a","b","c","c","a","c","a","c","a","c","b","c","c","b","a","b","a","c","b","c","b","c","c","a","a","b","a","c","c","b","b","b","c"
"3077","a","b","b","c","a","c","c","b","a","a","c","a","a","c","c","c","a","a","c","c","a","b","c","b","c","c","b","b","a","c","c","b","a","b","c","a","b","c","a","c","c","b","c","b","a","a","a","a","a","b","b","a","a","b","a"
"3078","a","b","b","c","b","c","c","a","a","a","a","b","b","b","b","b","c","b","a","b","b","a","b","c","a","b","b","a","a","b","b","b","c","b","a","b","b","b","a","a","a","a","b","a","b","b","a","a","c","c","b","a","a","c","c"
"3079","b","c","a","b","b","b","b","a","c","b","a","b","c","b","a","c","b","b","a","b","a","b","c","b","a","c","b","b","c","c","a","b","b","a","c","a","c","b","b","c","c","a","b","a","c","a","b","a","c","c","a","a","c","b","b"
"3080","b","c","a","b","b","b","a","c","c","a","b","a","c","c","a","b","b","c","c","a","b","c","b","b","a","a","a","b","a","a","c","a","b","c","a","a","c","a","b","a","a","a","c","a","a","c","a","b","c","a","a","b","a","b","b"
"3081","a","a","b","c","b","b","a","b","b","a","b","a","b","a","a","b","a","c","c","a","b","c","c","a","a","b","a","c","b","a","b","b","b","c","b","c","c","b","b","a","a","b","a","c","b","b","b","c","a","c","b","b","b","b","c"
"3082","b","c","b","b","a","b","a","b","c","c","b","c","b","b","c","b","a","a","a","c","c","b","a","c","c","c","b","c","c","b","a","c","c","c","a","a","a","b","b","b","a","b","a","a","a","c","c","a","c","a","a","a","a","c","a"
"3083","a","c","c","b","b","c","b","c","a","a","a","b","b","c","c","c","c","b","b","c","a","a","b","a","c","c","b","b","b","c","a","c","a","a","a","b","a","c","b","a","b","c","b","a","c","c","c","a","b","c","a","a","c","c","c"
"3084","b","c","c","b","b","b","a","b","a","c","a","a","b","c","c","c","b","b","b","c","a","a","b","c","c","b","a","b","a","c","b","b","b","c","b","b","c","a","c","a","b","a","c","b","a","b","a","a","c","a","b","b","a","a","b"
"3085","b","c","b","c","b","b","a","a","b","a","c","a","a","c","a","c","b","a","c","a","a","c","c","a","a","c","a","b","b","a","a","a","a","a","a","c","b","c","c","a","c","b","b","c","a","a","c","a","b","a","c","a","c","c","b"
"3086","b","b","a","b","b","b","b","c","a","c","c","b","c","b","c","c","b","b","c","c","a","b","a","c","c","c","a","a","b","c","a","a","c","a","c","a","b","c","c","c","c","c","a","b","c","a","a","c","a","c","a","b","b","c","b"
"3087","a","b","b","b","b","c","a","b","a","b","c","b","b","c","a","a","b","b","c","c","a","a","a","b","c","c","a","c","a","c","b","b","c","b","b","b","b","c","c","b","b","a","b","c","c","b","b","b","c","b","b","c","a","a","c"
