"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"239","a","c","b","a","c","a","b","b","b","b","c","b","c","a","c","b","b","b","b","b","a","c","b","c","a","b","c","c","c","a","a","b","c","a","a","c","b","a","c","a","c","a","b","a","b","c","a","b","b","a","c","c","b","a","a"
"240","c","b","a","c","a","c","a","b","a","b","c","c","c","b","c","c","c","a","a","c","c","c","b","b","c","c","c","b","a","c","c","a","c","b","b","c","c","c","a","c","c","c","c","b","b","c","c","b","a","c","c","b","b","b","a"
"241","b","a","c","c","c","a","c","b","c","b","c","b","c","c","a","c","a","a","a","b","c","b","b","c","a","c","c","a","a","a","c","c","b","b","b","c","b","b","a","a","c","c","b","c","b","c","c","b","a","c","c","c","c","b","b"
"242","a","b","c","c","a","c","b","a","c","b","c","a","b","a","c","c","c","b","b","b","c","c","b","a","b","c","b","b","b","a","c","a","b","a","a","c","c","b","b","b","c","b","c","a","a","c","c","a","b","a","c","b","a","a","a"
"243","b","b","c","c","a","a","b","a","a","a","b","b","a","b","a","b","b","b","a","b","a","b","b","b","a","a","c","a","a","a","c","b","b","b","a","c","a","b","a","b","c","c","c","b","b","c","c","b","a","c","c","b","c","c","b"
"244","b","a","c","c","b","a","c","a","a","c","a","b","a","b","a","a","c","a","a","a","c","c","b","b","a","c","b","c","c","a","c","b","b","c","b","b","a","c","a","b","a","a","a","b","c","a","a","a","a","a","b","c","b","b","a"
"245","a","b","a","c","b","c","b","b","c","a","c","b","c","a","b","c","a","c","b","a","c","a","a","a","a","c","c","b","b","a","c","b","b","a","b","c","b","b","b","a","c","b","b","a","b","c","a","c","b","b","c","c","a","a","c"
"246","a","a","b","a","c","a","a","b","b","b","a","c","b","a","a","c","c","c","b","b","c","b","a","a","a","c","c","b","c","a","c","b","b","a","a","b","b","c","a","a","a","c","b","c","a","a","b","b","a","a","c","a","c","b","a"
"247","a","a","c","c","c","a","a","c","a","b","a","a","a","b","a","a","c","a","b","b","c","b","b","a","a","a","b","b","b","a","c","b","c","c","b","c","b","a","a","b","c","b","b","b","a","c","a","c","a","a","c","a","a","b","b"
"248","a","c","b","a","c","c","b","c","b","a","c","b","c","a","a","c","a","b","b","a","c","c","b","c","b","c","b","b","a","a","b","c","c","b","a","b","a","a","a","b","a","c","b","c","a","b","b","b","a","a","b","b","b","b","a"
"249","b","b","a","c","c","a","b","a","a","b","c","b","a","b","b","c","b","b","a","c","c","b","b","b","b","c","b","b","a","c","c","c","b","b","a","c","b","c","a","a","c","b","b","b","a","c","c","b","a","a","c","b","b","b","b"
"250","a","c","b","a","c","c","b","b","c","b","c","b","b","b","c","c","a","b","a","a","c","a","c","b","a","c","a","b","a","b","c","a","b","b","a","c","c","b","c","b","c","b","c","a","a","c","a","a","c","b","c","c","b","a","a"
"251","a","b","a","c","c","c","a","a","b","b","c","b","b","b","a","c","c","c","c","c","c","c","c","a","b","b","b","c","a","a","a","b","c","b","b","b","b","b","a","a","a","a","b","b","a","c","c","c","a","b","c","b","c","b","a"
"252","b","c","a","c","c","b","b","b","a","b","b","b","c","b","a","c","b","b","a","b","c","b","b","b","a","c","b","c","a","a","c","a","b","b","a","c","a","c","a","b","c","c","a","b","a","c","b","b","a","a","b","b","c","b","b"
"253","a","b","a","c","a","c","b","b","a","b","c","a","b","c","c","c","c","c","b","c","c","b","b","b","b","c","c","b","a","a","c","b","c","b","a","c","b","b","a","b","c","c","b","b","a","c","c","b","a","b","b","b","a","a","a"
"254","a","c","b","a","c","c","c","c","a","b","c","b","a","b","a","b","b","b","a","a","a","c","a","c","a","b","b","b","a","a","a","b","c","b","a","a","b","c","a","b","a","b","c","b","c","c","b","a","a","b","c","b","b","b","a"
"255","a","c","b","a","c","a","c","b","b","a","b","b","c","a","b","c","b","a","b","c","c","a","b","a","a","c","b","b","b","b","c","b","c","b","a","c","c","b","c","a","c","c","a","a","a","b","b","b","b","a","b","b","b","a","a"
"256","b","b","c","c","c","b","b","a","a","b","a","c","b","b","c","c","b","c","a","b","c","b","a","b","b","c","c","b","a","a","c","c","c","b","a","c","c","b","a","a","c","b","b","b","b","c","a","c","a","a","c","c","a","b","b"
"257","c","b","a","c","c","c","b","b","b","b","c","b","c","a","c","c","c","b","b","a","c","a","b","a","b","c","b","b","b","a","c","b","b","a","a","c","b","c","a","b","c","a","b","b","c","c","a","c","a","b","c","c","a","b","b"
"258","a","a","a","c","c","c","a","b","b","b","c","c","b","b","c","c","b","b","a","b","c","b","b","b","a","c","c","c","a","a","c","b","a","b","b","c","b","a","a","a","c","c","a","b","a","c","b","a","a","b","c","c","b","b","c"
"259","b","c","b","b","a","b","c","c","a","b","a","c","b","a","c","a","b","b","c","a","a","a","c","c","b","c","c","b","a","a","c","b","b","b","b","c","c","b","a","c","c","b","c","b","b","c","b","a","b","c","c","b","b","a","b"
"260","a","c","b","a","b","c","b","c","b","a","c","b","a","a","b","c","b","b","b","a","c","a","c","a","b","c","a","a","b","a","c","b","a","a","a","c","b","a","b","b","c","b","b","a","a","c","a","a","b","a","c","a","b","a","a"
"261","a","a","c","b","c","a","c","a","b","a","c","b","b","a","a","c","c","c","b","c","c","c","c","c","c","b","c","a","c","b","b","b","b","c","a","a","b","b","c","a","c","a","c","a","a","c","c","c","b","b","c","c","c","c","c"
"262","b","b","a","b","b","a","c","b","a","c","a","c","b","b","b","a","c","b","a","c","a","b","b","b","b","c","a","b","a","a","a","a","b","b","b","a","a","b","c","a","b","a","c","a","a","b","c","a","b","b","c","b","b","c","a"
"263","b","b","a","c","c","a","b","b","c","a","a","a","b","c","b","a","c","a","b","a","c","b","b","a","a","c","b","c","b","b","c","a","b","a","a","c","a","c","b","a","b","c","a","a","c","a","b","b","b","b","a","a","b","a","a"
"264","a","a","c","a","b","c","a","a","b","a","c","c","a","c","b","c","c","b","a","c","c","a","c","b","b","a","a","b","a","b","b","c","c","b","a","b","b","c","b","b","a","c","c","a","c","c","b","c","b","b","c","b","a","a","a"
"265","a","c","b","a","c","b","c","c","b","c","a","b","b","c","a","c","a","c","b","b","c","c","b","a","a","c","b","c","b","b","c","b","c","a","a","c","b","a","b","b","c","a","b","a","a","c","a","b","b","a","c","c","b","a","a"
"266","b","a","b","c","c","a","c","b","a","a","c","c","c","b","a","c","b","b","a","a","c","a","b","a","a","c","c","c","b","b","c","c","a","a","c","c","b","b","b","b","c","a","b","a","c","c","b","b","b","a","c","b","b","b","a"
"267","a","a","c","c","a","c","a","a","a","a","c","b","b","a","b","c","b","b","b","c","c","a","c","a","b","c","b","b","b","a","c","b","a","a","a","c","b","b","b","a","c","a","c","a","a","c","c","c","b","c","c","b","a","a","b"
"268","a","c","b","b","b","c","b","b","a","a","c","a","c","c","a","c","a","a","a","b","c","a","b","b","b","c","c","c","a","a","c","b","a","b","a","c","b","b","c","a","c","b","c","a","b","c","b","b","b","a","c","a","b","a","a"
"269","b","a","c","c","c","c","c","a","a","c","c","b","a","c","a","c","b","a","a","b","c","b","a","b","a","c","b","b","a","b","b","b","c","b","b","a","c","b","a","a","c","b","c","c","a","c","b","a","a","b","c","c","b","b","b"
"270","b","a","c","a","a","b","a","b","b","b","b","a","b","b","a","a","c","c","c","a","b","b","a","c","b","b","c","b","c","a","a","b","c","b","b","c","a","b","b","a","c","b","b","c","a","b","b","c","c","b","c","a","a","c","a"
"271","a","a","b","b","b","b","b","c","b","a","a","a","b","a","a","c","c","c","b","a","c","c","a","a","b","c","b","b","b","a","c","a","b","a","a","c","a","c","b","b","c","a","a","a","a","c","a","b","b","a","c","a","c","a","a"
"272","a","c","b","a","c","a","b","b","a","b","a","a","b","b","a","a","a","c","c","b","a","b","a","a","a","b","a","b","b","b","a","b","c","a","a","a","b","c","b","b","a","c","a","a","a","c","b","b","b","a","c","c","c","b","a"
"273","a","a","c","c","c","a","a","b","a","a","b","c","c","b","b","b","b","a","a","a","a","a","b","b","b","a","c","b","b","b","a","c","b","a","a","c","a","c","b","a","c","a","b","a","b","c","c","b","b","a","c","b","a","a","a"
"274","b","b","a","c","b","a","c","b","a","a","c","b","c","b","a","c","b","b","b","b","c","b","b","a","a","c","a","b","a","b","c","c","b","b","a","c","c","c","b","b","c","b","a","a","a","c","a","b","c","a","c","a","b","a","a"
"275","a","a","b","a","c","a","c","c","b","a","a","c","a","a","a","c","c","b","b","a","c","c","c","a","b","c","c","c","b","b","c","b","a","a","a","c","c","b","c","a","c","b","c","c","a","b","b","b","a","b","b","b","c","b","c"
"276","a","c","b","a","c","c","b","c","b","b","c","b","b","a","a","c","b","b","b","c","c","b","c","c","b","c","b","a","a","a","c","b","b","b","b","c","c","c","a","a","c","b","a","b","a","c","b","b","a","a","c","b","c","b","b"
"277","a","a","b","a","c","a","c","c","b","a","c","b","b","a","a","c","b","b","b","a","c","a","b","a","b","c","a","c","b","a","c","c","a","c","b","c","b","a","a","a","c","c","a","b","a","c","c","b","a","b","c","b","c","b","a"
"278","a","b","c","a","c","a","a","a","b","b","c","b","b","a","a","c","c","c","b","a","c","b","a","a","a","c","b","b","b","b","c","a","c","a","c","c","b","a","b","b","c","b","b","a","a","c","b","c","a","b","b","a","a","b","c"
"279","a","a","b","a","c","a","c","b","b","b","c","b","c","b","a","c","b","a","a","b","c","b","b","b","a","b","b","b","a","a","a","b","c","b","a","a","b","c","b","b","c","b","a","b","a","c","b","a","a","b","c","a","a","b","a"
"280","a","a","c","a","c","a","c","b","b","b","c","b","b","a","a","c","a","b","b","b","c","a","b","a","c","c","c","c","b","b","c","b","a","a","a","c","b","b","b","b","c","a","b","a","c","c","c","c","b","b","c","a","c","a","a"
"281","a","c","b","a","c","a","b","c","b","a","a","a","c","a","a","a","c","b","b","b","c","b","a","a","a","c","a","a","b","a","c","c","a","a","b","c","b","b","b","a","c","b","b","a","a","c","a","c","b","a","c","b","c","a","a"
"282","a","b","a","c","c","a","b","a","a","b","c","b","b","b","a","c","b","c","a","a","c","b","a","b","a","c","b","b","b","a","c","b","b","a","b","c","b","b","c","c","c","a","b","c","b","c","a","b","a","a","c","c","c","b","c"
"283","b","a","c","c","c","a","a","c","a","b","a","c","b","b","b","c","b","c","a","a","c","a","c","b","b","b","a","b","a","a","a","c","b","a","a","a","c","c","b","b","c","b","c","a","a","c","b","a","b","b","c","c","a","a","c"
"284","c","b","c","c","c","c","a","c","b","b","b","a","b","a","c","a","c","b","c","b","a","b","b","c","a","c","b","c","a","b","c","b","a","b","b","b","c","b","a","a","a","b","b","b","b","a","b","b","a","a","a","b","c","b","b"
"285","b","c","b","a","c","b","c","c","b","b","b","c","c","b","c","a","c","c","a","b","b","b","b","b","a","a","a","b","a","a","c","c","a","b","a","c","b","a","a","a","c","b","b","b","a","c","c","b","c","a","c","b","b","a","a"
"286","a","a","c","a","c","a","a","b","b","b","a","a","b","a","c","c","c","c","b","b","c","b","b","c","a","c","b","b","a","b","c","b","b","b","a","c","b","c","a","a","c","c","a","b","a","c","b","b","a","b","b","a","b","b","c"
"287","a","a","c","c","c","c","b","a","c","a","c","b","b","c","a","c","a","b","a","a","c","c","c","b","a","b","b","a","a","a","a","b","b","b","b","c","b","b","a","c","b","b","b","c","c","a","a","c","a","a","c","c","a","b","a"
"288","a","a","c","c","c","c","c","c","a","b","c","b","a","b","a","c","a","b","b","a","c","c","b","b","b","c","b","c","c","a","c","a","b","a","a","c","b","b","b","b","c","b","c","a","a","c","a","b","b","b","c","c","b","a","c"
"289","a","a","c","b","b","a","b","a","a","a","a","a","b","b","a","a","a","c","a","b","a","c","a","b","a","c","b","b","b","a","c","b","b","a","b","c","b","c","b","b","b","c","b","a","c","a","c","a","b","a","a","c","b","c","b"
"290","a","c","b","a","c","c","b","b","b","a","c","a","c","c","a","c","a","b","c","b","c","c","c","a","c","c","b","b","b","b","c","c","b","a","a","c","c","c","b","c","c","c","c","a","c","c","c","a","b","b","c","b","b","a","a"
"291","b","a","c","c","c","b","c","a","b","b","a","c","b","a","a","a","b","c","b","b","c","a","a","a","c","c","a","b","b","b","c","a","b","a","a","c","a","c","b","a","c","c","a","a","b","c","b","b","b","a","c","a","c","a","b"
"292","b","b","a","c","a","a","c","a","a","a","a","b","a","b","a","a","b","b","a","b","b","a","b","b","b","a","c","b","a","c","a","b","b","b","b","c","b","c","a","a","b","b","a","b","c","b","b","b","a","a","b","a","a","b","a"
"293","b","b","a","a","c","b","b","b","c","b","a","c","b","a","a","c","b","c","b","a","c","b","b","b","b","c","a","c","c","a","c","b","b","b","a","c","b","c","a","a","c","b","a","b","b","c","c","b","a","a","c","c","b","b","a"
"294","a","a","a","c","c","c","c","b","a","b","c","b","c","b","a","c","a","a","a","b","c","c","b","b","a","c","a","c","a","b","c","b","b","b","a","c","c","b","c","a","c","b","b","a","b","a","b","b","b","a","c","c","c","a","a"
"295","b","a","c","c","a","a","c","a","b","b","c","b","a","a","a","c","a","a","b","c","c","c","b","a","b","c","b","c","a","b","c","a","a","b","c","c","a","a","a","a","c","a","b","b","b","c","a","c","c","a","c","a","a","b","a"
"296","b","c","b","a","c","a","c","c","b","a","c","b","a","a","a","c","b","b","b","b","c","c","c","c","a","c","b","a","a","b","c","b","b","b","a","c","b","b","a","b","c","b","c","b","a","c","b","c","a","b","c","b","a","b","a"
"297","a","c","b","a","c","a","b","b","b","a","a","a","a","a","b","a","c","b","b","a","c","a","b","a","a","c","c","b","b","a","c","c","c","a","c","b","c","b","b","b","b","b","a","a","a","c","c","b","b","a","b","b","b","a","b"
"298","b","a","c","b","a","a","c","b","a","a","c","c","b","b","b","b","c","b","a","c","b","b","b","b","b","b","b","c","a","a","a","c","a","b","a","c","b","b","a","b","c","b","b","b","a","c","b","b","a","b","c","a","c","b","a"
"299","b","a","c","c","a","a","a","b","c","a","a","c","b","a","a","c","c","b","b","b","c","c","c","a","c","b","c","c","c","b","a","c","b","a","c","a","a","b","b","b","c","a","c","a","a","c","b","a","b","a","c","a","a","a","a"
"300","a","a","b","a","c","c","c","a","b","a","c","b","b","a","a","c","c","b","b","a","c","c","b","a","b","c","b","a","b","a","c","a","b","a","a","c","c","c","b","b","c","c","a","a","c","c","b","a","b","a","c","a","a","a","c"
"301","b","b","c","c","c","b","b","a","b","a","a","b","b","b","b","c","b","c","a","c","c","c","b","b","c","c","b","c","a","b","c","b","c","b","a","c","b","c","b","b","c","b","a","a","a","b","a","b","c","b","b","b","c","a","a"
"302","c","b","c","a","c","c","b","b","b","a","c","b","c","a","b","c","b","b","b","a","c","c","c","a","a","c","c","a","b","b","c","c","b","b","c","c","b","c","a","b","c","b","a","b","c","c","b","b","c","b","c","b","c","a","a"
"303","a","a","c","c","c","c","a","a","a","b","b","a","b","b","a","a","b","b","b","a","c","a","b","a","a","c","a","b","b","a","c","a","b","b","b","b","c","a","a","a","b","b","b","b","a","a","c","b","a","a","c","b","b","b","a"
"304","a","a","c","b","b","c","a","c","a","a","c","a","a","b","b","c","c","b","b","c","c","c","b","a","b","c","b","c","b","a","c","a","a","a","a","c","c","b","b","a","b","b","b","a","a","a","b","b","b","b","a","a","b","a","a"
"305","a","a","c","b","b","a","c","b","c","a","c","b","c","a","a","c","b","a","b","c","c","a","b","a","a","c","c","c","b","b","c","b","a","c","a","c","b","b","a","a","c","c","b","b","a","c","b","c","a","a","c","b","b","b","b"
"306","a","a","b","a","c","b","b","c","c","a","b","b","c","a","a","b","b","b","b","b","a","b","c","b","a","a","b","b","a","b","a","c","c","a","a","a","b","a","b","a","c","b","a","b","b","c","b","b","a","a","c","b","b","b","a"
"307","a","a","b","c","a","a","c","b","a","b","c","b","c","b","b","c","b","c","a","c","c","a","c","b","b","c","c","b","c","a","c","c","c","a","a","c","c","b","b","b","c","b","a","a","a","c","b","b","c","a","b","a","c","a","a"
"308","a","a","c","c","c","a","c","b","a","c","a","c","b","b","a","a","b","b","a","a","a","b","c","b","b","c","a","c","a","c","c","a","a","c","b","c","a","a","c","a","c","c","b","a","a","c","b","b","b","b","c","a","b","c","a"
"309","a","a","c","b","b","c","b","a","c","c","b","a","b","a","b","a","a","a","b","a","c","c","a","a","a","c","a","a","b","b","c","c","b","b","c","c","b","a","b","b","c","b","b","a","b","c","b","b","b","a","c","c","b","a","a"
"310","a","a","b","c","c","c","a","b","a","b","c","b","c","b","c","c","b","a","a","b","c","b","b","b","a","c","c","b","a","a","c","c","b","b","b","c","b","a","b","a","c","c","b","a","a","c","b","b","b","b","c","c","b","c","c"
"311","a","b","b","c","a","a","a","b","c","a","c","a","b","c","a","c","a","b","a","b","c","b","b","b","c","c","b","b","a","b","c","a","c","c","c","c","c","b","b","b","c","c","c","a","c","c","c","a","b","b","c","b","b","c","a"
"312","b","a","c","a","b","a","c","a","c","a","c","c","b","a","b","b","c","c","b","c","a","c","b","a","b","a","b","c","c","a","c","b","a","c","b","c","a","b","c","b","c","c","b","a","c","c","b","c","c","b","c","b","c","c","a"
"313","a","a","c","c","c","a","c","c","b","b","c","a","a","a","a","c","c","b","b","a","c","b","b","a","a","c","b","b","b","b","c","a","c","a","c","c","a","a","b","a","c","c","b","b","a","c","b","c","a","a","c","b","a","b","b"
"314","a","c","b","a","b","a","c","b","b","c","a","c","c","c","b","a","c","a","a","a","c","b","a","b","b","c","b","b","a","a","c","c","b","b","a","c","b","b","a","a","c","b","b","b","a","c","b","c","b","b","c","a","c","a","a"
"315","a","b","a","c","c","a","a","b","b","a","c","c","b","a","a","c","b","b","b","b","c","a","c","a","a","c","b","a","b","a","c","a","b","c","a","c","a","c","a","a","c","c","b","a","b","c","b","b","b","b","c","c","c","a","a"
"316","b","b","b","a","a","b","c","b","b","a","a","b","b","a","b","c","b","b","b","a","c","b","c","a","b","c","a","b","b","a","c","c","b","a","a","c","b","b","b","b","c","b","c","a","c","c","a","b","b","a","c","c","c","a","b"
"317","b","b","a","a","c","a","a","b","b","a","c","c","c","a","b","c","b","a","a","a","b","b","b","b","b","a","c","b","a","a","a","b","b","c","b","c","a","b","a","c","b","a","b","b","b","a","c","b","a","a","c","b","c","b","a"
"318","a","a","c","c","c","a","a","c","c","b","c","c","b","a","c","c","b","c","b","b","c","c","b","a","a","c","b","b","b","b","c","c","c","a","a","c","b","b","b","a","c","a","b","a","c","c","c","b","b","b","c","b","a","c","a"
"319","a","a","c","c","a","c","a","a","a","a","c","a","a","b","a","c","c","b","c","b","b","c","b","b","b","a","b","b","a","a","b","a","c","c","a","a","a","b","a","b","b","c","b","b","a","b","b","c","a","a","a","a","a","b","a"
"320","a","a","c","a","c","c","a","a","b","a","c","c","b","a","a","c","b","b","b","a","c","c","b","a","a","c","b","c","b","b","c","c","a","a","a","c","b","a","c","a","c","b","b","a","b","c","c","c","b","a","c","b","b","a","b"
"321","b","b","c","b","b","a","c","b","a","c","a","b","c","b","b","c","c","a","c","a","c","b","a","b","a","c","b","b","b","b","c","a","c","a","c","c","a","c","b","b","c","c","a","a","a","c","b","b","b","b","c","a","c","a","c"
"322","a","a","c","c","c","c","c","b","a","b","c","c","b","b","a","c","c","c","b","b","c","a","b","a","a","c","c","b","b","a","c","b","b","a","a","c","b","a","b","b","c","b","a","b","c","c","a","b","a","b","c","c","b","b","c"
"323","b","a","c","c","c","b","c","a","a","b","a","b","a","b","a","a","a","b","a","a","a","a","b","c","b","a","a","b","c","c","c","a","c","a","b","c","b","b","b","a","b","b","b","a","a","b","a","c","c","b","b","a","a","b","c"
"324","a","a","c","c","a","a","c","b","c","b","c","c","c","a","c","c","c","b","b","b","c","c","b","a","c","c","b","b","c","b","c","a","b","a","c","c","a","c","b","b","c","c","a","a","a","c","b","a","b","a","c","b","b","a","a"
"325","a","a","c","a","c","c","b","a","b","a","c","a","b","a","a","c","a","b","b","b","c","c","b","c","c","c","c","c","c","a","c","b","a","a","a","c","a","b","b","b","c","a","c","a","c","c","c","c","b","b","c","b","a","a","a"
"326","a","a","c","c","c","a","c","c","a","c","c","b","b","b","b","c","b","c","a","a","c","b","a","b","a","c","a","b","a","a","c","a","c","b","b","c","a","b","a","a","c","c","a","b","c","c","c","b","a","b","c","a","c","b","a"
"327","c","b","a","a","c","c","a","b","c","a","c","b","c","a","a","c","c","c","b","a","c","b","c","b","a","c","a","c","a","a","c","a","a","b","b","c","c","a","a","c","c","c","a","b","b","c","b","c","a","a","c","b","a","b","b"
"328","a","b","c","c","c","a","a","a","a","b","c","c","b","b","a","b","b","b","a","a","a","a","b","c","c","c","a","b","a","b","c","a","c","b","b","b","a","b","a","a","b","c","c","b","a","a","b","c","a","a","c","b","b","b","a"
"329","b","a","c","c","c","a","c","a","a","b","a","b","b","b","a","c","b","c","a","b","c","b","b","b","a","c","a","c","a","a","c","a","b","b","a","c","a","b","a","a","c","c","b","b","b","c","a","b","c","b","c","c","b","a","a"
"330","b","c","b","a","c","a","b","b","b","a","c","a","b","a","b","c","a","c","b","a","c","c","b","a","b","c","c","c","b","c","c","b","a","c","b","a","c","b","a","a","a","a","c","b","b","a","c","a","a","c","c","b","b","b","b"
"331","a","a","b","a","c","b","c","b","b","b","b","b","a","b","a","b","b","b","a","a","a","c","b","b","a","c","a","c","b","b","c","c","a","b","c","c","b","b","a","a","c","a","b","b","a","c","b","c","a","a","c","b","b","b","b"
"332","a","b","b","a","b","c","a","b","b","a","b","a","c","b","b","b","a","c","a","a","a","b","a","b","a","a","c","a","a","a","c","b","b","b","a","c","a","b","a","b","c","a","c","b","c","c","b","a","a","a","c","a","b","c","a"
"333","a","a","c","c","c","a","c","b","a","b","c","b","c","b","b","c","a","b","a","a","c","c","b","b","a","c","a","c","a","b","c","c","a","b","a","b","c","b","a","c","a","c","c","b","b","a","b","c","a","b","c","a","b","c","a"
"334","b","b","a","c","c","a","a","b","c","b","c","c","c","a","a","c","b","c","b","a","c","b","a","a","b","c","b","b","b","b","c","a","b","a","a","c","a","c","b","b","b","c","b","a","a","a","b","a","b","a","b","b","b","b","a"
"335","a","a","a","c","a","a","b","b","a","a","a","a","c","b","b","a","c","b","c","a","a","c","c","c","a","c","b","b","a","b","c","b","c","b","a","c","c","a","a","a","c","b","b","b","b","c","b","b","a","c","c","b","b","b","b"
"336","b","a","a","c","c","a","c","a","a","a","c","b","b","b","a","c","a","b","a","b","c","a","b","b","a","c","c","c","a","a","c","b","a","b","b","b","b","b","a","a","c","c","c","b","a","c","b","b","c","a","c","a","c","a","b"
"337","a","a","c","b","c","b","c","c","a","a","a","c","b","b","b","a","b","b","c","a","c","b","b","a","b","c","b","b","b","b","c","c","b","b","c","c","c","c","a","c","c","c","b","b","c","c","b","c","a","b","b","c","a","a","c"
"338","a","a","c","a","c","c","b","a","b","a","c","a","b","a","a","c","c","c","b","a","c","b","a","a","b","c","a","b","c","c","c","c","b","a","b","c","b","c","b","a","c","b","b","b","b","c","b","b","a","a","c","c","b","b","a"
"339","a","b","a","c","c","c","b","b","a","b","c","a","b","b","a","c","a","b","b","a","c","a","c","a","b","c","c","b","c","c","c","b","c","a","b","c","a","c","b","c","c","b","a","a","b","c","b","b","b","a","c","c","a","a","a"
"340","b","b","a","c","c","c","b","b","a","b","c","c","c","b","a","c","b","c","b","b","c","b","a","a","a","c","a","b","b","b","c","c","b","a","a","c","b","c","b","a","c","a","b","a","a","c","b","b","b","b","c","c","b","a","a"
"341","a","b","b","a","c","c","b","b","c","b","b","b","c","a","a","b","c","b","b","a","b","b","a","a","b","a","b","a","b","a","a","b","b","b","c","c","b","b","a","a","c","b","c","b","b","c","a","a","a","c","c","c","b","c","b"
"342","b","c","b","b","b","a","b","b","a","a","a","b","c","b","a","a","b","b","a","a","a","c","c","b","a","a","b","b","c","b","c","a","b","a","c","c","b","b","c","a","c","b","b","a","a","c","b","c","b","b","c","a","c","a","a"
"343","a","a","c","c","a","a","a","a","a","a","a","b","b","b","a","b","a","a","a","a","a","c","b","b","b","c","c","c","a","a","c","c","a","b","b","c","b","b","a","b","c","c","b","b","c","c","b","c","a","a","b","b","a","b","b"
"344","b","c","b","a","c","a","b","c","b","a","a","a","a","a","a","c","c","b","b","a","c","b","b","c","b","c","a","c","a","a","c","c","a","b","a","c","b","a","a","a","c","a","b","b","b","c","c","b","a","c","b","b","b","b","b"
"345","a","a","c","c","a","c","a","b","a","b","c","c","b","b","c","c","b","b","a","b","c","c","c","b","a","c","b","b","a","a","c","b","c","b","a","c","b","a","a","b","c","b","b","c","a","c","b","c","a","a","c","b","b","b","b"
"346","b","a","c","b","a","a","b","c","b","a","a","b","b","b","a","c","b","c","a","b","c","b","a","b","a","c","b","a","a","a","c","b","b","b","a","c","b","b","c","b","c","b","c","a","c","c","a","a","b","b","c","a","b","a","a"
"347","b","b","a","a","c","a","a","b","b","b","a","c","b","a","c","c","b","c","a","b","c","b","a","b","a","c","b","b","a","b","c","b","c","b","a","c","a","a","a","b","c","c","b","b","a","c","c","c","b","a","c","b","b","a","a"
"348","a","c","b","a","c","c","c","b","b","b","c","b","b","a","a","c","a","b","b","b","c","c","c","a","a","c","b","b","c","a","c","a","b","b","b","c","a","b","c","a","c","c","a","a","a","c","b","b","b","a","b","b","b","a","b"
"349","a","c","b","c","b","c","b","c","b","a","c","c","b","c","a","c","c","a","b","b","c","c","b","a","a","c","c","b","b","b","c","b","c","c","a","c","b","a","b","a","c","a","b","a","b","c","c","c","b","a","c","b","b","a","b"
"350","c","b","b","a","c","c","a","c","b","b","c","c","b","a","a","c","c","c","a","b","c","c","b","b","c","c","b","b","c","b","c","b","b","a","a","c","a","b","b","a","b","b","b","a","a","c","a","b","b","b","c","c","c","a","a"
"351","c","b","a","c","c","b","b","b","c","b","a","b","c","a","c","b","a","c","b","c","a","a","a","c","a","c","a","b","b","a","b","c","b","b","a","b","b","b","a","b","c","b","c","b","c","c","b","a","c","b","c","b","a","c","a"
"352","a","c","b","a","c","b","c","c","b","b","a","b","a","a","b","a","b","a","b","a","c","a","b","a","a","c","a","c","b","a","c","c","a","a","a","c","b","b","b","a","c","b","c","c","a","c","b","b","a","a","c","a","c","b","a"
"353","b","a","a","c","c","b","b","b","a","a","a","b","b","b","a","a","b","b","a","a","c","b","c","b","b","c","a","c","a","a","c","b","b","b","b","c","b","b","a","a","c","a","b","b","a","c","c","c","b","c","c","b","c","a","a"
"354","b","a","c","c","a","a","c","a","a","c","a","c","b","b","b","c","c","b","b","a","c","b","b","a","a","c","a","b","b","b","c","a","c","a","c","c","c","a","b","b","b","b","b","a","a","a","b","b","b","b","a","c","b","a","c"
"355","a","a","c","a","c","c","c","b","b","a","c","b","c","a","a","c","c","b","b","a","c","b","c","a","b","c","b","b","b","a","c","b","c","a","b","c","b","b","c","c","c","a","c","b","a","c","b","a","a","a","c","a","a","b","a"
"356","a","c","b","a","c","a","b","c","b","b","b","c","a","a","c","a","b","b","b","b","c","b","b","a","b","b","a","a","b","c","b","c","b","a","a","b","a","c","b","a","a","a","a","a","b","c","c","b","b","a","c","b","c","c","a"
"357","a","a","c","c","c","a","a","c","a","b","c","c","b","b","a","c","b","b","c","a","c","a","b","a","a","c","a","c","b","b","c","c","a","c","a","c","b","b","b","a","c","c","b","a","a","c","b","a","c","b","a","b","b","a","a"
"358","b","c","b","b","a","a","c","c","a","a","c","b","b","b","a","c","b","a","a","a","c","c","b","b","a","b","b","c","a","b","a","b","a","b","c","a","b","b","a","b","a","b","a","b","c","b","a","b","a","b","b","c","b","b","a"
