"subject_id","V1__1","V2__1","V1__2","V2__2","V1__3","V2__3","V1__4","V2__4","V1__5","V2__5","V1__6","V2__6","V1__7","V2__7","V1__8","V2__8"
"384","a","d","b","e","c","e","c","d","c","c","d","b","d","a","e","a"
"385","a","c","a","d","d","e","e","e","d","d","c","b","c","a","d","a"
"386","a","c","c","d","e","e","e","e","d","c","d","b","c","a","a","a"
"387","a","c","b","d","d","e","e","e","d","d","c","b","b","a","b","a"
"388","a","c","b","d","e","e","e","e","d","d","c","b","b","a","b","a"
"389","a","b","b","d","d","d","e","e","e","d","c","c","b","a","a","a"
"390","e","e","d","e","c","d","c","d","b","c","b","b","a","a","a","a"
"391","a","b","a","c","c","d","e","e","e","e","d","c","c","a","d","a"
"392","a","b","c","c","e","e","e","e","d","d","c","c","b","a","a","a"
"393","a","b","a","c","c","d","e","e","e","d","d","c","c","a","b","a"
"394","a","c","d","d","e","e","e","e","d","d","c","b","a","a","a","a"
"395","a","c","a","d","c","e","d","e","d","d","d","b","d","a","d","a"
"396","a","b","a","d","b","e","e","e","e","d","d","c","c","a","c","a"
"397","b","d","d","e","d","e","d","d","c","b","a","a","a","a","e","a"
"398","a","d","b","d","d","e","d","d","d","c","d","b","c","a","d","a"
"399","b","e","b","d","b","e","b","c","c","a","a","a","d","b","e","b"
"400","a","b","c","c","e","e","e","e","d","d","c","c","b","a","b","a"
"401","a","b","b","c","d","d","e","e","e","d","c","c","b","a","b","a"
"402","a","b","b","c","d","d","e","e","e","d","d","c","c","a","b","a"
"403","b","d","c","e","c","e","c","c","b","a","a","a","d","b","e","b"
"404","a","c","a","c","d","d","e","e","e","d","d","c","b","a","b","a"
"405","a","d","d","e","d","e","d","d","d","b","b","a","a","a","e","a"
"406","a","b","b","c","d","e","e","e","e","d","d","c","c","a","b","a"
"407","a","b","b","c","d","d","e","e","d","d","d","c","c","a","b","a"
"408","a","b","c","c","e","e","e","e","d","d","c","c","b","a","a","a"
"409","a","c","b","d","d","e","d","e","d","c","c","a","b","a","e","a"
"410","a","c","a","d","c","d","d","e","d","d","d","c","d","a","d","a"
"411","d","e","e","e","d","d","d","d","c","c","b","b","a","a","a","a"
"412","a","b","a","c","c","d","d","e","d","d","d","c","d","a","d","a"
"413","a","c","b","c","d","e","e","e","e","d","d","c","c","a","c","a"
"414","a","b","a","d","c","d","e","e","e","d","d","c","c","a","b","a"
"415","b","d","c","e","d","e","d","c","d","a","e","a","b","b","a","b"
"416","a","c","a","c","c","d","e","e","e","d","d","c","d","a","c","a"
"417","a","b","a","c","c","d","e","e","d","d","d","c","d","a","d","a"
"418","a","d","b","d","e","e","e","d","d","c","c","b","b","a","c","a"
"419","b","d","c","e","d","e","d","c","b","a","a","a","c","a","e","b"
"420","a","d","b","d","d","e","e","d","d","c","c","b","c","a","c","a"
"421","a","c","c","d","e","e","e","e","d","d","c","b","b","a","b","a"
"422","a","c","d","d","e","e","d","d","c","c","b","a","a","a","d","a"
"423","a","b","a","c","c","d","e","e","e","e","d","c","d","b","c","a"
"424","a","c","a","c","c","d","e","e","e","e","d","c","c","a","b","a"
"425","a","c","a","d","c","d","e","e","e","d","d","c","c","a","c","a"
"426","a","c","a","d","c","e","e","e","d","d","d","b","c","a","d","a"
"427","a","c","c","d","e","e","e","e","c","d","b","b","b","a","d","a"
"428","a","c","c","d","e","e","e","e","d","d","c","b","a","a","a","a"
"429","a","b","b","d","c","e","d","e","d","d","d","c","d","a","c","a"
"430","a","b","a","c","b","e","d","e","d","d","d","c","d","a","e","a"
"431","a","b","a","c","c","d","e","e","e","d","d","c","c","a","b","a"
"432","b","d","d","e","d","e","c","c","b","a","a","b","c","b","e","b"
"433","a","c","b","e","e","e","c","d","c","c","c","a","a","a","e","a"
"434","a","c","a","d","c","d","d","e","e","d","d","c","d","a","c","a"
"435","a","b","a","c","c","d","d","e","e","e","d","d","d","b","c","a"
"436","a","d","b","d","e","e","e","d","d","c","c","b","b","a","b","a"
"437","a","b","b","c","d","d","e","e","e","e","d","c","c","b","b","a"
"438","a","d","c","e","e","e","d","d","c","c","c","b","c","a","e","a"
"439","a","d","b","d","d","e","e","e","d","c","c","b","c","a","c","a"
"440","a","d","c","e","c","e","c","c","b","a","a","a","d","b","e","b"
"441","a","b","b","d","d","e","e","e","d","d","c","c","b","a","b","a"
"442","b","c","c","d","e","e","e","e","d","d","b","b","b","a","a","a"
"443","a","c","b","c","d","e","e","e","e","d","c","c","b","a","b","a"
"444","a","c","b","d","d","e","e","e","d","d","d","b","c","a","c","a"
"445","a","b","b","c","d","d","e","e","e","d","d","c","c","a","b","a"
"446","a","c","a","d","c","e","d","e","d","d","d","b","d","a","d","a"
"447","d","c","b","d","e","e","e","e","d","c","b","b","a","a","a","a"
"448","a","b","a","c","b","d","d","e","e","e","d","c","d","b","c","a"
"449","a","c","b","d","d","e","e","e","d","d","d","c","c","a","c","a"
"450","a","b","a","c","c","d","e","e","e","d","d","c","d","a","d","a"
"451","a","c","a","c","c","d","e","e","e","d","d","c","c","a","b","a"
"452","a","c","c","d","e","e","d","e","d","c","d","b","c","a","a","a"
"453","b","d","d","e","d","e","d","d","d","b","a","a","a","a","e","a"
"454","a","c","a","c","c","d","e","e","e","e","d","c","c","a","c","a"
"455","a","d","c","e","d","e","b","c","d","b","e","b","c","a","a","a"
"456","a","d","c","e","e","e","d","d","c","b","a","a","b","a","e","a"
"457","a","b","b","c","d","d","e","e","d","d","d","c","c","b","b","a"
"458","a","c","a","d","c","e","e","e","d","d","d","b","c","a","d","a"
"459","e","e","d","e","c","d","c","c","b","c","b","b","b","a","a","a"
"460","a","c","a","c","c","d","d","e","d","d","d","c","d","a","d","a"
"461","a","b","c","c","e","e","e","e","d","d","b","c","a","a","a","a"
"462","a","c","b","d","d","e","d","e","c","c","b","a","b","a","e","a"
"463","a","a","b","c","d","d","e","e","d","e","d","c","c","b","c","a"
"464","b","e","d","e","d","e","c","c","b","a","a","b","c","b","e","b"
"465","a","a","a","b","b","c","d","e","e","e","d","d","d","b","d","a"
"466","a","d","c","e","d","e","d","d","d","b","a","a","b","a","e","a"
"467","b","d","d","e","d","e","d","c","b","b","a","a","c","a","e","a"
"468","a","b","b","c","d","d","e","e","e","e","d","c","c","a","a","a"
"469","a","b","a","c","c","e","d","e","e","d","d","c","d","a","d","a"
"470","a","b","c","d","e","e","e","e","d","d","c","c","c","a","c","a"
"471","a","b","b","c","d","d","e","e","d","d","c","c","b","a","b","a"
"472","a","d","b","d","e","e","e","e","d","c","d","b","c","a","b","a"
"473","a","d","c","e","d","e","d","d","d","b","a","a","b","a","e","a"
"474","a","c","b","d","c","e","e","e","e","d","d","c","c","a","b","a"
"475","a","c","a","c","c","d","e","e","e","d","d","c","c","a","c","a"
"476","a","a","b","b","c","d","e","e","e","e","d","d","c","b","b","a"
"477","b","e","d","e","d","d","c","b","b","a","a","b","c","b","e","b"
"478","a","b","a","c","c","d","e","e","e","d","d","c","c","a","c","a"
"479","a","d","d","e","e","e","d","d","d","b","b","a","a","a","d","a"
"480","a","c","d","e","e","e","c","d","b","c","b","b","b","a","e","a"
"481","a","c","c","e","e","e","d","d","d","b","a","a","b","a","e","a"
"482","a","d","d","e","d","e","d","d","d","b","b","a","a","a","e","a"
"483","a","c","c","d","e","e","e","e","d","d","c","b","b","a","a","a"
"484","b","d","d","e","d","e","c","d","c","b","a","a","c","a","e","a"
"485","a","b","a","d","d","e","e","e","d","d","c","c","c","a","c","a"
"486","b","c","c","d","d","e","d","e","d","c","d","a","a","a","d","a"
"487","a","b","a","c","c","d","e","e","e","d","d","c","d","a","c","a"
"488","d","c","d","d","e","e","d","d","c","c","b","b","a","a","a","a"
"489","a","c","b","d","d","e","d","e","c","d","c","b","d","a","e","a"
"490","a","c","a","c","c","e","e","e","d","d","d","c","d","a","e","a"
"491","b","e","c","d","b","e","c","c","c","a","a","a","c","b","e","b"
"492","c","e","b","d","c","d","b","e","c","b","a","a","b","a","e","a"
"493","b","d","d","e","d","e","c","b","a","a","a","b","c","b","e","b"
"494","a","a","a","b","b","d","d","e","e","e","d","d","d","b","d","a"
"495","a","d","b","d","d","e","d","e","d","d","d","b","c","a","d","a"
"496","a","c","b","d","e","e","e","e","d","d","c","b","b","a","a","a"
"497","a","b","c","c","e","e","d","e","c","d","c","c","c","a","d","a"
"498","a","c","b","d","d","e","e","e","d","d","d","c","c","a","b","a"
"499","e","e","b","e","b","d","b","c","b","c","b","b","d","a","d","a"
"500","a","c","a","d","d","e","d","e","d","d","d","b","d","a","d","a"
"501","a","d","c","d","e","e","d","d","d","c","c","b","c","a","c","a"
"502","c","e","d","e","d","e","c","c","b","a","a","a","b","b","e","b"
"503","a","c","b","c","d","d","e","e","e","d","c","c","b","a","b","a"
"504","a","c","d","d","e","e","e","e","d","d","c","b","b","a","a","a"
"505","b","d","d","e","d","e","c","c","e","b","e","b","a","b","a","a"
"506","a","d","b","d","d","e","e","e","d","c","d","b","c","a","c","a"
"507","a","d","a","d","d","d","e","e","e","d","d","b","c","a","c","a"
"508","a","d","b","d","d","e","e","e","d","c","d","b","c","a","d","a"
"509","c","e","c","e","c","e","c","c","c","b","a","a","b","a","e","b"
"510","a","b","a","d","c","e","e","e","e","d","d","c","c","a","d","a"
"511","a","c","b","d","d","e","e","e","d","d","c","b","c","a","c","a"
"512","a","d","b","e","d","e","d","d","d","b","b","a","b","a","e","a"
"513","a","c","b","d","e","e","d","d","c","c","c","b","b","a","e","a"
"514","a","b","a","c","d","e","e","e","d","d","d","c","c","a","d","a"
"515","a","b","b","c","d","d","e","e","e","d","d","c","c","a","b","a"
"516","a","b","a","c","b","d","d","e","d","d","d","c","d","a","e","a"
"517","a","c","b","d","e","e","e","e","d","d","d","b","c","a","a","a"
"518","b","c","b","d","d","e","e","e","e","d","c","c","b","a","a","a"
"519","a","c","b","d","e","e","e","e","d","d","c","c","b","a","b","a"
"520","a","c","c","d","e","e","d","d","c","c","b","b","a","a","c","a"
"521","a","c","b","d","d","e","d","e","d","d","c","b","c","a","e","a"
"522","a","e","c","e","d","e","c","c","c","b","e","a","c","a","a","b"
"523","a","d","b","e","d","e","d","d","c","b","a","a","d","a","e","a"
"524","a","d","c","d","e","e","e","d","d","c","c","b","b","a","a","a"
"525","a","d","a","d","d","e","e","e","d","d","d","b","c","a","d","a"
"526","a","c","b","d","c","e","c","e","c","d","d","b","d","a","e","a"
"527","a","e","b","d","c","d","c","e","d","c","c","a","a","a","e","a"
"528","d","e","e","e","e","d","d","d","c","c","b","b","a","a","a","a"
"529","a","c","a","d","c","d","e","e","e","d","d","c","c","a","c","a"
"530","a","d","c","d","e","e","e","e","d","c","d","b","c","a","a","a"
"531","a","b","a","c","b","d","d","e","d","d","d","c","d","a","d","a"
"532","a","d","b","e","e","e","d","d","d","b","b","a","a","a","e","a"
"533","d","e","d","e","e","d","d","c","c","c","a","b","a","a","a","a"
"534","a","d","d","e","e","e","d","d","d","c","c","b","b","a","c","a"
"535","b","c","d","d","e","e","e","e","d","c","b","b","a","a","a","a"
"536","a","c","a","d","c","e","c","e","c","c","c","b","d","a","e","a"
"537","a","c","b","d","e","e","e","e","d","d","c","b","b","a","a","a"
"538","a","b","a","c","c","d","e","e","d","d","d","c","d","a","c","a"
"539","a","b","a","c","c","d","e","e","e","e","d","c","c","a","c","a"
"540","a","d","b","e","d","e","c","d","d","b","e","a","c","a","a","a"
"541","e","e","a","e","a","d","b","c","c","c","c","b","d","a","e","a"
"542","a","d","c","e","c","e","d","c","c","b","a","a","d","a","e","a"
"543","a","b","a","c","c","d","e","e","e","d","d","c","c","a","b","a"
"544","a","c","c","d","e","e","e","e","d","d","c","b","b","a","a","a"
"545","a","d","d","d","e","e","d","d","d","c","d","b","c","a","a","a"
"546","a","c","b","d","d","e","e","e","d","d","d","b","d","a","c","a"
"547","b","e","d","e","d","e","c","c","b","a","a","a","c","b","e","a"
"548","a","c","a","d","c","e","e","e","e","d","d","b","d","a","c","a"
"549","a","b","a","c","c","d","e","e","e","e","d","c","c","b","b","a"
"550","a","c","b","d","d","e","e","e","d","d","c","c","c","a","c","a"
"551","a","c","b","d","d","e","e","e","d","d","c","b","c","a","c","a"
"552","a","b","a","d","b","e","d","e","d","d","d","c","d","a","e","a"
"553","c","d","e","e","e","e","d","d","d","b","a","a","a","a","d","a"
"554","a","c","a","d","c","e","d","e","d","d","d","b","d","a","d","a"
"555","a","d","c","e","d","e","c","d","c","c","c","b","d","a","e","a"
"556","a","d","b","d","e","e","d","d","d","c","c","b","c","a","c","a"
"557","a","c","b","d","e","e","c","e","c","c","d","b","d","a","d","a"
"558","a","d","d","d","e","e","d","d","c","c","b","b","b","a","b","a"
"559","a","c","b","d","e","e","e","e","d","d","b","b","a","a","b","a"
"560","c","c","d","e","e","e","d","d","d","b","b","a","a","a","c","a"
"561","a","d","c","e","d","e","c","c","d","b","e","b","c","a","a","a"
"562","a","b","a","c","c","d","e","e","e","d","d","c","c","b","c","a"
"563","a","c","a","d","c","e","d","e","d","d","d","b","d","a","e","a"
"564","a","b","a","c","c","d","e","e","e","e","d","c","d","a","c","a"
"565","b","e","a","c","c","e","c","e","d","b","a","a","c","a","e","a"
"566","a","b","b","d","d","e","e","e","d","d","d","c","c","a","c","a"
"567","b","d","c","e","c","e","c","d","c","b","a","a","c","a","e","a"
"568","b","d","e","e","e","e","d","d","c","b","a","a","a","a","e","a"
"569","a","c","b","d","d","e","e","e","d","d","c","b","b","a","a","a"
"570","a","b","b","c","c","d","e","e","e","e","d","c","c","b","b","a"
"571","a","b","b","d","d","e","e","e","e","d","c","c","b","a","b","a"
"572","a","d","c","e","d","e","c","c","b","a","a","a","d","b","e","a"
"573","a","c","c","d","e","e","e","e","d","d","c","b","b","a","a","a"
"574","a","b","b","c","d","d","e","e","e","d","d","c","c","a","b","a"
"575","a","d","c","d","d","e","d","d","d","b","e","a","c","a","a","a"
"576","b","d","c","e","e","e","d","d","c","b","a","a","b","a","e","a"
"577","a","c","b","d","d","e","e","e","d","d","c","c","b","a","a","a"
"578","a","c","b","d","d","e","e","e","d","d","d","b","c","a","c","a"
"579","c","d","e","e","d","e","c","c","a","a","a","a","c","b","e","b"
"580","a","c","d","d","e","e","e","e","d","d","c","b","a","a","a","a"
"581","b","d","c","e","c","e","b","c","b","b","a","a","d","a","e","b"
"582","e","e","e","e","c","d","c","c","b","c","b","b","b","a","b","a"
"583","a","b","b","c","d","d","e","e","e","d","d","c","b","a","b","a"
"584","e","e","e","e","d","d","c","c","b","c","b","b","a","a","a","a"
"585","a","c","a","d","c","e","e","e","e","d","d","c","c","a","b","a"
"586","a","d","c","e","e","e","d","d","c","b","a","a","b","a","e","a"
"587","b","e","b","c","d","e","c","e","c","b","b","a","b","a","e","a"
"588","a","c","a","d","c","d","e","e","e","d","d","b","c","a","c","a"
"589","a","c","b","d","e","e","e","e","d","d","c","b","b","a","b","a"
"590","a","c","b","d","e","e","d","e","d","c","c","b","b","a","e","a"
"591","a","c","a","c","c","d","e","e","e","d","d","c","c","a","b","a"
"592","b","d","c","e","c","e","c","c","d","a","e","b","c","b","a","a"
"593","a","c","a","d","c","e","d","e","e","d","e","b","e","a","b","a"
"594","b","d","c","e","e","e","e","d","d","c","c","b","a","a","a","a"
"595","b","e","d","e","d","e","d","c","b","a","a","b","c","b","e","b"
"596","a","d","d","e","d","e","c","c","b","a","a","a","c","b","e","b"
"597","a","b","c","c","d","d","e","e","d","d","c","c","b","b","a","a"
"598","a","b","b","c","d","d","e","e","e","d","d","c","b","a","a","a"
"599","b","d","e","e","e","e","d","d","c","c","b","b","a","a","a","a"
"600","a","b","b","c","e","e","e","e","d","d","c","c","b","a","b","a"
"601","a","d","b","d","e","e","e","d","d","c","d","b","b","a","a","a"
"602","a","c","b","d","d","e","e","e","e","d","d","b","b","a","a","a"
"603","a","c","b","d","d","e","c","e","c","c","c","b","e","a","e","a"
"604","a","d","c","e","c","e","c","d","b","b","b","a","d","a","e","a"
"605","a","d","c","e","e","e","d","d","d","b","b","a","a","a","d","a"
"606","e","e","b","e","b","d","b","d","b","c","b","b","b","a","d","a"
"607","a","c","c","d","e","e","d","e","d","d","d","b","d","a","a","a"
"608","a","b","a","c","d","d","e","e","d","d","d","c","c","a","b","a"
"609","a","d","c","e","d","e","d","d","c","b","c","a","a","a","e","a"
"610","a","b","b","d","d","e","e","e","d","d","c","c","c","a","c","a"
"611","a","c","c","d","e","e","e","e","d","d","c","b","b","a","b","a"
"612","e","e","d","e","d","d","c","c","b","c","b","b","a","a","a","a"
"613","a","c","b","d","d","e","e","e","d","d","d","b","c","a","b","a"
"614","b","e","b","d","d","e","c","d","c","b","a","a","c","a","e","a"
"615","a","b","b","c","c","d","e","e","e","d","d","c","c","b","c","a"
"616","a","c","a","d","c","e","d","e","d","d","d","b","d","a","d","a"
"617","b","d","c","d","e","e","e","d","d","c","c","b","a","a","a","a"
"618","a","b","b","c","d","e","e","e","d","d","d","c","c","a","c","a"
"619","c","d","e","e","e","e","d","d","c","b","a","a","a","a","e","a"
"620","a","c","b","d","d","e","e","e","d","d","c","c","b","a","b","a"
"621","a","c","c","d","d","e","e","e","d","d","d","b","c","a","a","a"
"622","a","d","b","d","d","e","e","e","d","d","d","b","c","a","c","a"
"623","a","d","b","e","d","e","c","d","c","b","b","a","c","a","e","a"
"624","a","b","b","c","d","d","e","e","e","d","d","c","b","a","a","a"
"625","a","c","c","d","e","e","d","d","d","c","c","b","a","a","d","a"
"626","a","c","a","c","c","d","e","e","e","e","d","c","d","a","c","a"
"627","a","d","c","e","e","e","d","d","d","c","d","b","b","a","a","a"
"628","a","c","b","d","d","e","d","e","d","c","d","b","d","a","e","a"
"629","b","d","d","e","e","e","d","d","d","c","d","a","a","a","a","a"
"630","b","e","d","e","d","e","c","c","b","a","a","b","c","b","e","b"
"631","b","d","d","e","d","e","d","c","e","b","e","b","b","b","a","a"
"632","a","b","a","c","d","d","d","e","d","e","d","c","d","b","e","a"
"633","a","c","b","d","d","d","e","e","e","d","d","c","c","a","b","a"
"634","a","c","a","d","d","d","e","e","e","d","d","c","c","a","c","a"
"635","a","d","c","d","e","e","e","e","d","d","d","b","c","a","b","a"
"636","b","d","c","e","d","e","c","d","b","a","a","a","c","a","e","a"
"637","a","c","b","d","d","e","e","e","e","d","c","c","c","a","c","a"
"638","b","e","d","e","d","e","c","c","b","b","a","a","c","a","e","b"
"639","a","c","b","c","d","d","d","e","d","d","d","b","c","a","c","a"
"640","a","c","b","d","d","e","d","e","d","d","d","c","d","a","d","a"
"641","a","d","c","e","d","e","b","d","b","c","b","b","c","a","e","a"
"642","a","b","a","d","b","e","d","e","d","d","d","c","d","a","e","a"
"643","a","c","c","d","d","e","c","d","c","c","c","b","c","a","e","a"
"644","a","b","b","d","d","e","e","e","d","d","c","c","b","a","b","a"
"645","a","a","a","b","b","d","d","e","e","e","d","d","d","b","d","a"
"646","a","c","b","d","d","e","e","e","e","d","d","c","c","a","b","a"
"647","a","b","b","c","d","d","e","e","e","e","d","c","c","b","b","a"
"648","a","d","c","d","e","e","e","d","d","c","c","b","b","a","a","a"
"649","a","d","b","e","d","e","c","d","c","b","b","a","c","a","e","a"
"650","e","e","e","e","d","d","c","c","b","c","b","b","a","a","a","a"
"651","a","d","b","d","e","e","d","d","d","c","c","b","c","a","d","a"
"652","a","b","a","d","c","e","e","e","e","d","d","c","c","a","b","a"
"653","a","b","a","d","c","e","d","e","d","d","d","c","d","a","e","a"
"654","b","e","d","e","d","d","c","c","b","a","a","b","c","b","e","b"
"655","a","c","b","d","e","e","d","d","d","c","c","b","c","a","c","a"
"656","a","d","b","d","e","e","e","d","d","c","c","b","b","a","a","a"
"657","a","c","a","c","c","d","e","e","e","d","d","c","d","a","c","a"
"658","b","e","d","e","d","e","c","c","b","a","a","b","c","b","e","b"
"659","a","d","b","d","e","e","e","d","d","c","c","b","b","a","b","a"
"660","b","d","d","e","e","e","e","d","c","c","b","b","a","a","a","a"
"661","a","b","b","c","d","d","e","e","e","e","d","c","b","b","a","a"
"662","a","c","b","d","d","e","e","e","d","d","d","b","c","a","c","a"
"663","a","c","b","d","e","e","e","e","d","d","c","c","b","a","b","a"
"664","a","d","c","d","e","e","c","d","c","c","b","b","a","a","e","a"
"665","a","b","b","c","d","d","e","e","e","d","d","c","c","a","b","a"
"666","a","d","b","e","d","e","d","d","c","b","b","a","c","a","e","a"
"667","a","d","b","d","c","e","d","e","d","c","d","b","d","a","d","a"
"668","a","d","c","d","e","e","e","e","d","c","c","b","b","a","a","a"
"669","a","c","b","c","c","d","e","e","d","d","d","c","c","a","c","a"
"670","a","b","a","d","c","e","e","e","e","d","d","c","c","a","b","a"
"671","c","d","d","e","d","e","c","c","b","a","a","b","c","b","e","b"
"672","a","c","b","d","e","e","e","e","d","d","c","b","b","a","a","a"
"673","a","c","b","d","d","e","e","e","d","d","d","b","c","a","c","a"
"674","a","d","a","d","d","e","e","e","d","d","d","b","c","a","d","a"
"675","a","d","d","e","e","e","d","d","d","c","d","b","a","a","a","a"
"676","a","c","c","d","d","e","d","d","d","b","a","a","b","a","e","b"
"677","a","c","a","d","c","e","c","e","c","d","c","b","d","a","e","a"
"678","a","b","a","d","b","e","d","e","d","d","d","c","d","a","e","a"
"679","a","d","c","e","d","e","d","d","c","b","a","a","b","a","e","a"
"680","a","d","a","d","d","e","d","e","d","d","d","b","d","a","d","a"
"681","a","c","b","d","c","e","d","e","d","d","d","b","d","a","d","a"
"682","a","c","b","c","c","d","e","e","e","d","d","c","c","a","b","a"
"683","a","d","c","e","e","e","e","d","d","b","b","a","a","a","d","a"
"684","a","c","a","d","c","e","e","e","d","d","d","b","d","a","d","a"
"685","a","b","a","d","c","e","d","e","d","d","d","c","d","a","e","a"
"686","a","d","c","d","e","e","e","d","d","c","b","b","b","a","b","a"
"687","a","c","c","d","e","e","e","e","d","d","c","c","b","a","a","a"
"688","a","c","b","d","d","e","d","e","d","d","c","b","c","a","e","a"
"689","a","b","b","d","d","e","e","e","d","d","c","c","b","a","c","a"
"690","b","e","d","e","d","e","d","d","d","b","b","a","a","a","e","a"
"691","a","c","a","d","c","d","d","e","e","d","d","c","d","a","d","a"
"692","a","c","b","d","d","e","d","e","d","d","d","c","d","a","d","a"
"693","a","a","e","b","d","d","d","e","c","e","c","d","c","b","c","a"
"694","a","b","b","c","d","e","e","e","e","d","d","c","c","a","b","a"
"695","b","d","a","d","e","e","e","e","d","c","c","b","b","a","a","a"
"696","a","c","a","d","d","e","e","e","e","d","d","c","c","a","b","a"
"697","a","b","a","c","c","d","d","e","e","e","d","c","d","b","d","a"
"698","a","b","b","d","d","e","e","e","d","d","c","c","b","a","a","a"
"699","a","b","a","c","c","e","e","e","d","d","d","c","d","a","d","a"
"700","a","e","c","e","d","e","d","c","e","b","e","a","b","a","a","b"
"701","a","b","a","d","b","e","d","e","d","d","d","c","d","a","e","a"
"702","a","b","a","c","c","d","d","e","e","e","d","c","d","b","c","a"
"703","a","b","a","c","c","d","e","e","e","d","d","c","c","a","c","a"
"704","a","e","c","e","c","d","c","c","c","c","c","b","d","a","e","a"
"705","c","e","a","d","c","e","c","d","d","b","a","a","c","a","e","b"
"706","a","b","a","c","c","d","e","e","e","e","d","c","c","b","c","a"
"707","e","e","e","e","d","d","c","d","b","c","b","b","a","a","a","a"
"708","a","b","a","c","b","d","d","e","e","e","e","d","d","b","d","a"
"709","a","b","a","c","b","e","d","e","d","d","d","c","d","a","e","a"
"710","a","c","c","d","e","e","e","e","d","c","b","b","a","a","b","a"
"711","a","b","b","c","d","d","e","e","d","d","c","c","b","a","b","a"
"712","a","b","b","d","d","e","e","e","e","d","d","c","b","a","a","a"
"713","a","c","c","d","e","e","e","e","d","d","c","b","b","a","b","a"
"714","a","c","c","d","e","e","e","d","d","c","c","b","b","a","b","a"
"715","c","e","b","c","b","e","b","d","c","b","a","a","d","a","e","a"
"716","b","d","c","e","c","e","c","d","c","b","a","a","c","a","e","a"
"717","a","b","b","c","d","d","e","e","d","d","d","c","c","a","c","a"
"718","a","b","b","c","c","e","d","e","d","d","d","c","d","a","d","a"
"719","c","d","e","e","d","e","d","d","c","b","a","a","a","a","e","a"
"720","a","c","a","d","d","e","e","e","d","d","c","b","c","a","c","a"
"721","a","c","b","d","d","e","e","e","e","d","d","b","c","a","a","a"
"722","a","d","b","d","e","e","d","e","d","c","d","b","d","a","a","a"
"723","a","c","c","d","e","e","e","e","d","d","c","b","b","a","a","a"
"724","a","e","b","e","d","d","d","d","d","c","d","b","c","a","d","a"
"725","a","c","a","d","c","e","d","e","d","d","d","b","d","a","e","a"
"726","a","b","a","d","c","e","e","e","e","d","d","c","c","a","c","a"
"727","a","b","b","c","d","d","e","e","e","e","d","c","c","b","b","a"
"728","a","d","b","e","b","e","c","d","c","b","b","a","d","a","e","a"
"729","a","c","a","c","c","d","e","e","e","d","d","c","c","a","b","a"
"730","a","c","d","d","e","e","e","e","d","d","c","b","b","a","a","a"
"731","a","a","b","b","d","c","e","e","d","e","d","d","d","b","c","a"
"732","b","d","c","d","e","e","e","d","d","c","b","b","a","a","a","a"
"733","a","a","b","b","d","d","e","e","d","e","c","d","c","b","d","a"
"734","a","c","b","d","d","e","e","e","d","d","d","b","d","a","c","a"
"735","c","e","b","d","c","d","b","d","c","b","a","a","c","a","e","a"
"736","a","c","a","d","c","e","e","e","e","d","d","b","c","a","c","a"
"737","a","d","a","d","d","e","e","e","d","d","d","b","d","a","c","a"
"738","e","e","d","e","c","d","c","c","b","c","b","b","b","a","a","a"
"739","a","b","a","c","c","d","d","e","e","e","d","c","c","a","c","a"
"740","a","c","a","d","c","e","e","e","d","d","d","b","d","a","c","a"
"741","a","d","c","e","d","e","c","d","c","b","b","a","c","a","e","a"
"742","a","d","b","d","d","e","d","d","d","c","d","b","d","a","c","a"
"743","a","d","d","e","d","e","d","d","c","b","a","a","b","a","e","a"
"744","b","e","d","e","d","e","c","b","a","a","a","b","c","b","e","b"
"745","a","c","a","d","c","e","d","e","d","d","d","b","d","a","d","a"
"746","a","c","b","d","d","e","e","e","d","d","d","b","c","a","c","a"
"747","b","d","d","e","e","e","e","d","c","c","b","b","a","a","a","a"
"748","a","c","c","d","e","e","e","e","d","c","c","b","b","a","b","a"
"749","a","b","b","c","d","d","e","e","e","d","d","c","c","b","b","a"
"750","a","c","b","d","e","e","e","e","d","d","c","b","b","a","b","a"
"751","b","d","d","e","d","e","c","c","b","a","a","b","c","b","e","b"
"752","a","b","a","c","c","d","e","e","d","d","d","c","d","a","c","a"
"753","a","d","c","e","c","e","c","d","c","b","a","a","d","a","e","a"
"754","a","c","a","c","b","d","d","e","e","e","e","c","c","b","b","a"
"755","a","d","d","e","d","e","d","d","d","b","a","a","a","a","e","a"
"756","b","d","c","e","c","e","c","d","c","b","a","a","c","a","e","a"
"757","a","c","a","c","c","d","e","e","e","d","d","c","c","a","b","a"
"758","a","d","c","d","e","e","e","d","d","c","c","b","b","a","a","a"
"759","a","c","a","c","c","d","e","e","e","e","d","c","c","a","c","a"
"760","a","c","b","d","e","e","e","e","c","d","b","b","a","a","c","a"
"761","a","c","a","d","c","e","e","e","e","d","d","c","c","a","b","a"
"762","a","b","a","d","c","e","e","e","e","d","d","c","c","a","c","a"
"763","a","b","b","c","d","d","e","e","d","d","c","c","b","a","a","a"
"764","a","d","b","d","d","e","e","e","e","d","d","b","b","a","b","a"
"765","d","d","e","e","d","e","c","c","b","b","a","a","b","a","e","a"
"766","a","c","b","d","d","e","e","e","e","d","d","b","b","a","a","a"
"767","b","d","d","e","e","e","e","d","d","c","b","b","a","a","a","a"
"768","a","d","b","e","c","e","c","d","c","b","a","b","d","a","e","a"
"769","a","c","b","d","d","e","e","e","e","d","d","b","c","a","c","a"
